NoRes,NoReplayGain,Downmix,ReplayGainFast,Freeformat,Stereo,CRC,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,MPEGMode,time
0,0,0,0,0,1,0,0,1,8,8,2,1,5.75
0,0,0,0,0,1,0,0,1,22,8,0,1,11.49
0,1,0,0,0,1,0,0,0,22,160,0,1,10.02
1,0,0,0,0,1,0,0,1,22,8,0,1,11.42
0,1,0,0,0,0,0,0,0,44,8,0,1,15.65
0,0,0,0,0,0,0,0,1,44,8,0,1,24.8
0,1,0,0,0,0,0,0,0,22,320,0,1,6.29
0,0,0,1,0,0,0,0,0,48,8,0,1,19.55
0,0,0,1,0,0,0,0,0,8,160,0,1,4.88
0,0,0,1,0,0,0,0,0,8,8,0,1,2.97
0,0,0,1,1,0,0,0,0,22,8,0,1,9.65
0,0,0,1,0,0,0,0,0,8,8,0,1,4.31
0,0,0,1,0,0,0,0,0,8,8,0,1,4.91
0,0,1,0,0,0,0,0,1,44,160,0,1,25.59
0,0,0,0,0,0,0,0,1,48,8,0,1,24.0
0,0,0,0,0,0,0,0,1,44,8,2,1,22.75
0,0,0,1,0,0,0,0,0,22,8,0,1,9.62
0,1,0,0,0,0,0,0,0,22,8,1,1,9.35
1,0,0,1,0,0,0,0,0,8,8,0,1,4.75
0,0,0,0,0,0,0,0,1,8,8,1,1,5.26
0,1,0,0,0,0,0,0,0,44,8,2,4,17.16
0,0,0,0,0,1,0,0,1,44,8,1,1,13.78
0,0,0,1,0,0,0,0,0,22,8,2,4,10.03
0,0,0,1,0,0,0,0,0,8,8,2,1,4.71
0,0,0,0,0,0,0,0,1,22,8,1,1,8.08
0,0,0,1,0,0,0,0,0,44,8,0,2,19.1
0,0,0,1,0,0,0,0,0,44,8,1,3,19.11
0,0,0,1,0,0,0,0,0,48,8,1,4,16.7
0,0,1,1,0,0,0,0,0,8,8,2,3,4.46
0,0,0,1,0,0,0,0,0,44,8,2,3,19.41
0,1,0,0,0,0,0,0,0,22,8,2,3,9.83
1,0,0,0,0,0,0,0,1,8,8,0,2,5.29
0,0,0,0,0,0,0,0,1,8,8,0,4,5.33
0,1,0,0,0,0,0,0,0,22,8,0,3,5.61
0,0,0,0,0,0,0,0,1,44,8,1,4,19.57
0,0,0,1,0,0,0,0,0,8,8,1,3,4.33
0,0,0,1,0,1,0,0,0,44,8,0,1,12.03
0,0,0,1,0,0,0,0,0,48,8,0,3,16.91
0,0,0,0,0,0,0,0,1,22,8,0,3,14.15
0,0,0,1,0,0,0,0,0,8,8,0,2,4.72
0,0,1,0,0,0,0,0,1,8,8,0,2,5.27
0,0,0,1,0,0,0,0,0,22,8,0,4,12.19
0,0,0,1,0,0,0,0,0,48,8,2,4,17.1
0,1,0,0,0,0,0,0,0,8,8,0,1,4.14
1,0,0,0,0,0,0,0,1,44,8,0,2,26.18
0,0,0,0,0,0,0,0,1,44,8,0,4,15.06
0,0,0,1,0,0,0,0,0,22,8,0,4,11.06
0,0,0,0,0,0,0,0,1,8,320,0,4,5.84
0,0,0,0,0,0,0,0,1,48,8,2,4,11.56
0,1,0,0,1,0,0,0,0,44,8,0,4,10.42
0,0,0,0,0,0,0,0,1,48,8,0,4,20.61
0,0,0,1,0,0,0,0,0,44,8,0,4,18.03
0,0,1,0,0,0,0,0,1,48,160,0,4,23.69
0,0,0,0,0,0,0,0,1,8,8,0,4,5.7
0,1,0,0,0,0,0,0,0,48,8,2,4,14.32
0,1,0,0,0,0,0,0,0,48,8,0,4,11.87
0,1,0,0,0,0,0,0,0,22,8,1,4,9.35
1,0,0,0,0,0,0,0,1,44,8,0,4,20.77
0,1,0,0,0,1,0,0,0,48,8,0,1,6.86
0,0,0,0,0,0,0,0,1,8,8,0,2,3.46
0,1,0,0,0,0,0,0,0,8,160,0,2,2.56
0,1,0,0,1,0,0,0,0,22,8,0,3,5.64
0,0,0,0,0,0,0,0,1,44,8,0,4,14.61
0,0,0,0,0,0,0,0,1,44,320,0,3,16.96
0,0,0,1,0,0,0,0,0,44,320,0,2,14.34
0,1,1,0,0,0,0,0,0,8,160,0,2,2.74
0,0,0,1,0,0,0,0,0,22,8,0,2,7.21
0,0,0,1,0,0,0,0,0,22,8,2,2,6.3
0,0,0,0,0,0,0,0,1,22,8,0,1,9.48
0,1,0,0,0,0,0,0,0,44,160,0,2,10.18
1,1,0,0,0,0,0,0,0,22,160,0,2,6.14
0,0,0,0,0,0,0,0,1,8,320,0,2,5.82
0,0,0,1,0,0,0,0,0,22,160,0,2,8.36
0,0,0,0,1,0,0,0,1,8,8,0,3,5.49
0,0,0,0,0,0,0,0,1,8,8,0,4,5.25
0,0,0,0,0,0,0,0,1,44,8,1,3,21.69
0,0,0,1,0,0,0,0,0,44,320,0,4,17.5
0,0,1,1,0,1,0,0,0,8,8,1,1,4.25
0,0,0,0,0,0,0,0,1,44,8,0,2,21.16
0,0,0,0,0,1,0,0,1,44,8,2,1,20.76
0,0,0,0,0,0,0,0,1,22,8,0,2,12.6
0,1,0,0,0,0,0,0,0,8,8,1,3,3.66
1,1,0,0,0,0,0,0,0,48,320,0,2,10.46
0,0,0,0,0,0,0,0,1,8,8,0,4,3.56
0,0,0,0,1,0,0,0,1,8,160,0,2,6.17
0,0,0,0,0,0,0,0,1,8,8,0,3,5.26
0,1,0,0,0,0,0,0,0,8,8,0,3,4.25
0,0,0,1,0,1,0,0,0,8,8,2,1,4.59
0,0,1,0,0,0,0,0,1,8,8,1,2,5.3
0,0,0,1,0,1,0,0,0,8,8,0,1,4.69
0,1,0,0,0,0,0,0,0,8,8,2,3,3.88
0,0,0,0,0,1,0,0,1,8,8,0,1,5.51
0,1,0,0,0,0,0,0,0,8,320,0,2,4.22
1,1,0,0,0,0,0,0,0,8,8,0,3,4.08
0,1,0,0,1,0,0,0,0,8,8,0,2,2.36
0,0,0,1,0,0,0,0,0,8,8,0,3,2.74
0,0,0,0,0,0,0,0,1,22,8,0,3,8.09
0,0,0,1,0,0,0,0,0,22,8,0,3,7.23
0,0,1,0,0,0,0,0,1,48,8,0,3,13.41
0,1,0,0,0,0,0,0,0,48,8,0,4,6.95
0,0,0,1,0,0,0,0,0,22,8,2,4,6.68
0,0,0,0,0,0,0,0,1,22,8,0,2,8.94
0,1,0,0,0,0,0,0,0,44,8,0,4,10.03
1,0,0,0,0,0,0,0,1,48,8,1,2,11.52
0,0,0,1,1,0,0,0,0,44,320,0,1,22.0
0,0,1,1,1,0,0,0,0,8,8,0,3,4.68
0,0,0,0,1,0,0,0,1,8,8,0,2,5.55
0,1,0,0,1,0,0,0,0,8,320,0,3,5.42
1,0,0,0,1,0,0,0,1,8,320,0,2,6.79
0,0,0,0,0,0,0,0,1,48,8,0,3,20.62
0,0,0,1,0,0,0,0,0,8,8,0,3,4.27
0,0,1,0,0,0,0,0,1,44,8,0,4,22.52
0,1,0,0,0,1,0,0,0,8,8,0,1,3.71
1,0,0,1,0,0,0,0,0,22,8,0,2,11.09
0,0,0,1,0,0,0,0,0,44,320,0,3,22.16
0,0,1,1,0,0,0,0,0,48,320,0,3,21.32
0,0,0,1,0,0,0,0,0,22,8,0,3,11.59
0,0,0,0,0,0,0,0,1,8,8,2,3,5.49
0,1,0,0,0,0,0,0,0,22,8,0,3,8.02
0,1,0,0,0,0,0,0,0,8,8,0,3,4.3
1,0,0,1,0,0,0,0,0,44,8,0,3,17.55
0,0,1,1,0,0,0,0,0,8,8,0,1,4.27
0,0,0,1,0,0,0,0,0,44,8,0,3,21.85
0,0,0,1,0,0,0,0,0,48,8,2,2,17.32
0,0,0,1,0,1,0,0,0,44,8,0,1,17.68
1,0,0,1,0,0,0,0,0,44,8,2,2,19.36
0,0,1,0,0,0,0,0,1,8,8,0,2,5.71
0,0,1,0,0,0,0,0,1,48,8,2,2,20.89
0,0,1,1,0,0,0,0,0,48,8,0,3,15.42
0,1,1,0,0,1,0,0,0,44,160,0,1,18.55
1,0,1,1,0,0,0,0,0,44,8,0,4,19.11
0,1,0,0,0,0,0,0,0,8,8,0,2,4.44
1,0,0,0,0,0,0,0,1,22,8,0,2,14.44
0,1,0,0,0,0,0,0,0,8,8,2,2,3.9
1,1,0,0,0,0,0,0,0,22,8,2,4,10.22
0,1,0,0,0,1,0,0,0,48,8,0,1,11.87
1,1,0,0,0,0,0,0,0,22,8,0,2,7.94
1,1,0,0,0,1,0,0,0,8,8,0,1,4.25
1,1,1,0,1,0,1,1,0,8,8,0,3,2.28
1,1,1,0,1,1,1,1,0,8,320,0,1,3.53
1,0,1,0,1,0,1,1,1,48,160,0,4,13.41
1,0,1,0,1,0,1,1,1,48,320,0,4,14.0
1,0,1,0,1,0,1,1,1,8,160,0,4,4.14
1,0,1,0,1,0,1,1,1,48,320,0,2,14.91
1,0,1,1,1,0,1,1,0,44,160,0,4,12.83
1,0,1,1,1,0,1,1,0,8,320,0,2,4.16
1,0,1,0,1,0,1,0,1,8,320,0,3,4.88
1,0,1,1,1,0,1,1,0,8,160,0,2,3.49
1,0,1,0,1,0,1,1,1,8,8,0,2,3.54
1,0,1,1,0,0,1,1,0,8,8,0,3,2.94
1,0,1,0,1,0,1,1,1,22,160,0,3,9.87
1,0,1,0,1,0,1,1,1,22,8,0,3,8.81
1,0,1,1,1,0,1,1,0,22,160,0,1,7.63
1,1,1,0,1,0,1,1,0,8,160,0,4,2.88
1,0,1,0,1,0,1,1,1,8,160,0,2,6.7
1,0,1,0,0,0,1,1,1,22,8,0,4,8.57
1,1,1,0,1,0,1,1,0,44,320,0,2,10.92
1,0,1,0,1,0,1,1,1,48,160,0,3,13.32
1,1,1,0,1,0,1,1,0,8,320,0,3,3.54
1,1,1,0,1,0,1,1,0,48,8,0,2,6.48
1,0,1,0,1,0,1,1,1,8,320,0,2,4.78
1,0,1,1,1,0,1,1,0,22,8,0,3,6.89
1,0,1,0,1,0,1,1,1,44,320,0,1,16.11
1,0,1,1,1,0,1,1,0,8,160,0,1,3.5
1,1,1,0,1,0,1,1,0,48,160,0,4,7.65
1,0,1,0,1,0,1,1,1,22,160,0,1,9.26
1,0,1,0,1,1,1,1,1,44,160,0,1,18.3
1,1,1,0,1,0,1,1,0,8,8,0,3,2.27
1,0,1,1,1,0,1,1,0,22,320,0,2,8.27
1,1,1,0,0,0,1,1,0,44,8,0,3,9.08
1,0,1,0,1,0,1,1,1,8,8,0,3,3.51
1,0,1,1,1,0,1,1,0,48,8,0,4,9.98
1,1,1,0,1,0,1,1,0,48,160,0,3,7.14
1,0,0,0,1,1,1,1,1,8,8,0,1,3.45
1,0,1,1,1,0,1,1,0,8,8,0,3,3.05
1,0,1,1,1,1,1,1,0,48,160,0,1,10.76
1,0,1,0,1,0,1,1,1,44,320,0,2,16.07
0,0,1,1,1,0,1,1,0,8,8,0,3,2.82
1,1,1,0,1,0,1,1,0,8,320,0,4,3.56
1,0,1,0,1,0,1,1,1,22,160,0,1,9.18
1,1,1,0,1,0,1,1,0,8,8,0,4,2.32
1,0,1,1,1,0,1,1,0,22,8,0,1,6.91
1,0,1,1,1,0,1,1,0,48,8,0,3,10.66
1,0,1,0,1,0,1,1,1,44,320,0,3,17.15
1,0,1,1,1,0,1,0,0,8,320,0,3,4.21
1,1,1,0,1,0,1,1,0,48,8,0,4,6.83
1,0,1,1,1,0,1,1,0,48,8,0,3,9.98
1,0,1,1,1,0,1,1,0,22,8,0,3,6.89
1,0,1,0,0,0,1,1,1,8,8,0,3,3.5
1,0,1,0,1,0,1,1,1,22,160,0,3,9.34
1,1,1,0,1,0,1,1,0,44,320,0,1,10.44
1,1,1,0,1,1,1,1,0,8,160,0,1,3.07
1,0,1,1,1,0,1,1,0,8,320,0,1,4.16
1,1,1,0,1,0,1,1,0,48,160,0,2,12.2
1,0,1,1,0,0,1,1,0,44,8,0,4,12.32
1,1,1,0,1,0,1,1,0,22,160,0,3,5.83
1,0,1,1,1,0,1,1,0,22,160,0,4,8.06
1,0,1,0,1,0,1,1,1,48,320,0,3,14.01
1,0,1,1,1,0,1,1,0,8,8,0,2,4.32
1,0,1,1,1,0,1,1,0,8,320,0,3,4.17
1,0,1,1,1,0,0,1,0,8,320,0,3,4.13
1,0,1,0,1,0,1,1,1,8,320,0,2,4.82
1,1,1,0,1,0,1,1,0,8,8,0,2,2.44
1,1,1,0,1,0,1,1,0,8,160,0,3,2.89
1,0,1,0,1,0,1,1,1,8,8,0,3,3.53
1,1,1,0,1,0,1,1,0,8,8,0,3,2.29
1,1,1,0,1,0,1,1,0,8,160,0,4,2.89
1,0,1,1,1,0,1,1,0,48,320,0,2,11.33
1,0,1,1,1,0,1,1,0,22,8,0,2,9.24
1,1,1,0,1,0,1,1,0,44,320,0,2,10.4
1,0,1,1,1,0,1,1,0,48,320,0,1,11.34
1,1,1,0,0,0,1,1,0,8,8,1,2,1.99
1,0,1,1,1,1,1,1,0,22,160,0,1,7.54
1,1,1,0,1,0,1,1,0,22,160,0,2,5.89
1,0,0,0,1,0,1,1,1,48,320,0,3,14.11
1,0,1,0,1,0,1,1,1,8,160,0,3,4.14
1,1,1,0,1,1,1,1,0,22,160,0,1,5.86
1,0,1,0,1,0,1,1,1,44,320,0,3,16.14
1,0,1,0,1,0,1,1,1,8,320,0,3,4.76
0,0,1,0,1,0,1,1,1,8,8,0,2,3.53
1,0,1,0,1,0,1,1,1,22,320,0,2,10.57
1,0,1,1,1,0,1,1,0,8,8,0,3,2.83
1,0,1,0,1,0,1,1,1,44,320,0,2,16.16
1,1,1,0,1,0,1,1,0,8,160,0,2,2.91
1,1,1,0,1,0,1,1,0,22,320,0,2,6.62
1,0,1,1,1,0,1,0,0,22,8,0,3,7.23
1,0,1,1,1,0,1,1,0,8,8,0,3,2.88
1,0,1,0,1,0,1,1,1,44,160,0,2,15.43
1,1,1,0,1,0,1,1,0,8,160,0,3,2.87
1,0,1,0,0,0,1,1,1,22,8,2,2,8.48
1,0,1,0,1,0,1,1,1,22,320,0,2,9.92
1,1,1,0,1,0,1,1,0,8,320,0,3,3.53
1,0,1,0,1,0,1,1,1,44,320,0,4,16.13
1,0,1,1,1,0,1,1,0,8,160,0,3,5.22
1,0,1,0,0,1,1,1,1,22,8,2,1,8.0
1,1,1,0,1,0,1,1,0,22,8,0,2,5.27
1,0,1,1,1,0,1,1,0,8,160,0,3,3.48
1,0,1,1,1,0,1,1,0,8,8,0,3,2.85
1,0,1,1,1,0,1,1,0,8,160,0,2,5.57
1,1,1,0,1,1,1,1,0,8,8,0,1,2.32
1,0,1,1,1,0,0,1,0,8,320,0,2,4.16
1,1,1,0,1,1,1,1,0,44,320,0,1,10.46
1,0,1,1,1,0,1,1,0,8,320,0,3,4.15
1,1,1,0,1,0,1,1,0,8,160,0,3,2.87
1,1,1,0,1,0,1,1,0,8,8,0,3,2.34
1,0,1,0,1,0,1,1,1,44,160,0,4,15.47
1,1,1,0,1,0,1,1,0,22,320,0,2,6.93
1,0,1,0,1,0,1,1,1,44,160,0,1,15.43
1,1,1,0,1,0,1,1,0,8,160,0,3,4.97
1,0,1,1,1,0,1,1,0,22,320,0,3,8.24
1,1,1,0,1,0,1,1,0,44,160,0,3,9.67
1,0,1,0,1,1,1,1,1,22,160,0,1,9.24
1,0,1,0,0,0,1,1,1,44,320,0,2,16.07
1,0,1,1,1,1,1,1,0,8,160,0,1,3.47
1,0,1,0,1,0,1,1,1,44,160,0,2,16.23
1,1,1,0,1,0,1,1,0,22,160,0,3,6.28
1,0,0,0,1,0,1,1,1,44,320,0,2,16.11
1,1,1,0,1,0,1,1,0,22,8,0,2,5.24
1,0,1,0,1,1,1,1,1,44,160,0,1,16.25
1,0,1,0,1,0,1,1,1,44,320,0,3,16.09
1,0,1,1,1,0,1,1,0,8,320,0,1,4.14
0,0,1,1,1,0,1,1,0,8,8,0,3,2.87
1,0,1,0,1,1,1,1,1,48,160,0,1,13.43
1,0,1,1,1,0,1,1,0,22,8,0,2,6.93
1,0,1,1,1,0,1,1,0,8,160,0,1,3.5
1,1,1,0,1,0,1,1,0,8,8,0,3,2.28
1,0,1,0,1,0,1,1,1,8,320,0,4,4.8
1,0,1,1,1,0,1,0,0,8,8,0,3,2.9
1,0,1,0,1,0,1,1,1,22,160,0,4,9.22
1,0,1,0,1,0,1,1,1,48,320,0,2,15.0
1,1,1,0,1,0,1,1,0,8,8,0,3,2.36
1,0,1,0,0,0,1,1,1,48,8,0,3,11.43
1,1,1,0,1,0,1,1,0,8,160,0,4,2.88
1,0,1,0,1,0,1,1,1,8,160,0,2,4.13
1,0,1,0,1,0,1,1,1,22,320,0,4,9.93
1,1,1,0,1,0,1,1,0,22,160,0,2,5.82
1,0,1,1,1,0,1,1,0,8,160,0,3,5.31
1,0,1,0,0,0,1,1,1,48,8,2,2,12.14
1,0,1,1,1,0,1,1,0,22,160,0,2,7.54
1,0,1,0,1,0,1,1,1,48,160,0,2,13.42
1,0,1,1,1,0,1,1,0,48,320,0,2,11.37
1,0,1,1,1,0,1,1,0,8,160,0,3,5.31
1,0,1,0,1,0,1,1,1,48,160,0,2,13.34
1,0,1,0,1,0,0,1,1,22,160,0,1,9.26
1,1,1,0,1,0,1,1,0,48,320,0,2,8.47
1,0,1,0,1,0,1,1,1,8,320,0,4,4.64
1,0,1,0,1,0,1,1,1,48,160,0,1,14.22
1,1,1,0,1,0,1,1,0,48,8,0,3,6.5
1,1,1,0,1,0,1,1,0,8,8,0,3,2.39
1,0,1,1,1,0,1,1,0,22,160,0,3,7.54
1,0,1,1,1,0,1,1,0,48,8,0,3,9.95
1,0,1,0,1,0,1,1,1,8,160,0,3,6.39
1,0,1,1,1,1,1,1,0,8,160,0,1,3.51
1,1,1,0,1,0,1,1,0,48,8,0,3,6.59
1,0,1,0,1,0,1,1,1,48,320,0,2,14.13
1,1,1,0,0,0,1,1,0,22,8,1,1,4.62
1,0,1,1,1,0,1,1,0,22,160,0,3,7.61
1,1,1,0,1,0,1,1,0,22,320,0,2,6.58
1,0,1,0,1,0,1,1,1,48,160,0,2,13.49
1,0,1,1,1,0,1,1,0,48,320,0,2,11.33
1,0,1,0,1,0,1,1,1,48,320,0,2,14.05
1,0,1,0,1,0,1,1,1,48,320,0,2,14.06
1,0,1,1,1,0,1,1,0,8,160,0,2,3.52
0,0,1,0,1,1,1,1,1,22,160,0,1,9.37
1,0,1,0,1,0,1,1,1,8,320,0,4,5.03
1,1,1,0,1,1,1,1,0,44,320,0,1,10.19
1,1,1,0,1,0,1,1,0,8,8,0,2,2.27
1,1,1,0,1,0,1,1,0,8,320,0,3,3.51
1,0,1,1,1,0,1,0,0,44,320,0,3,14.05
1,1,1,0,1,0,1,1,0,8,8,0,3,2.31
1,0,1,0,1,0,1,1,1,44,320,0,2,16.13
1,1,1,0,1,0,1,1,0,8,8,0,3,2.27
1,1,1,0,0,0,1,1,0,8,8,1,2,2.1
1,0,1,0,1,0,1,1,1,22,160,0,2,9.21
1,1,1,0,1,1,1,1,0,8,8,0,1,2.26
1,1,1,0,1,0,1,1,0,8,8,0,3,2.43
1,1,1,0,1,0,1,1,0,48,8,0,2,6.5
1,0,1,1,1,0,1,1,0,22,160,0,1,9.5
1,0,1,1,0,0,1,1,0,22,8,0,2,6.86
1,0,1,0,1,1,1,1,1,8,320,0,1,5.02
1,0,1,0,1,0,1,1,1,48,160,0,2,13.31
1,0,1,1,1,0,1,1,0,8,320,0,2,5.89
1,0,1,1,1,0,1,1,0,8,8,0,3,2.85
1,0,1,0,1,0,0,1,1,22,320,0,2,9.83
1,0,1,0,1,0,1,1,1,48,320,0,3,14.0
1,0,1,0,1,0,1,1,1,44,320,0,3,16.08
1,1,1,0,1,0,1,1,0,8,8,0,4,2.29
1,0,1,0,1,0,1,1,1,8,8,0,3,3.45
1,1,1,0,1,0,1,1,0,44,160,0,4,9.65
1,1,1,0,1,0,1,1,0,22,8,0,3,5.25
1,0,1,1,1,0,1,1,0,8,160,0,4,5.27
1,0,1,0,1,0,1,1,1,22,160,0,4,9.22
1,1,1,0,1,1,1,1,0,22,320,0,1,6.59
1,0,1,0,0,0,1,1,1,44,8,0,2,14.62
1,0,1,0,1,0,1,1,1,22,320,0,3,9.96
1,1,1,0,1,0,1,1,0,22,8,0,2,5.29
1,1,1,0,1,1,1,1,0,22,160,0,1,6.29
1,0,0,0,1,0,1,1,1,22,160,0,2,9.23
1,0,1,1,1,0,1,1,0,22,8,0,3,6.88
1,0,1,1,1,0,1,1,0,8,8,0,2,3.0
1,0,1,0,1,0,1,1,1,8,160,0,3,4.13
1,0,1,0,1,0,1,1,1,48,160,0,2,13.33
0,0,1,1,1,0,1,1,0,8,320,0,2,4.58
1,1,1,0,1,0,1,1,0,22,320,0,2,6.65
1,1,1,0,1,1,1,1,0,48,320,0,1,7.91
1,0,1,0,1,0,1,1,1,48,160,0,2,14.21
1,1,1,0,1,0,1,0,0,22,160,0,2,6.23
1,1,1,0,0,0,1,1,0,48,8,0,2,6.62
1,1,1,0,1,0,1,1,0,48,160,0,1,7.36
1,0,1,0,1,0,1,1,1,22,160,0,1,9.28
1,1,1,0,1,0,1,1,0,44,160,0,2,9.64
1,0,1,0,1,0,1,1,1,48,320,0,3,23.35
1,1,1,0,0,0,1,1,0,48,8,1,2,5.19
1,0,1,1,1,0,1,1,0,8,8,0,3,2.82
1,0,1,0,1,1,1,1,1,8,8,0,1,3.5
1,0,1,0,1,0,1,1,1,44,160,0,2,15.3
1,0,1,0,1,0,1,1,1,44,320,0,2,25.29
1,1,1,0,1,0,1,1,0,8,320,0,2,3.55
1,0,1,1,1,0,0,1,0,8,8,0,4,2.81
1,0,1,1,1,0,1,1,0,8,160,0,2,3.51
1,0,1,1,1,1,1,1,0,22,8,0,1,6.92
1,0,1,1,1,0,1,1,0,8,320,0,2,4.15
1,0,1,0,1,0,1,1,1,44,320,0,3,16.15
1,1,1,0,1,0,1,1,0,8,8,0,4,2.28
1,1,1,0,1,0,1,1,0,48,8,0,3,6.58
1,1,1,0,1,1,1,1,0,8,8,0,1,2.26
1,1,1,0,1,0,1,1,0,8,160,0,1,4.68
1,0,1,0,1,1,1,1,1,8,8,0,1,3.5
1,0,1,1,1,0,1,1,0,22,320,0,2,8.26
1,1,1,0,1,1,1,1,0,8,320,0,1,3.52
1,0,1,1,0,0,1,1,0,48,8,0,3,8.72
1,0,1,1,1,0,1,1,0,48,320,0,3,11.84
1,0,1,1,1,0,1,1,0,22,160,0,4,7.66
1,0,1,0,1,0,1,1,1,8,320,0,2,4.97
1,1,0,0,1,1,1,1,0,8,320,0,1,3.52
1,0,1,0,1,0,1,1,1,8,320,0,3,4.77
1,0,1,1,1,0,1,1,0,48,160,0,1,10.7
1,0,1,0,1,0,1,1,1,8,160,0,3,4.11
0,0,1,0,1,0,1,1,1,8,160,0,3,4.19
1,1,1,0,1,0,1,1,0,8,8,0,3,2.3
1,0,1,0,1,0,1,1,1,8,8,0,3,3.51
1,0,1,0,1,0,1,0,1,22,8,0,1,8.87
1,1,1,0,1,0,1,1,0,8,8,0,3,2.32
1,0,1,0,1,0,1,1,1,8,8,0,2,3.44
1,1,1,0,1,0,1,1,0,8,8,0,2,2.3
1,0,1,0,0,0,1,1,1,48,8,2,2,11.43
1,0,1,1,1,0,1,1,0,22,160,0,2,7.56
1,0,1,1,1,0,1,1,0,8,8,0,3,2.89
1,1,1,0,1,0,1,1,0,8,320,0,3,3.52
1,1,1,0,1,0,1,1,0,48,8,0,3,7.23
1,0,1,0,0,1,1,1,1,8,8,2,1,3.25
1,0,1,1,1,0,1,1,0,48,8,0,3,9.99
1,0,1,0,1,0,1,1,1,48,160,0,3,13.28
1,0,1,1,1,0,1,1,0,8,160,0,4,5.29
1,0,1,1,1,0,1,1,0,8,8,0,3,2.86
1,1,1,0,1,0,0,1,0,8,8,0,3,2.28
1,0,1,0,1,0,1,1,1,44,160,0,2,15.37
1,1,1,0,1,0,1,1,0,22,8,0,2,5.3
1,0,1,1,1,0,1,1,0,22,160,0,1,7.54
1,0,1,1,1,0,1,1,0,8,320,0,3,4.19
1,1,1,0,1,0,1,1,0,8,160,0,3,2.95
1,1,1,0,1,0,1,1,0,22,8,0,2,5.23
1,0,1,0,1,1,1,1,1,48,320,0,1,14.14
1,0,1,1,1,0,1,1,0,8,320,0,3,4.2
1,1,1,0,1,0,1,1,0,44,8,0,4,9.0
1,1,1,0,1,0,1,1,0,8,8,0,3,2.36
1,0,1,0,0,0,1,1,1,48,8,2,4,11.43
1,1,1,0,1,0,1,1,0,8,8,0,4,2.27
1,0,0,0,1,0,1,1,1,8,320,0,4,5.09
1,1,1,0,1,0,1,1,0,8,320,0,4,3.54
1,0,1,1,1,0,1,1,0,44,320,0,2,13.75
1,0,1,1,1,0,1,1,0,44,320,0,2,13.67
0,0,1,0,1,0,1,1,1,8,8,0,3,3.53
1,0,1,1,1,0,1,1,0,8,320,0,1,4.14
1,1,1,0,1,0,1,0,0,22,160,0,4,6.69
1,1,1,0,1,0,1,1,0,8,8,0,3,2.28
1,0,1,1,1,0,1,1,0,48,160,0,2,10.7
1,0,1,1,0,0,1,1,0,22,8,0,2,6.91
1,1,1,0,1,0,1,1,0,22,160,0,2,5.84
1,1,1,0,1,0,1,1,0,8,8,0,3,2.3
1,0,1,1,1,0,1,1,0,8,320,0,3,4.17
1,1,1,0,1,0,1,1,0,8,320,0,3,3.56
1,0,1,1,1,0,1,1,0,22,160,0,2,9.45
1,1,1,0,0,1,1,1,0,8,8,0,1,2.33
1,0,1,1,1,1,1,1,0,22,160,0,1,7.53
1,1,1,0,1,0,1,1,0,8,320,0,3,3.51
1,0,1,1,1,0,1,1,0,8,8,0,3,2.94
1,0,1,1,1,0,1,1,0,48,320,0,2,14.27
1,0,1,1,1,0,1,1,0,8,8,0,3,2.81
1,1,1,0,1,1,0,1,0,22,160,0,1,5.82
1,0,1,1,1,0,1,1,0,48,320,0,2,11.4
1,1,1,0,1,0,1,1,0,44,320,0,4,10.48
1,1,1,0,1,0,1,1,0,8,160,0,4,2.85
1,1,1,0,1,0,1,1,0,22,160,0,2,5.91
1,1,1,0,1,0,1,1,0,48,8,0,2,6.55
1,1,1,0,1,0,1,1,0,44,320,0,2,10.37
1,1,1,0,1,0,1,1,0,48,320,0,2,8.01
1,0,1,1,1,0,1,1,0,48,320,0,2,19.2
1,1,1,0,1,1,1,1,0,22,160,0,1,5.85
1,1,1,0,1,1,1,1,0,22,8,0,1,5.27
1,0,1,1,1,0,1,1,0,48,320,0,3,11.37
1,1,1,0,0,0,1,1,0,8,8,1,2,2.0
1,0,1,1,1,0,1,1,0,8,8,0,2,2.84
1,1,1,0,1,0,1,1,0,22,320,0,2,6.67
1,1,1,0,1,0,1,1,0,8,8,0,2,2.26
1,1,0,0,1,0,1,1,0,48,320,0,2,8.05
1,0,1,1,1,0,1,1,0,44,320,0,2,13.67
1,0,1,1,1,0,1,1,0,8,160,0,3,3.5
1,0,1,1,1,0,1,1,0,22,8,0,3,7.32
0,1,1,0,1,0,1,1,0,22,320,0,2,6.65
1,0,1,0,1,0,1,0,1,8,320,0,1,4.75
1,0,1,0,1,0,1,1,1,8,320,0,2,4.75
1,0,1,0,1,0,1,1,1,22,160,0,2,9.28
1,0,1,0,1,0,1,1,1,8,8,0,2,3.48
1,0,1,0,0,0,1,1,1,48,8,0,3,12.8
1,0,1,0,1,0,1,1,1,8,160,0,2,4.18
1,0,1,1,1,0,1,1,0,8,8,0,3,2.85
1,0,1,0,1,0,1,1,1,22,320,0,3,9.9
1,1,1,0,1,0,1,1,0,48,8,0,4,6.45
1,0,1,1,1,0,1,1,0,22,320,0,4,12.38
1,0,1,0,0,0,1,1,1,8,8,1,3,3.26
1,0,1,1,1,0,1,1,0,48,8,0,2,10.02
1,0,1,0,1,0,1,1,1,8,8,0,4,3.51
