NoRes,NoReplayGain,Downmix,ReplayGainFast,Freeformat,Stereo,CRC,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,MPEGMode,time
0,0,0,0,0,1,0,0,1,8,8,2,1,2.8
0,0,0,0,0,1,0,0,1,22,8,0,1,4.65
0,1,0,0,0,1,0,0,0,22,160,0,1,5.64
1,0,0,0,0,1,0,0,1,22,8,0,1,4.65
0,1,0,0,0,0,0,0,0,44,8,0,1,7.44
0,0,0,0,0,0,0,0,1,44,8,0,1,13.35
0,1,0,0,0,0,0,0,0,22,320,0,1,3.35
0,0,0,1,0,0,0,0,0,48,8,0,1,14.26
0,0,0,1,0,0,0,0,0,8,160,0,1,2.63
0,0,0,1,0,0,0,0,0,8,8,0,1,1.63
0,0,0,1,1,0,0,0,0,22,8,0,1,3.95
0,0,0,1,0,0,0,0,0,8,8,0,1,2.33
0,0,0,1,0,0,0,0,0,8,8,0,1,2.76
0,0,1,0,0,0,0,0,1,44,160,0,1,12.34
0,0,0,0,0,0,0,0,1,48,8,0,1,13.06
0,0,0,0,0,0,0,0,1,44,8,2,1,9.79
0,0,0,1,0,0,0,0,0,22,8,0,1,4.0
0,1,0,0,0,0,0,0,0,22,8,1,1,5.01
1,0,0,1,0,0,0,0,0,8,8,0,1,2.69
0,0,0,0,0,0,0,0,1,8,8,1,1,2.86
0,1,0,0,0,0,0,0,0,44,8,2,4,3.83
0,0,0,0,0,1,0,0,1,44,8,1,1,4.84
0,0,0,1,0,0,0,0,0,22,8,2,4,2.96
0,0,0,1,0,0,0,0,0,8,8,2,1,2.45
0,0,0,0,0,0,0,0,1,22,8,1,1,3.66
0,0,0,1,0,0,0,0,0,44,8,0,2,8.56
0,0,0,1,0,0,0,0,0,44,8,1,3,8.05
0,0,0,1,0,0,0,0,0,48,8,1,4,5.85
0,0,1,1,0,0,0,0,0,8,8,2,3,2.5
0,0,0,1,0,0,0,0,0,44,8,2,3,8.11
0,1,0,0,0,0,0,0,0,22,8,2,3,5.23
1,0,0,0,0,0,0,0,1,8,8,0,2,2.95
0,0,0,0,0,0,0,0,1,8,8,0,4,2.08
0,1,0,0,0,0,0,0,0,22,8,0,3,3.99
0,0,0,0,0,0,0,0,1,44,8,1,4,4.74
0,0,0,1,0,0,0,0,0,8,8,1,3,2.46
0,0,0,1,0,1,0,0,0,44,8,0,1,3.58
0,0,0,1,0,0,0,0,0,48,8,0,3,10.85
0,0,0,0,0,0,0,0,1,22,8,0,3,6.79
0,0,0,1,0,0,0,0,0,8,8,0,2,2.93
0,0,1,0,0,0,0,0,1,8,8,0,2,2.99
0,0,0,1,0,0,0,0,0,22,8,0,4,3.76
0,0,0,1,0,0,0,0,0,48,8,2,4,5.91
0,1,0,0,0,0,0,0,0,8,8,0,1,2.58
1,0,0,0,0,0,0,0,1,44,8,0,2,12.63
0,0,0,0,0,0,0,0,1,44,8,0,4,4.07
0,0,0,1,0,0,0,0,0,22,8,0,4,3.23
0,0,0,0,0,0,0,0,1,8,320,0,4,2.1
0,0,0,0,0,0,0,0,1,48,8,2,4,4.46
0,1,0,0,1,0,0,0,0,44,8,0,4,2.6
0,0,0,0,0,0,0,0,1,48,8,0,4,6.95
0,0,0,1,0,0,0,0,0,44,8,0,4,4.44
0,0,1,0,0,0,0,0,1,48,160,0,4,7.58
0,0,0,0,0,0,0,0,1,8,8,0,4,2.14
0,1,0,0,0,0,0,0,0,48,8,2,4,4.98
0,1,0,0,0,0,0,0,0,48,8,0,4,4.82
0,1,0,0,0,0,0,0,0,22,8,1,4,2.76
1,0,0,0,0,0,0,0,1,44,8,0,4,5.32
0,1,0,0,0,1,0,0,0,48,8,0,1,5.67
0,0,0,0,0,0,0,0,1,8,8,0,2,1.91
0,1,0,0,0,0,0,0,0,8,160,0,2,2.17
0,1,0,0,1,0,0,0,0,22,8,0,3,4.15
0,0,0,0,0,0,0,0,1,44,8,0,4,3.3
0,0,0,0,0,0,0,0,1,44,320,0,3,7.37
0,0,0,1,0,0,0,0,0,44,320,0,2,6.37
0,1,1,0,0,0,0,0,0,8,160,0,2,2.1
0,0,0,1,0,0,0,0,0,22,8,0,2,4.3
0,0,0,1,0,0,0,0,0,22,8,2,2,3.58
0,0,0,0,0,0,0,0,1,22,8,0,1,4.16
0,1,0,0,0,0,0,0,0,44,160,0,2,5.46
1,1,0,0,0,0,0,0,0,22,160,0,2,3.96
0,0,0,0,0,0,0,0,1,8,320,0,2,3.4
0,0,0,1,0,0,0,0,0,22,160,0,2,4.66
0,0,0,0,1,0,0,0,1,8,8,0,3,3.53
0,0,0,0,0,0,0,0,1,8,8,0,4,1.86
0,0,0,0,0,0,0,0,1,44,8,1,3,8.91
0,0,0,1,0,0,0,0,0,44,320,0,4,4.06
0,0,1,1,0,1,0,0,0,8,8,1,1,2.43
0,0,0,0,0,0,0,0,1,44,8,0,2,10.3
0,0,0,0,0,1,0,0,1,44,8,2,1,8.61
0,0,0,0,0,0,0,0,1,22,8,0,2,6.01
0,1,0,0,0,0,0,0,0,8,8,1,3,2.31
1,1,0,0,0,0,0,0,0,48,320,0,2,8.58
0,0,0,0,0,0,0,0,1,8,8,0,4,1.45
0,0,0,0,1,0,0,0,1,8,160,0,2,3.91
0,0,0,0,0,0,0,0,1,8,8,0,3,3.01
0,1,0,0,0,0,0,0,0,8,8,0,3,2.76
0,0,0,1,0,1,0,0,0,8,8,2,1,2.35
0,0,1,0,0,0,0,0,1,8,8,1,2,3.08
0,0,0,1,0,1,0,0,0,8,8,0,1,2.63
0,1,0,0,0,0,0,0,0,8,8,2,3,2.31
0,0,0,0,0,1,0,0,1,8,8,0,1,2.85
0,1,0,0,0,0,0,0,0,8,320,0,2,2.68
1,1,0,0,0,0,0,0,0,8,8,0,3,2.85
0,1,0,0,1,0,0,0,0,8,8,0,2,2.07
0,0,0,1,0,0,0,0,0,8,8,0,3,1.59
0,0,0,0,0,0,0,0,1,22,8,0,3,4.16
0,0,0,1,0,0,0,0,0,22,8,0,3,4.43
0,0,1,0,0,0,0,0,1,48,8,0,3,9.09
0,1,0,0,0,0,0,0,0,48,8,0,4,3.17
0,0,0,1,0,0,0,0,0,22,8,2,4,2.02
0,0,0,0,0,0,0,0,1,22,8,0,2,4.99
0,1,0,0,0,0,0,0,0,44,8,0,4,2.18
1,0,0,0,0,0,0,0,1,48,8,1,2,7.91
0,0,0,1,1,0,0,0,0,44,320,0,1,8.98
0,0,1,1,1,0,0,0,0,8,8,0,3,3.07
0,0,0,0,1,0,0,0,1,8,8,0,2,3.27
0,1,0,0,1,0,0,0,0,8,320,0,3,2.94
1,0,0,0,1,0,0,0,1,8,320,0,2,3.58
0,0,0,0,0,0,0,0,1,48,8,0,3,13.0
0,0,0,1,0,0,0,0,0,8,8,0,3,2.47
0,0,1,0,0,0,0,0,1,44,8,0,4,5.64
0,1,0,0,0,1,0,0,0,8,8,0,1,2.19
1,0,0,1,0,0,0,0,0,22,8,0,2,5.61
0,0,0,1,0,0,0,0,0,44,320,0,3,10.31
0,0,1,1,0,0,0,0,0,48,320,0,3,12.99
0,0,0,1,0,0,0,0,0,22,8,0,3,6.78
0,0,0,0,0,0,0,0,1,8,8,2,3,3.0
0,1,0,0,0,0,0,0,0,22,8,0,3,4.51
0,1,0,0,0,0,0,0,0,8,8,0,3,3.1
1,0,0,1,0,0,0,0,0,44,8,0,3,9.58
0,0,1,1,0,0,0,0,0,8,8,0,1,2.36
0,0,0,1,0,0,0,0,0,44,8,0,3,9.99
0,0,0,1,0,0,0,0,0,48,8,2,2,10.36
0,0,0,1,0,1,0,0,0,44,8,0,1,8.01
1,0,0,1,0,0,0,0,0,44,8,2,2,8.55
0,0,1,0,0,0,0,0,1,8,8,0,2,3.46
0,0,1,0,0,0,0,0,1,48,8,2,2,12.03
0,0,1,1,0,0,0,0,0,48,8,0,3,11.37
0,1,1,0,0,1,0,0,0,44,160,0,1,9.88
1,0,1,1,0,0,0,0,0,44,8,0,4,4.65
0,1,0,0,0,0,0,0,0,8,8,0,2,2.79
1,0,0,0,0,0,0,0,1,22,8,0,2,7.81
0,1,0,0,0,0,0,0,0,8,8,2,2,2.32
1,1,0,0,0,0,0,0,0,22,8,2,4,2.88
0,1,0,0,0,1,0,0,0,48,8,0,1,8.35
1,1,0,0,0,0,0,0,0,22,8,0,2,4.21
1,1,0,0,0,1,0,0,0,8,8,0,1,2.51
1,1,1,0,1,0,1,1,0,8,8,0,3,1.87
1,1,1,0,1,1,1,1,0,8,320,0,1,1.7
1,0,1,0,1,0,1,1,1,48,160,0,4,5.12
1,0,1,0,1,0,1,1,1,48,320,0,4,5.32
1,0,1,0,1,0,1,1,1,8,160,0,4,1.49
1,0,1,0,1,0,1,1,1,48,320,0,2,9.4
1,0,1,1,1,0,1,1,0,44,160,0,4,3.27
1,0,1,1,1,0,1,1,0,8,320,0,2,2.28
1,0,1,0,1,0,1,0,1,8,320,0,3,2.57
1,0,1,1,1,0,1,1,0,8,160,0,2,2.16
1,0,1,0,1,0,1,1,1,8,8,0,2,2.24
1,0,1,1,0,0,1,1,0,8,8,0,3,2.0
1,0,1,0,1,0,1,1,1,22,160,0,3,5.2
1,0,1,0,1,0,1,1,1,22,8,0,3,4.98
1,0,1,1,1,0,1,1,0,22,160,0,1,3.75
1,1,1,0,1,0,1,1,0,8,160,0,4,1.03
1,0,1,0,1,0,1,1,1,8,160,0,2,3.58
1,0,1,0,0,0,1,1,1,22,8,0,4,2.65
1,1,1,0,1,0,1,1,0,44,320,0,2,5.32
1,0,1,0,1,0,1,1,1,48,160,0,3,8.87
1,1,1,0,1,0,1,1,0,8,320,0,3,2.16
1,1,1,0,1,0,1,1,0,48,8,0,2,7.07
1,0,1,0,1,0,1,1,1,8,320,0,2,2.48
1,0,1,1,1,0,1,1,0,22,8,0,3,4.39
1,0,1,0,1,0,1,1,1,44,320,0,1,5.66
1,0,1,1,1,0,1,1,0,8,160,0,1,1.68
1,1,1,0,1,0,1,1,0,48,160,0,4,3.43
1,0,1,0,1,0,1,1,1,22,160,0,1,4.22
1,0,1,0,1,1,1,1,1,44,160,0,1,7.91
1,1,1,0,1,0,1,1,0,8,8,0,3,1.8
1,0,1,1,1,0,1,1,0,22,320,0,2,4.77
1,1,1,0,0,0,1,1,0,44,8,0,3,5.52
1,0,1,0,1,0,1,1,1,8,8,0,3,2.21
1,0,1,1,1,0,1,1,0,48,8,0,4,4.51
1,1,1,0,1,0,1,1,0,48,160,0,3,7.47
1,0,0,0,1,1,1,1,1,8,8,0,1,1.78
1,0,1,1,1,0,1,1,0,8,8,0,3,2.15
1,0,1,1,1,1,1,1,0,48,160,0,1,7.05
1,0,1,0,1,0,1,1,1,44,320,0,2,7.64
0,0,1,1,1,0,1,1,0,8,8,0,3,2.16
1,1,1,0,1,0,1,1,0,8,320,0,4,1.3
1,0,1,0,1,0,1,1,1,22,160,0,1,4.42
1,1,1,0,1,0,1,1,0,8,8,0,4,0.97
1,0,1,1,1,0,1,1,0,22,8,0,1,3.33
1,0,1,1,1,0,1,1,0,48,8,0,3,7.88
1,0,1,0,1,0,1,1,1,44,320,0,3,7.21
1,0,1,1,1,0,1,0,0,8,320,0,3,2.33
1,1,1,0,1,0,1,1,0,48,8,0,4,3.26
1,0,1,1,1,0,1,1,0,48,8,0,3,7.49
1,0,1,1,1,0,1,1,0,22,8,0,3,4.32
1,0,1,0,0,0,1,1,1,8,8,0,3,2.25
1,0,1,0,1,0,1,1,1,22,160,0,3,5.13
1,1,1,0,1,0,1,1,0,44,320,0,1,3.84
1,1,1,0,1,1,1,1,0,8,160,0,1,1.44
1,0,1,1,1,0,1,1,0,8,320,0,1,1.76
1,1,1,0,1,0,1,1,0,48,160,0,2,10.82
1,0,1,1,0,0,1,1,0,44,8,0,4,3.17
1,1,1,0,1,0,1,1,0,22,160,0,3,4.07
1,0,1,1,1,0,1,1,0,22,160,0,4,2.34
1,0,1,0,1,0,1,1,1,48,320,0,3,9.09
1,0,1,1,1,0,1,1,0,8,8,0,2,2.74
1,0,1,1,1,0,1,1,0,8,320,0,3,2.13
1,0,1,1,1,0,0,1,0,8,320,0,3,2.32
1,0,1,0,1,0,1,1,1,8,320,0,2,2.51
1,1,1,0,1,0,1,1,0,8,8,0,2,1.9
1,1,1,0,1,0,1,1,0,8,160,0,3,1.93
1,0,1,0,1,0,1,1,1,8,8,0,3,2.3
1,1,1,0,1,0,1,1,0,8,8,0,3,1.9
1,1,1,0,1,0,1,1,0,8,160,0,4,1.08
1,0,1,1,1,0,1,1,0,48,320,0,2,8.7
1,0,1,1,1,0,1,1,0,22,8,0,2,4.49
1,1,1,0,1,0,1,1,0,44,320,0,2,5.35
1,0,1,1,1,0,1,1,0,48,320,0,1,6.8
1,1,1,0,0,0,1,1,0,8,8,1,2,1.37
1,0,1,1,1,1,1,1,0,22,160,0,1,3.64
1,1,1,0,1,0,1,1,0,22,160,0,2,4.14
1,0,0,0,1,0,1,1,1,48,320,0,3,9.85
1,0,1,0,1,0,1,1,1,8,160,0,3,2.42
1,1,1,0,1,1,1,1,0,22,160,0,1,3.14
1,0,1,0,1,0,1,1,1,44,320,0,3,7.3
1,0,1,0,1,0,1,1,1,8,320,0,3,2.49
0,0,1,0,1,0,1,1,1,8,8,0,2,2.28
1,0,1,0,1,0,1,1,1,22,320,0,2,5.26
1,0,1,1,1,0,1,1,0,8,8,0,3,2.18
1,0,1,0,1,0,1,1,1,44,320,0,2,7.36
1,1,1,0,1,0,1,1,0,8,160,0,2,1.95
1,1,1,0,1,0,1,1,0,22,320,0,2,4.21
1,0,1,1,1,0,1,0,0,22,8,0,3,4.55
1,0,1,1,1,0,1,1,0,8,8,0,3,2.04
1,0,1,0,1,0,1,1,1,44,160,0,2,6.83
1,1,1,0,1,0,1,1,0,8,160,0,3,1.98
1,0,1,0,0,0,1,1,1,22,8,2,2,4.0
1,0,1,0,1,0,1,1,1,22,320,0,2,5.34
1,1,1,0,1,0,1,1,0,8,320,0,3,2.14
1,0,1,0,1,0,1,1,1,44,320,0,4,4.09
1,0,1,1,1,0,1,1,0,8,160,0,3,2.94
1,0,1,0,0,1,1,1,1,22,8,2,1,3.77
1,1,1,0,1,0,1,1,0,22,8,0,2,3.56
1,0,1,1,1,0,1,1,0,8,160,0,3,2.08
1,0,1,1,1,0,1,1,0,8,8,0,3,2.02
1,0,1,1,1,0,1,1,0,8,160,0,2,2.96
1,1,1,0,1,1,1,1,0,8,8,0,1,1.34
1,0,1,1,1,0,0,1,0,8,320,0,2,2.21
1,1,1,0,1,1,1,1,0,44,320,0,1,3.8
1,0,1,1,1,0,1,1,0,8,320,0,3,2.22
1,1,1,0,1,0,1,1,0,8,160,0,3,1.9
1,1,1,0,1,0,1,1,0,8,8,0,3,2.04
1,0,1,0,1,0,1,1,1,44,160,0,4,3.87
1,1,1,0,1,0,1,1,0,22,320,0,2,4.07
1,0,1,0,1,0,1,1,1,44,160,0,1,5.49
1,1,1,0,1,0,1,1,0,8,160,0,3,2.83
1,0,1,1,1,0,1,1,0,22,320,0,3,4.48
1,1,1,0,1,0,1,1,0,44,160,0,3,5.24
1,0,1,0,1,1,1,1,1,22,160,0,1,4.41
1,0,1,0,0,0,1,1,1,44,320,0,2,7.31
1,0,1,1,1,1,1,1,0,8,160,0,1,1.64
1,0,1,0,1,0,1,1,1,44,160,0,2,6.9
1,1,1,0,1,0,1,1,0,22,160,0,3,3.85
1,0,0,0,1,0,1,1,1,44,320,0,2,7.2
1,1,1,0,1,0,1,1,0,22,8,0,2,3.79
1,0,1,0,1,1,1,1,1,44,160,0,1,5.48
1,0,1,0,1,0,1,1,1,44,320,0,3,7.25
1,0,1,1,1,0,1,1,0,8,320,0,1,1.78
0,0,1,1,1,0,1,1,0,8,8,0,3,2.09
1,0,1,0,1,1,1,1,1,48,160,0,1,8.39
1,0,1,1,1,0,1,1,0,22,8,0,2,4.31
1,0,1,1,1,0,1,1,0,8,160,0,1,1.61
1,1,1,0,1,0,1,1,0,8,8,0,3,1.8
1,0,1,0,1,0,1,1,1,8,320,0,4,1.57
1,0,1,1,1,0,1,0,0,8,8,0,3,2.08
1,0,1,0,1,0,1,1,1,22,160,0,4,2.77
1,0,1,0,1,0,1,1,1,48,320,0,2,9.58
1,1,1,0,1,0,1,1,0,8,8,0,3,1.74
1,0,1,0,0,0,1,1,1,48,8,0,3,7.73
1,1,1,0,1,0,1,1,0,8,160,0,4,1.16
1,0,1,0,1,0,1,1,1,8,160,0,2,2.39
1,0,1,0,1,0,1,1,1,22,320,0,4,2.95
1,1,1,0,1,0,1,1,0,22,160,0,2,3.86
1,0,1,1,1,0,1,1,0,8,160,0,3,2.93
1,0,1,0,0,0,1,1,1,48,8,2,2,7.71
1,0,1,1,1,0,1,1,0,22,160,0,2,4.42
1,0,1,0,1,0,1,1,1,48,160,0,2,9.17
1,0,1,1,1,0,1,1,0,48,320,0,2,8.01
1,0,1,1,1,0,1,1,0,8,160,0,3,2.93
1,0,1,0,1,0,1,1,1,48,160,0,2,9.14
1,0,1,0,1,0,0,1,1,22,160,0,1,4.22
1,1,1,0,1,0,1,1,0,48,320,0,2,7.2
1,0,1,0,1,0,1,1,1,8,320,0,4,1.61
1,0,1,0,1,0,1,1,1,48,160,0,1,7.76
1,1,1,0,1,0,1,1,0,48,8,0,3,7.53
1,1,1,0,1,0,1,1,0,8,8,0,3,1.8
1,0,1,1,1,0,1,1,0,22,160,0,3,4.33
1,0,1,1,1,0,1,1,0,48,8,0,3,8.15
1,0,1,0,1,0,1,1,1,8,160,0,3,3.56
1,0,1,1,1,1,1,1,0,8,160,0,1,1.62
1,1,1,0,1,0,1,1,0,48,8,0,3,7.65
1,0,1,0,1,0,1,1,1,48,320,0,2,9.35
1,1,1,0,0,0,1,1,0,22,8,1,1,2.38
1,0,1,1,1,0,1,1,0,22,160,0,3,4.37
1,1,1,0,1,0,1,1,0,22,320,0,2,4.11
1,0,1,0,1,0,1,1,1,48,160,0,2,9.13
1,0,1,1,1,0,1,1,0,48,320,0,2,8.22
1,0,1,0,1,0,1,1,1,48,320,0,2,9.17
1,0,1,0,1,0,1,1,1,48,320,0,2,9.18
1,0,1,1,1,0,1,1,0,8,160,0,2,2.25
0,0,1,0,1,1,1,1,1,22,160,0,1,4.24
1,0,1,0,1,0,1,1,1,8,320,0,4,1.59
1,1,1,0,1,1,1,1,0,44,320,0,1,3.76
1,1,1,0,1,0,1,1,0,8,8,0,2,1.79
1,1,1,0,1,0,1,1,0,8,320,0,3,2.09
1,0,1,1,1,0,1,0,0,44,320,0,3,5.93
1,1,1,0,1,0,1,1,0,8,8,0,3,2.12
1,0,1,0,1,0,1,1,1,44,320,0,2,7.19
1,1,1,0,1,0,1,1,0,8,8,0,3,1.86
1,1,1,0,0,0,1,1,0,8,8,1,2,1.36
1,0,1,0,1,0,1,1,1,22,160,0,2,5.11
1,1,1,0,1,1,1,1,0,8,8,0,1,1.37
1,1,1,0,1,0,1,1,0,8,8,0,3,1.88
1,1,1,0,1,0,1,1,0,48,8,0,2,7.48
1,0,1,1,1,0,1,1,0,22,160,0,1,5.04
1,0,1,1,0,0,1,1,0,22,8,0,2,4.1
1,0,1,0,1,1,1,1,1,8,320,0,1,2.16
1,0,1,0,1,0,1,1,1,48,160,0,2,8.94
1,0,1,1,1,0,1,1,0,8,320,0,2,3.13
1,0,1,1,1,0,1,1,0,8,8,0,3,1.94
1,0,1,0,1,0,0,1,1,22,320,0,2,5.21
1,0,1,0,1,0,1,1,1,48,320,0,3,9.88
1,0,1,0,1,0,1,1,1,44,320,0,3,7.14
1,1,1,0,1,0,1,1,0,8,8,0,4,0.88
1,0,1,0,1,0,1,1,1,8,8,0,3,2.35
1,1,1,0,1,0,1,1,0,44,160,0,4,2.28
1,1,1,0,1,0,1,1,0,22,8,0,3,3.79
1,0,1,1,1,0,1,1,0,8,160,0,4,1.73
1,0,1,0,1,0,1,1,1,22,160,0,4,2.8
1,1,1,0,1,1,1,1,0,22,320,0,1,3.16
1,0,1,0,0,0,1,1,1,44,8,0,2,7.05
1,0,1,0,1,0,1,1,1,22,320,0,3,5.37
1,1,1,0,1,0,1,1,0,22,8,0,2,3.71
1,1,1,0,1,1,1,1,0,22,160,0,1,3.14
1,0,0,0,1,0,1,1,1,22,160,0,2,5.12
1,0,1,1,1,0,1,1,0,22,8,0,3,4.12
1,0,1,1,1,0,1,1,0,8,8,0,2,1.97
1,0,1,0,1,0,1,1,1,8,160,0,3,2.5
1,0,1,0,1,0,1,1,1,48,160,0,2,8.99
0,0,1,1,1,0,1,1,0,8,320,0,2,2.29
1,1,1,0,1,0,1,1,0,22,320,0,2,4.07
1,1,1,0,1,1,1,1,0,48,320,0,1,5.89
1,0,1,0,1,0,1,1,1,48,160,0,2,9.28
1,1,1,0,1,0,1,0,0,22,160,0,2,4.23
1,1,1,0,0,0,1,1,0,48,8,0,2,7.2
1,1,1,0,1,0,1,1,0,48,160,0,1,5.65
1,0,1,0,1,0,1,1,1,22,160,0,1,4.15
1,1,1,0,1,0,1,1,0,44,160,0,2,5.0
1,0,1,0,1,0,1,1,1,48,320,0,3,14.56
1,1,1,0,0,0,1,1,0,48,8,1,2,5.44
1,0,1,1,1,0,1,1,0,8,8,0,3,2.13
1,0,1,0,1,1,1,1,1,8,8,0,1,1.84
1,0,1,0,1,0,1,1,1,44,160,0,2,6.8
1,0,1,0,1,0,1,1,1,44,320,0,2,11.55
1,1,1,0,1,0,1,1,0,8,320,0,2,2.07
1,0,1,1,1,0,0,1,0,8,8,0,4,1.15
1,0,1,1,1,0,1,1,0,8,160,0,2,2.11
1,0,1,1,1,1,1,1,0,22,8,0,1,3.25
1,0,1,1,1,0,1,1,0,8,320,0,2,2.19
1,0,1,0,1,0,1,1,1,44,320,0,3,7.19
1,1,1,0,1,0,1,1,0,8,8,0,4,0.95
1,1,1,0,1,0,1,1,0,48,8,0,3,7.12
1,1,1,0,1,1,1,1,0,8,8,0,1,1.41
1,1,1,0,1,0,1,1,0,8,160,0,1,2.39
1,0,1,0,1,1,1,1,1,8,8,0,1,1.77
1,0,1,1,1,0,1,1,0,22,320,0,2,4.65
1,1,1,0,1,1,1,1,0,8,320,0,1,1.58
1,0,1,1,0,0,1,1,0,48,8,0,3,6.37
1,0,1,1,1,0,1,1,0,48,320,0,3,8.14
1,0,1,1,1,0,1,1,0,22,160,0,4,2.38
1,0,1,0,1,0,1,1,1,8,320,0,2,2.56
1,1,0,0,1,1,1,1,0,8,320,0,1,1.68
1,0,1,0,1,0,1,1,1,8,320,0,3,2.56
1,0,1,1,1,0,1,1,0,48,160,0,1,6.63
1,0,1,0,1,0,1,1,1,8,160,0,3,2.37
0,0,1,0,1,0,1,1,1,8,160,0,3,2.48
1,1,1,0,1,0,1,1,0,8,8,0,3,1.92
1,0,1,0,1,0,1,1,1,8,8,0,3,2.34
1,0,1,0,1,0,1,0,1,22,8,0,1,4.22
1,1,1,0,1,0,1,1,0,8,8,0,3,1.9
1,0,1,0,1,0,1,1,1,8,8,0,2,2.24
1,1,1,0,1,0,1,1,0,8,8,0,2,1.95
1,0,1,0,0,0,1,1,1,48,8,2,2,7.77
1,0,1,1,1,0,1,1,0,22,160,0,2,4.3
1,0,1,1,1,0,1,1,0,8,8,0,3,1.99
1,1,1,0,1,0,1,1,0,8,320,0,3,2.16
1,1,1,0,1,0,1,1,0,48,8,0,3,7.62
1,0,1,0,0,1,1,1,1,8,8,2,1,1.61
1,0,1,1,1,0,1,1,0,48,8,0,3,7.95
1,0,1,0,1,0,1,1,1,48,160,0,3,9.7
1,0,1,1,1,0,1,1,0,8,160,0,4,1.76
1,0,1,1,1,0,1,1,0,8,8,0,3,2.16
1,1,1,0,1,0,0,1,0,8,8,0,3,1.91
1,0,1,0,1,0,1,1,1,44,160,0,2,7.38
1,1,1,0,1,0,1,1,0,22,8,0,2,3.66
1,0,1,1,1,0,1,1,0,22,160,0,1,3.53
1,0,1,1,1,0,1,1,0,8,320,0,3,2.47
1,1,1,0,1,0,1,1,0,8,160,0,3,2.06
1,1,1,0,1,0,1,1,0,22,8,0,2,3.79
1,0,1,0,1,1,1,1,1,48,320,0,1,8.5
1,0,1,1,1,0,1,1,0,8,320,0,3,2.13
1,1,1,0,1,0,1,1,0,44,8,0,4,2.3
1,1,1,0,1,0,1,1,0,8,8,0,3,1.96
1,0,1,0,0,0,1,1,1,48,8,2,4,4.45
1,1,1,0,1,0,1,1,0,8,8,0,4,0.97
1,0,0,0,1,0,1,1,1,8,320,0,4,1.56
1,1,1,0,1,0,1,1,0,8,320,0,4,1.31
1,0,1,1,1,0,1,1,0,44,320,0,2,6.31
1,0,1,1,1,0,1,1,0,44,320,0,2,6.18
0,0,1,0,1,0,1,1,1,8,8,0,3,2.18
1,0,1,1,1,0,1,1,0,8,320,0,1,1.79
1,1,1,0,1,0,1,0,0,22,160,0,4,2.41
1,1,1,0,1,0,1,1,0,8,8,0,3,1.86
1,0,1,1,1,0,1,1,0,48,160,0,2,7.9
1,0,1,1,0,0,1,1,0,22,8,0,2,4.17
1,1,1,0,1,0,1,1,0,22,160,0,2,4.02
1,1,1,0,1,0,1,1,0,8,8,0,3,1.91
1,0,1,1,1,0,1,1,0,8,320,0,3,2.29
1,1,1,0,1,0,1,1,0,8,320,0,3,2.09
1,0,1,1,1,0,1,1,0,22,160,0,2,5.52
1,1,1,0,0,1,1,1,0,8,8,0,1,1.48
1,0,1,1,1,1,1,1,0,22,160,0,1,3.5
1,1,1,0,1,0,1,1,0,8,320,0,3,2.25
1,0,1,1,1,0,1,1,0,8,8,0,3,2.23
1,0,1,1,1,0,1,1,0,48,320,0,2,9.81
1,0,1,1,1,0,1,1,0,8,8,0,3,2.17
1,1,1,0,1,1,0,1,0,22,160,0,1,3.14
1,0,1,1,1,0,1,1,0,48,320,0,2,8.59
1,1,1,0,1,0,1,1,0,44,320,0,4,2.54
1,1,1,0,1,0,1,1,0,8,160,0,4,1.1
1,1,1,0,1,0,1,1,0,22,160,0,2,4.15
1,1,1,0,1,0,1,1,0,48,8,0,2,7.19
1,1,1,0,1,0,1,1,0,44,320,0,2,5.38
1,1,1,0,1,0,1,1,0,48,320,0,2,7.55
1,0,1,1,1,0,1,1,0,48,320,0,2,11.89
1,1,1,0,1,1,1,1,0,22,160,0,1,3.26
1,1,1,0,1,1,1,1,0,22,8,0,1,2.71
1,0,1,1,1,0,1,1,0,48,320,0,3,7.96
1,1,1,0,0,0,1,1,0,8,8,1,2,1.37
1,0,1,1,1,0,1,1,0,8,8,0,2,2.09
1,1,1,0,1,0,1,1,0,22,320,0,2,4.07
1,1,1,0,1,0,1,1,0,8,8,0,2,1.92
1,1,0,0,1,0,1,1,0,48,320,0,2,7.22
1,0,1,1,1,0,1,1,0,44,320,0,2,6.12
1,0,1,1,1,0,1,1,0,8,160,0,3,2.1
1,0,1,1,1,0,1,1,0,22,8,0,3,4.46
0,1,1,0,1,0,1,1,0,22,320,0,2,4.19
1,0,1,0,1,0,1,0,1,8,320,0,1,2.25
1,0,1,0,1,0,1,1,1,8,320,0,2,2.69
1,0,1,0,1,0,1,1,1,22,160,0,2,5.04
1,0,1,0,1,0,1,1,1,8,8,0,2,2.3
1,0,1,0,0,0,1,1,1,48,8,0,3,9.07
1,0,1,0,1,0,1,1,1,8,160,0,2,2.63
1,0,1,1,1,0,1,1,0,8,8,0,3,2.13
1,0,1,0,1,0,1,1,1,22,320,0,3,5.23
1,1,1,0,1,0,1,1,0,48,8,0,4,3.23
1,0,1,1,1,0,1,1,0,22,320,0,4,3.66
1,0,1,0,0,0,1,1,1,8,8,1,3,1.86
1,0,1,1,1,0,1,1,0,48,8,0,2,7.75
1,0,1,0,1,0,1,1,1,8,8,0,4,1.33
