new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,performance
3,1,0,0,0,90,32,0,12165.4
2,0,1,1,0,50,1024,6,90922.8
1,1,0,1,0,70,128,0,17741.2
5,1,1,1,0,100,4,4,9145.6
1,0,1,1,1,100,64,6,90812.8
3,1,1,0,1,20,2048,8,38527.6
5,1,0,0,0,90,1,4,9164.6
3,1,0,1,0,40,1,0,14289.4
5,1,0,1,1,60,2,4,9146.6
1,0,1,1,1,60,1,8,125381.6
3,1,0,1,0,50,8,8,37505.2
3,0,0,0,0,20,2048,6,10887.0
3,0,1,1,0,90,16,0,12332.8
3,0,0,0,1,30,4096,0,12119.6
4,0,0,1,0,50,64,6,49301.0
4,0,0,0,1,100,512,10,111232.4
5,0,0,1,1,10,16,6,47498.8
4,1,0,0,1,30,64,0,9029.0
4,1,1,1,0,50,16,2,35672.4
2,0,0,1,1,100,256,8,102604.6
4,1,1,0,1,20,512,8,41775.8
1,0,1,1,1,20,4,8,114266.6
5,1,1,0,1,10,2,6,47294.6
5,0,0,0,0,0,8,6,47360.6
5,1,0,0,1,80,128,10,299607.0
2,1,0,1,0,40,1,6,116345.0
5,0,0,0,0,80,4096,6,47810.4
3,1,0,0,1,40,4096,2,12233.4
3,1,1,1,1,50,1,8,42691.2
5,0,0,1,1,0,32,0,9245.0
3,0,0,1,0,60,4,0,12945.6
3,1,1,0,1,50,4096,6,10737.2
5,1,0,0,1,20,2048,4,9142.8
3,1,0,1,1,20,512,8,38382.8
3,1,0,1,0,10,2048,10,50490.4
1,1,1,0,0,10,32,0,17711.2
4,1,0,1,0,90,4096,0,35859.8
3,1,0,1,0,40,16,4,12200.2
4,0,1,0,0,100,2048,4,12780.2
1,0,0,1,1,0,1024,6,123427.2
5,0,1,1,1,10,512,4,9171.4
3,0,1,0,1,70,32,8,38008.0
3,1,1,1,0,70,4,8,37446.6
1,1,0,0,1,10,16,8,96719.0
5,0,0,0,1,50,4,0,9141.8
2,1,1,0,1,70,512,6,84652.0
4,0,0,1,1,40,2048,6,49415.4
3,1,1,1,1,80,1024,10,48586.8
5,0,0,0,0,20,1024,0,9186.4
2,1,1,0,1,90,4096,10,100723.0
3,0,0,1,0,70,1,10,50137.6
4,1,0,1,0,10,64,0,35755.2
1,0,1,1,0,30,128,4,11924.0
5,0,0,1,0,100,2,0,9153.8
4,1,1,1,0,30,4096,4,43391.0
4,1,0,1,1,60,128,10,415518.0
1,1,1,1,0,80,32,8,103542.8
3,0,0,1,0,30,4096,4,12071.8
4,1,1,0,1,70,32,4,12961.6
5,0,0,1,0,80,512,4,9230.0
3,0,0,1,0,80,1024,8,38049.2
1,1,1,1,0,50,4096,0,17702.0
1,0,1,0,0,100,2048,10,101663.6
3,0,1,1,1,20,8,4,12466.6
5,0,0,0,0,30,64,4,9165.8
2,1,1,0,0,30,2,2,7398.2
2,0,0,1,0,100,512,4,11797.4
1,0,1,1,0,80,32,8,103728.6
4,0,1,1,1,90,1024,10,416242.6
4,0,1,1,1,90,8,2,35812.0
5,1,0,1,1,60,1,8,120813.8
5,0,1,1,1,30,256,2,9219.0
2,1,1,0,1,20,2048,6,89617.8
5,0,0,0,0,30,32,6,47439.4
5,1,0,0,1,70,8,10,299341.2
5,1,0,0,1,40,64,4,9130.8
5,0,1,1,0,70,2,10,298657.0
4,1,1,0,1,20,2,4,15856.4
3,1,0,0,0,50,1,4,14440.4
3,1,0,0,1,0,1024,4,16105.6
5,0,0,0,1,0,2048,2,9226.6
4,0,0,1,1,80,1024,0,35764.0
1,1,0,1,0,10,2048,4,12397.0
2,1,1,0,1,50,2,10,80353.2
1,0,0,0,0,100,16,2,17678.0
2,1,1,0,0,80,1,2,11174.4
4,0,0,1,1,40,2048,10,416402.0
2,1,1,1,1,20,64,8,103696.0
4,1,0,0,0,80,4,8,51634.0
3,0,1,1,0,10,8,2,12498.8
3,1,1,0,1,80,128,10,48555.0
5,0,1,0,1,80,2,6,47244.4
5,0,1,0,1,0,2,0,9188.4
3,1,0,1,1,0,256,0,16049.6
1,0,0,0,0,90,1,4,15215.2
1,0,1,0,1,10,1024,6,88388.0
5,1,0,0,1,70,4096,2,9176.0
3,1,0,1,0,90,16,2,12171.8
5,0,0,0,1,0,16,4,9229.4
3,0,0,0,1,20,8,0,12497.4
2,1,0,1,0,0,1024,8,131708.4
2,0,0,0,0,30,2,2,7438.6
4,1,0,0,1,80,128,8,38935.6
4,0,0,1,1,80,1,4,42662.0
5,0,1,0,0,30,4096,6,47713.0
5,0,1,1,0,80,128,6,47457.0
5,0,1,0,1,60,4096,10,300800.6
5,0,0,0,1,100,4096,0,9212.8
5,0,1,1,0,40,8,0,9210.2
3,1,1,0,0,10,2048,8,39406.4
5,0,1,1,0,50,2048,10,299645.4
1,1,1,1,0,20,256,6,91752.2
2,1,0,0,1,10,256,2,5725.2
2,1,0,0,1,80,16,8,95580.4
2,1,1,0,0,90,32,4,4411.0
1,0,0,1,1,40,32,8,103723.2
3,0,1,0,1,0,1024,10,48151.4
4,1,1,0,1,40,512,10,119067.2
5,0,0,1,1,0,2048,4,9261.0
3,1,1,0,1,70,4096,10,48385.2
4,0,1,0,0,40,64,4,13043.8
3,1,1,0,1,100,4,2,12844.4
2,1,0,1,0,60,4096,8,102594.6
2,0,1,0,0,60,4,8,81068.8
4,0,1,1,1,40,2048,2,35644.2
2,1,1,1,1,20,2,10,117495.4
3,1,0,0,0,20,64,0,12128.0
4,0,1,1,0,30,1,10,420450.4
3,0,1,1,1,100,2048,8,37843.2
2,0,0,0,1,50,64,2,4910.8
5,1,1,1,1,10,1,4,9067.2
2,0,1,1,0,80,32,0,17700.4
2,0,1,1,1,60,2048,2,17635.6
4,1,1,1,0,0,8,6,40915.8
1,1,1,1,0,40,8,2,17697.4
2,0,0,0,1,60,64,4,4453.4
5,0,0,1,0,10,4096,6,47743.4
5,1,0,0,1,0,512,8,121555.4
4,0,0,0,1,30,8,0,9196.4
5,1,1,1,0,30,512,10,302609.0
5,1,1,1,1,80,256,6,47659.8
1,1,1,0,0,90,4,2,17686.0
2,0,0,1,0,30,128,2,17697.6
5,0,1,0,1,20,64,0,9163.2
1,0,1,0,0,50,512,4,11769.4
5,1,1,0,1,90,1024,8,121415.6
2,0,1,1,0,0,512,6,123803.6
2,0,1,1,1,10,4,10,114574.6
1,0,1,0,0,20,8,8,86038.4
1,1,1,0,1,60,4,10,80991.0
1,0,1,0,1,40,1024,0,17717.2
3,1,1,1,0,100,2048,2,12107.4
4,0,0,1,0,10,64,2,35405.8
5,1,1,1,1,10,128,8,121437.2
3,0,1,1,0,10,2,10,48916.0
5,1,1,1,1,10,256,4,9167.4
1,1,0,0,1,90,4096,0,17758.0
5,0,1,0,0,10,16,4,9114.2
3,0,1,0,1,60,4,4,12888.2
2,0,0,1,0,80,256,0,17692.0
1,0,0,1,1,60,8,10,109554.2
1,1,1,0,1,10,1024,4,12331.4
5,0,1,1,0,80,256,6,47713.8
1,1,0,1,0,50,2048,4,11821.2
2,0,0,1,1,0,2,8,131641.4
4,0,0,1,1,100,8,6,49306.6
3,1,1,1,1,20,4,0,12928.8
2,1,1,1,1,10,256,0,17716.8
4,0,1,0,0,40,32,4,13138.0
3,1,0,0,0,80,512,8,38014.0
3,1,0,0,1,40,256,10,48776.8
1,1,1,0,0,90,128,4,11752.2
4,1,1,0,1,100,1,8,82153.2
2,1,0,0,0,80,8,8,86089.6
3,0,1,1,1,70,1024,2,12160.4
3,0,1,1,1,20,2,6,15509.6
4,0,1,0,1,50,8,2,9132.8
2,1,1,0,1,50,4,10,81056.8
3,1,1,1,1,90,4,6,13728.2
1,0,1,1,1,100,64,2,17783.8
3,1,0,0,1,20,4096,10,49194.6
3,1,0,0,1,30,128,4,12094.4
3,1,1,1,0,0,256,2,15984.4
3,0,1,1,1,100,4,10,46843.0
3,1,0,0,0,80,4096,0,12215.8
4,0,1,1,0,50,128,4,43525.6
1,1,0,1,0,20,2048,0,17753.0
2,1,0,1,0,80,8,2,17818.6
3,1,0,0,0,100,64,8,37815.6
2,0,0,1,0,60,1,2,17679.8
1,1,0,0,1,60,1024,6,89987.4
2,1,1,1,0,80,1,2,17570.2
4,1,0,0,1,10,32,8,47265.6
3,1,0,1,0,50,512,6,10761.0
4,1,1,1,0,10,64,0,35719.8
5,1,1,0,0,40,2048,4,9125.2
2,1,1,1,1,100,2048,8,102698.8
5,0,0,0,1,70,512,8,121811.0
2,1,0,0,0,20,512,4,4989.0
3,1,1,1,0,80,64,10,48569.2
3,0,1,0,1,20,16,0,12345.6
3,0,0,0,0,30,4096,0,12150.8
3,0,0,1,1,90,2048,4,12219.6
4,1,0,1,1,40,1,6,48929.6
4,0,0,1,0,70,64,0,35674.4
4,0,1,0,0,70,2048,2,8893.2
4,1,1,1,1,60,512,10,415705.4
5,0,1,0,0,80,64,8,121286.4
2,1,1,1,0,100,4,4,12528.8
2,1,0,0,0,100,8,4,9062.0
2,0,1,0,1,40,4096,10,101666.2
5,0,0,1,1,70,1024,10,298383.6
2,1,1,0,0,70,8,2,5133.0
3,0,0,0,1,40,64,6,10622.6
4,0,1,1,1,0,4,6,40908.2
1,1,0,0,0,0,512,2,17885.4
4,1,1,0,1,40,512,4,13101.8
3,0,1,1,0,100,512,0,12185.2
1,1,0,1,1,70,1,6,116078.0
5,0,0,0,1,20,1,4,9153.0
3,1,0,1,0,0,4096,8,44171.8
5,0,0,0,0,20,2,10,298741.4
3,0,1,0,0,90,1024,6,10612.6
5,1,0,0,0,90,2048,6,47395.2
1,0,0,1,1,60,256,6,90882.6
5,0,1,1,1,40,4,6,47566.8
4,0,1,1,0,90,512,2,35809.0
3,1,1,1,0,80,4,2,12896.2
4,1,1,1,1,40,2048,10,415758.6
1,0,0,1,1,0,2048,2,17914.4
1,1,0,0,1,40,4,8,80668.4
3,1,1,0,1,0,2,0,15956.8
2,1,1,1,1,10,64,10,105544.4
1,0,1,0,1,50,64,10,101306.0
1,0,0,1,1,40,128,10,102973.8
1,0,0,1,0,90,128,8,103181.8
3,0,1,1,1,0,32,8,44229.6
3,1,0,0,1,40,4,8,37523.2
5,1,1,0,1,80,128,10,300352.0
4,1,0,1,0,100,128,4,43681.0
5,1,1,1,0,100,4,2,9132.4
1,1,1,0,1,70,32,4,11849.2
3,0,0,0,1,0,2,8,44404.6
1,0,1,1,1,40,4,8,114015.6
2,1,0,1,0,10,1024,6,93997.0
5,1,1,1,0,70,4096,8,121226.8
4,0,1,1,1,60,256,4,43764.2
2,1,0,1,1,30,512,6,91521.6
4,1,0,1,1,50,256,2,35720.2
2,0,1,0,0,10,1024,8,99374.6
3,1,1,0,0,80,1024,8,38102.4
4,1,1,0,1,20,64,6,20521.6
5,0,0,0,0,100,8,6,47903.2
5,1,1,0,0,100,8,10,299142.0
1,1,1,0,0,80,64,8,102118.8
1,0,1,1,0,0,64,4,18422.0
3,1,1,0,0,70,512,8,38010.4
2,1,0,1,1,80,16,2,17791.6
4,1,0,0,0,40,2,6,26373.8
1,1,1,0,0,10,4,2,17697.0
2,1,0,1,0,50,256,2,17663.8
2,0,1,0,1,0,512,6,82398.4
4,0,0,0,0,50,256,4,13127.4
1,1,0,0,1,60,256,6,89506.0
3,0,1,1,1,20,128,10,49228.8
1,0,1,0,0,70,64,6,89203.6
5,0,0,0,0,10,128,0,9116.4
1,1,1,0,1,90,512,10,100517.6
1,0,0,0,0,50,256,10,101396.0
4,0,1,1,1,20,2048,2,35849.6
1,0,0,1,1,50,64,4,11834.8
2,1,1,1,1,40,4096,4,11931.0
5,1,0,0,1,20,4096,2,9188.8
2,0,1,1,0,80,1,8,125270.8
3,0,0,0,1,100,256,4,12142.2
4,1,1,1,0,10,1,4,42413.0
3,0,1,1,0,100,128,2,12214.8
2,1,1,1,0,30,4,0,17686.2
4,0,0,1,0,20,32,10,414745.4
4,1,0,0,1,10,2048,4,13918.8
5,1,1,0,0,100,64,10,299256.6
2,0,1,1,1,50,512,2,17610.6
5,0,0,0,1,60,2,2,9109.6
3,1,0,0,0,60,2048,2,12021.6
1,0,1,0,1,40,8,10,86153.6
2,0,0,0,1,20,2048,8,101764.0
2,0,1,0,0,30,1,8,83045.8
2,1,1,1,0,0,2048,0,17861.6
3,1,0,0,0,100,64,10,48460.4
4,0,1,1,1,30,128,10,416871.0
2,1,0,0,0,40,256,10,101376.4
4,1,0,1,1,70,4096,2,35589.4
3,0,0,1,0,80,2,8,39041.8
4,0,1,0,1,50,8,0,9123.8
4,0,0,1,1,40,1024,0,35810.8
5,0,0,1,1,30,16,6,47500.0
5,0,0,1,0,20,4096,2,9184.4
1,0,0,0,0,40,8,8,86258.4
4,0,0,0,1,100,2048,4,12703.8
3,0,1,0,0,40,8,2,12479.2
3,1,1,1,1,50,4096,10,48916.2
5,0,0,1,0,30,4096,10,300919.8
3,1,0,0,1,0,64,8,44272.4
1,0,1,1,0,0,8,4,18459.0
1,1,0,1,1,20,256,4,12074.0
2,0,1,0,0,80,512,0,4692.4
3,1,1,0,0,30,1024,0,12139.6
4,0,0,1,1,0,128,4,39659.2
5,1,1,1,0,100,2,2,9187.4
2,1,1,0,1,30,16,8,96805.4
1,0,0,1,0,30,2,2,17680.4
1,1,0,0,1,30,128,10,100974.2
2,1,0,0,0,0,8,8,85202.0
3,1,0,1,1,0,1024,10,48036.0
4,0,0,0,0,50,4,4,14583.8
1,0,0,0,0,10,8,4,12317.6
4,0,0,1,0,50,1,2,35838.0
5,1,1,1,1,30,64,6,47702.2
3,1,0,1,1,30,2048,8,38108.4
5,1,0,1,1,50,512,6,47611.2
2,1,0,0,1,50,8,8,86185.2
5,1,0,1,1,50,8,8,121066.8
1,1,1,1,1,40,256,10,103095.0
3,1,0,1,1,30,2048,0,12022.0
1,0,0,0,1,20,256,4,12051.2
3,1,1,1,1,20,128,10,49349.4
5,0,1,0,0,90,1,10,299779.2
4,0,1,0,1,30,4096,8,41239.6
4,1,1,1,0,90,32,6,49372.0
2,0,0,1,1,50,4,10,113826.2
3,1,0,1,0,20,16,4,12230.2
4,1,1,0,0,90,32,4,12968.4
5,0,0,0,0,50,16,8,121361.0
4,0,1,0,0,10,4,8,54112.4
1,1,0,1,0,20,32,4,12060.6
4,0,0,1,0,0,64,0,35564.6
2,1,1,0,0,50,2,0,7467.2
4,1,0,1,0,70,64,2,35868.2
1,0,0,1,1,20,1024,2,17842.4
5,0,0,0,1,20,2,0,9191.2
2,1,1,0,0,20,32,10,98703.8
2,0,1,0,1,40,2048,10,101461.2
1,1,1,0,1,90,64,8,101493.2
1,0,1,1,1,90,2,8,117300.6
3,1,1,1,0,70,16,8,37551.0
4,0,1,0,1,70,256,6,19420.4
2,0,0,0,0,40,4096,4,4615.6
4,0,1,1,1,20,1,10,418661.0
2,0,0,0,1,30,512,6,88846.4
2,1,0,0,0,20,8,10,86046.8
5,1,1,0,1,40,32,0,9180.4
2,0,1,1,0,30,16,2,17694.0
3,1,1,0,0,90,2,8,39108.6
2,1,0,0,1,60,1,4,14733.4
5,1,0,0,1,80,512,8,121425.2
2,1,1,0,0,20,64,8,101339.8
2,0,1,0,0,40,4,0,5519.2
5,0,0,0,0,10,128,8,121843.2
3,0,0,0,1,30,2048,8,38320.0
4,1,0,1,0,40,32,4,43657.0
2,0,1,1,1,20,4096,10,103613.0
2,0,1,0,1,70,4,10,81307.2
1,1,1,0,1,100,4096,10,101918.2
2,0,1,0,0,100,32,2,4684.0
4,1,1,1,1,50,32,4,43437.4
2,1,1,1,0,80,64,8,102673.4
2,1,1,1,0,50,8,8,109307.8
1,0,0,0,1,10,8,4,12391.4
3,1,1,1,1,100,32,4,12173.0
1,1,1,0,1,80,512,6,89948.2
4,1,0,1,1,50,2,8,124186.0
2,1,0,0,1,80,2,10,79961.8
4,0,0,0,0,70,64,10,114217.4
3,0,0,0,1,60,2,4,13138.4
5,1,1,0,1,70,2048,10,301699.8
1,1,0,0,1,0,4096,0,18013.8
1,1,1,0,0,90,512,6,89274.2
1,1,0,1,0,90,2048,4,11803.8
3,1,1,1,0,20,512,6,10911.0
2,0,0,1,1,60,2048,6,90771.4
5,1,0,1,1,40,8,10,298746.4
2,0,1,1,1,10,128,6,93676.4
3,0,0,1,1,70,2,2,13071.6
5,0,0,0,0,0,256,8,121038.2
4,0,1,0,0,20,128,2,9120.2
3,0,0,0,0,100,4096,10,48283.4
3,1,1,0,0,0,512,0,16009.6
1,0,1,0,0,60,8,10,85822.2
3,0,0,0,0,30,32,4,12151.0
2,1,0,0,0,20,32,2,5182.2
1,0,1,0,0,20,2,8,80085.4
2,1,0,1,1,70,8,6,98353.4
4,0,1,0,1,40,1024,6,19948.8
2,0,0,0,1,50,16,10,96268.0
4,0,1,0,0,90,1,6,34995.6
1,0,0,0,1,60,512,4,11798.4
5,0,0,1,0,70,256,4,9158.0
3,0,1,0,0,100,128,8,37904.6
3,0,0,1,0,10,4,10,47077.6
3,0,0,1,1,80,4,4,12917.2
1,1,1,0,1,40,8,4,12160.6
1,0,0,0,1,20,8,8,86520.0
1,0,0,0,1,100,8,6,76566.4
2,1,1,0,0,80,4,4,11912.4
3,1,1,0,0,80,512,0,12175.2
2,0,0,1,0,30,512,0,17621.2
5,1,0,0,1,100,1024,6,47624.0
2,1,0,1,0,70,128,2,17780.6
5,0,0,0,1,90,64,2,9138.4
1,1,1,0,1,70,128,10,100384.6
3,1,0,1,0,90,256,2,12242.2
2,0,0,1,0,50,128,10,103021.2
4,0,1,0,1,0,16,8,76071.2
4,1,0,0,1,20,256,4,13812.4
5,1,1,0,1,80,16,10,299494.2
3,0,0,0,0,0,256,10,48324.0
5,0,1,0,0,90,32,6,47586.8
4,1,1,0,0,50,1,2,10010.2
2,0,0,0,1,0,256,4,18013.2
3,0,0,1,1,80,32,2,12256.2
3,1,0,0,0,50,1024,6,10907.6
4,0,1,1,1,20,64,2,35862.0
3,1,1,1,0,10,128,6,11732.0
1,1,0,1,1,30,16,8,105170.6
4,0,0,0,1,80,64,4,12935.4
4,0,1,0,0,30,512,4,13180.0
3,0,0,1,1,40,1,10,50436.8
3,0,0,0,0,50,1,10,50433.0
2,1,1,0,1,90,4,6,72962.2
3,1,1,0,0,80,2048,0,12149.6
4,0,0,0,1,90,32,2,8940.4
5,1,0,0,1,70,1,2,9191.6
2,0,1,0,1,80,2048,0,4683.6
4,0,1,1,0,40,2048,10,415619.0
4,0,0,1,1,70,16,6,49713.8
1,0,1,0,0,50,256,4,11863.2
2,1,1,1,0,90,4096,0,17743.0
1,0,1,1,0,80,8,10,109454.0
2,1,0,1,0,40,64,2,17788.6
5,1,1,0,1,80,2,6,47472.4
1,0,0,1,1,20,2048,6,91743.2
4,0,0,1,1,40,256,4,43542.4
1,0,1,1,1,70,4,10,113925.8
4,0,0,0,0,30,64,8,40969.0
5,1,1,1,1,0,4,6,47557.0
1,0,1,0,1,60,4,2,17743.6
4,1,1,1,1,60,8,10,416488.0
1,1,1,0,1,80,128,4,11843.8
4,1,0,1,1,20,128,8,123897.0
1,1,0,0,1,50,128,6,89600.2
5,1,0,1,1,70,32,0,9185.0
2,1,0,0,1,80,8,4,8977.0
4,1,1,1,0,100,16,8,124928.6
4,0,0,0,1,10,4096,10,144254.2
2,1,0,0,1,70,16,4,5064.8
1,0,0,0,1,90,1024,8,100789.0
4,1,0,0,1,70,16,4,13207.0
5,1,0,1,1,100,4,10,298947.4
3,1,0,1,0,0,64,10,48462.8
5,1,0,1,1,30,1,8,120894.0
3,1,0,0,0,10,4096,0,12759.6
2,0,0,0,0,80,8,6,76586.4
2,0,1,1,0,20,4,8,114022.0
1,1,0,1,1,0,512,0,17961.4
1,0,0,0,0,40,2,4,13272.8
4,0,0,1,0,0,1024,4,39579.0
1,1,1,0,0,30,8,10,86023.6
2,1,0,0,1,80,2048,0,4717.4
3,1,0,1,0,50,2,0,13117.6
2,0,0,0,1,100,2048,6,88281.0
4,1,0,0,0,100,256,8,38797.2
2,1,0,0,1,60,1,8,83304.6
1,1,1,0,1,10,1024,2,17704.6
5,0,1,1,0,60,64,2,9181.2
3,1,1,0,1,60,32,10,48315.6
1,0,1,1,0,50,64,6,90965.2
4,1,1,1,0,100,64,6,49482.8
2,1,1,0,0,100,2,0,7432.0
1,1,1,0,1,20,64,10,101446.0
1,0,1,0,1,20,512,10,101349.6
3,0,0,1,0,70,64,10,48663.2
3,1,0,0,1,60,2,2,13200.4
5,0,1,0,0,50,16,2,9133.6
2,0,1,0,0,30,4096,6,88463.2
1,1,0,1,1,90,2048,10,103041.4
3,0,0,0,1,50,512,8,38013.0
4,0,1,0,1,10,1024,2,9244.4
3,1,1,0,0,50,64,8,38160.0
2,1,0,0,1,50,64,10,101542.4
4,0,1,1,0,30,1024,2,35871.2
4,1,1,0,0,60,128,2,8922.6
3,1,0,0,0,0,2,4,16035.8
5,1,1,0,1,10,32,6,47545.6
4,0,0,0,0,100,512,6,19002.2
4,1,1,0,0,30,128,0,8990.2
5,1,1,1,1,60,1024,8,122077.6
5,0,1,1,0,0,1024,8,121533.6
1,0,0,1,0,10,64,6,93827.6
3,0,0,1,0,10,1,6,18278.0
3,0,0,0,0,80,2048,2,12172.0
5,1,0,0,0,50,1,6,47281.2
2,1,0,1,0,40,8,10,109342.6
3,0,1,1,1,80,128,10,48786.8
3,1,0,1,1,50,64,2,12099.0
2,1,0,1,1,20,2,10,117376.2
5,1,1,1,0,0,4096,2,9224.0
2,0,0,0,0,30,4,0,5501.6
1,0,0,0,1,80,128,8,101779.0
2,1,0,1,1,30,8,6,99032.0
2,0,0,0,1,40,4096,10,101639.6
3,0,0,0,0,30,32,10,48731.2
2,0,0,1,0,60,4,4,12476.2
3,1,0,0,1,0,32,6,20767.4
3,0,0,0,1,20,4,10,46730.4
3,0,0,1,0,50,8,4,12383.0
5,1,0,0,0,60,64,10,301383.4
5,0,1,0,0,20,4,6,47530.2
3,1,0,1,0,10,4096,8,39381.2
1,0,1,0,0,40,16,2,17850.4
3,0,1,0,0,90,8,4,12401.2
2,1,1,0,1,70,4096,8,100377.0
2,1,1,1,1,60,512,2,17640.2
2,0,0,1,1,30,1,10,125270.2
2,1,0,1,0,90,64,10,102661.4
3,1,0,1,1,70,4,8,37577.2
5,1,1,0,0,30,1024,2,9142.0
4,0,1,0,1,80,1024,10,112480.8
1,0,0,1,1,50,128,8,103212.2
2,1,0,0,0,60,4096,0,4756.4
3,0,1,0,0,50,16,0,12242.6
3,0,0,0,0,30,256,10,48584.0
4,0,0,1,1,70,16,10,414874.4
2,1,1,0,0,0,4096,4,18005.4
3,0,0,1,0,80,4096,2,12123.0
3,0,0,0,1,0,4096,8,44562.2
3,1,0,0,0,60,4,2,12987.0
2,0,1,1,0,10,2048,0,17603.4
1,1,1,1,1,40,32,2,17715.2
4,0,1,0,1,70,4096,10,113738.8
5,0,0,0,1,60,8,4,9157.4
5,1,1,0,0,100,1024,2,9162.4
2,1,0,1,0,80,32,0,17696.0
2,0,1,0,0,10,32,6,87185.8
2,0,0,1,0,30,128,4,11996.2
3,1,0,0,0,50,32,4,12208.4
1,1,0,1,1,30,256,2,17769.0
5,1,1,0,0,90,1024,8,121576.2
5,1,0,0,1,0,1024,10,298386.0
4,1,1,0,0,70,16,4,13288.8
4,0,0,0,1,30,4,8,51838.8
1,1,0,1,1,70,1,0,17664.0
2,1,0,1,1,10,128,6,93638.4
5,0,0,1,1,100,16,2,9218.6
1,0,0,1,0,30,128,8,103446.0
2,1,0,0,0,50,2048,10,101330.4
1,1,1,0,1,10,128,8,99851.6
4,0,1,0,1,80,4096,2,8904.2
4,1,0,1,1,90,2,6,49009.2
5,0,1,0,1,30,2048,4,9119.6
3,1,0,0,0,20,8,2,12450.2
4,0,0,0,0,70,4096,2,8923.4
4,1,0,1,1,60,256,6,49536.2
1,1,1,1,0,40,2048,8,102889.8
4,0,1,0,0,0,256,6,27586.2
4,1,1,0,0,70,4096,10,114338.0
5,0,1,1,1,50,64,8,122144.0
2,1,0,1,0,60,16,10,105395.4
1,1,1,1,1,10,1,6,116373.4
3,1,0,1,0,90,512,0,12049.2
4,0,1,0,1,20,1024,2,9110.0
5,1,1,1,1,100,256,2,9257.8
2,1,0,1,0,0,8,0,17867.8
1,0,1,1,1,90,32,0,17758.2
5,0,1,1,1,70,512,2,9183.6
3,0,1,0,1,80,1024,2,12058.8
2,0,0,0,0,80,1,6,78588.2
1,1,0,1,1,30,1,6,116257.6
5,0,1,1,0,50,4096,10,302940.6
4,1,0,0,0,40,8,0,9140.6
3,1,0,1,1,80,2,2,13277.8
5,1,1,1,0,0,1,4,9253.6
2,0,1,1,0,30,32,0,17765.0
1,0,0,1,0,100,1024,6,90609.0
4,1,0,0,1,30,64,10,119642.2
3,1,1,1,0,0,64,8,44307.2
5,1,0,0,1,0,128,0,9230.4
3,0,0,1,0,80,8,4,12540.6
1,1,1,1,1,80,2048,10,103062.2
2,0,0,0,1,80,512,0,4709.4
1,1,0,1,0,100,2048,4,11739.8
4,0,0,1,0,20,256,2,35682.8
2,0,1,1,1,40,128,0,17652.6
4,1,1,0,1,30,2048,8,41393.4
2,0,1,0,1,50,512,2,4849.2
3,1,0,0,0,100,8,4,12609.6
5,0,0,1,1,100,1,10,300518.0
5,1,0,0,1,60,32,0,9180.8
2,0,0,1,0,30,1024,8,103393.0
3,1,0,1,1,0,256,10,48132.8
1,1,0,1,0,10,8,4,12306.6
2,1,0,1,1,60,1024,10,102695.0
5,1,0,0,0,100,512,4,9237.8
5,0,1,0,1,20,128,6,47600.8
5,1,1,1,1,50,1024,6,47720.2
2,1,1,1,0,0,256,4,18475.8
5,1,1,0,0,10,1024,0,9148.8
4,0,1,1,0,70,512,4,43658.8
3,0,1,1,1,90,16,2,12347.8
2,0,1,1,1,80,4096,10,102888.0
5,1,0,1,0,40,2,0,9140.2
1,0,0,0,1,70,4,8,80712.8
1,0,0,1,0,40,512,4,11920.4
1,0,0,0,0,30,2048,4,11900.0
4,1,0,0,1,0,1024,0,11897.0
3,1,1,0,0,90,4,2,12807.8
5,1,0,1,1,80,32,0,9257.2
3,0,0,1,1,70,2048,0,12291.4
3,1,1,1,0,70,2,4,13078.4
4,0,0,1,1,20,4096,8,124206.0
4,0,1,1,0,0,512,4,39471.8
2,1,1,0,0,60,32,4,4584.0
1,0,0,1,0,20,4096,4,12022.4
4,1,1,0,1,100,2,2,9514.4
5,0,1,1,1,80,64,10,301703.6
2,0,0,1,1,90,1024,8,102908.2
2,0,1,0,1,80,2048,4,4301.2
2,1,1,1,0,40,4,0,17626.0
4,1,1,1,1,0,2,8,115927.6
1,0,0,1,1,40,8,6,98648.8
2,1,0,0,0,90,512,2,4692.4
2,0,1,1,1,0,128,10,131727.0
5,0,1,1,1,50,16,4,9221.8
5,1,0,1,0,0,4,6,47612.6
2,0,1,1,1,10,256,8,105580.2
4,1,1,0,1,30,512,0,8999.0
3,0,1,0,0,90,1,4,14372.0
3,0,1,1,0,10,4096,0,12390.4
1,1,0,1,1,80,256,4,11855.0
5,1,1,0,0,10,2,4,9268.6
3,0,1,0,0,70,32,8,38019.4
1,1,0,1,0,80,64,8,102667.0
3,1,1,1,1,10,2,6,15715.6
3,1,0,0,0,60,2,4,13065.6
5,0,1,0,0,10,1024,8,120698.8
2,0,1,1,1,50,32,10,103580.2
3,1,0,1,0,60,4096,8,37919.6
1,0,1,1,0,90,256,10,102892.2
4,1,1,1,1,100,2,6,49019.4
1,0,0,0,1,30,1024,4,11901.6
1,1,1,0,0,0,2,2,17959.8
2,0,0,1,0,30,4,2,17636.8
5,0,1,1,1,50,32,4,9097.4
5,0,1,1,1,90,128,0,9163.8
4,0,1,1,1,70,64,8,125002.2
4,0,1,1,0,100,128,10,417364.0
1,1,1,0,1,90,64,4,11784.6
