iosCreateImagesetFolders,androidMipmapInsteadOfDrawable,scaleIsHeightDp,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,threads,outputCompressionMode,roundingStrategy,platform,time
0,0,0,0,1,0,90,1,3,3,16.17
0,0,0,1,0,0,90,2,2,3,16.37
0,0,0,1,0,0,90,4,2,3,16.28
0,0,0,1,0,0,90,1,2,3,16.33
0,0,1,1,1,0,10,3,3,1,39.67
0,0,0,1,0,0,90,4,2,3,16.31
0,0,1,0,0,0,90,1,2,2,23.98
0,0,0,0,1,0,90,1,3,3,16.23
1,0,1,0,1,0,90,3,3,2,23.98
0,0,1,1,1,0,90,1,3,3,16.36
0,0,1,1,1,0,90,3,3,4,31.82
0,0,0,1,1,0,10,3,3,4,32.27
0,0,1,0,1,0,10,3,3,4,31.67
0,0,1,0,0,0,10,4,2,4,31.96
0,0,1,1,1,0,90,3,3,1,39.23
0,0,0,1,0,0,90,1,2,3,16.2
0,0,1,0,0,0,10,1,2,4,31.87
0,0,1,1,1,0,90,3,3,1,39.45
0,0,1,1,1,0,10,3,3,4,31.8
0,0,1,1,1,0,90,3,3,4,33.84
0,1,1,0,0,0,90,3,2,1,39.21
0,0,0,0,1,0,90,3,2,4,33.68
0,0,0,1,0,0,90,2,2,2,24.01
0,0,1,1,1,0,90,3,3,4,31.58
0,0,0,0,1,0,90,3,2,4,31.68
0,0,0,1,0,0,90,2,2,2,24.07
0,1,0,0,1,0,90,3,3,1,39.37
0,0,1,0,0,0,10,1,2,4,31.75
0,0,1,1,0,0,90,1,3,4,31.58
0,1,0,0,1,0,90,3,2,1,39.77
0,0,1,0,0,0,90,1,3,4,32.0
0,0,1,0,0,0,10,4,3,4,31.83
0,0,0,1,1,0,90,3,3,4,31.7
0,0,1,1,0,0,90,1,2,4,31.82
0,0,1,0,0,0,90,1,2,4,31.32
0,0,1,1,0,0,90,1,3,3,17.42
0,0,1,0,0,0,90,1,3,3,17.24
0,0,1,0,0,0,10,4,2,3,16.4
0,0,0,1,0,0,90,4,1,1,39.34
0,0,1,1,0,0,90,1,2,3,16.24
0,0,1,0,0,0,10,1,2,3,16.23
0,0,1,0,0,0,90,1,2,3,16.25
0,0,1,0,0,0,10,1,2,3,16.38
0,0,0,0,1,0,10,4,2,1,42.41
0,1,0,1,0,0,10,3,2,1,42.72
0,0,0,1,0,0,90,1,1,1,39.61
0,1,1,0,0,0,10,3,2,1,39.44
0,1,1,0,0,0,90,1,3,1,38.96
0,1,1,0,0,0,90,1,2,1,39.06
0,0,0,0,1,0,90,3,3,4,31.62
0,1,0,0,1,0,10,3,2,1,39.5
0,0,0,1,1,0,90,4,2,4,31.8
0,0,0,0,1,0,10,1,2,1,39.72
0,0,0,1,0,0,90,4,1,3,16.21
0,0,1,0,0,1,90,1,3,1,54.56
0,1,0,1,0,0,90,3,3,1,39.23
0,0,0,0,1,0,10,1,2,1,39.75
0,0,0,0,1,0,10,4,2,2,24.1
0,0,0,1,0,0,90,1,1,3,16.34
0,0,0,1,0,0,90,4,1,4,31.66
0,1,1,0,0,0,90,3,3,1,39.45
0,0,0,0,1,0,10,1,2,2,24.04
0,0,0,1,1,0,10,3,3,4,31.89
0,0,0,1,1,0,90,1,2,4,31.71
0,0,0,1,0,0,90,1,1,4,31.73
0,0,0,0,1,0,90,4,1,1,39.49
0,0,1,1,1,0,90,3,3,4,31.63
0,0,1,0,1,0,10,3,3,4,33.84
0,0,1,1,1,0,10,3,3,4,34.03
0,0,1,0,0,1,90,1,2,1,54.78
0,0,0,0,0,0,90,2,3,1,39.31
0,1,0,1,0,0,90,3,2,1,39.3
0,1,1,0,0,0,90,3,2,1,39.63
0,0,0,0,1,0,10,1,2,2,24.23
0,1,0,0,1,0,90,3,3,1,39.14
0,0,0,0,1,0,10,4,2,4,31.88
0,0,0,0,1,0,90,4,2,4,31.5
0,1,0,0,1,0,90,3,2,1,39.19
0,0,0,0,1,0,10,1,2,4,31.81
0,0,0,0,1,0,90,1,2,4,31.77
0,0,0,0,1,0,90,1,1,1,39.59
0,0,0,0,1,0,90,4,1,3,16.22
0,1,1,1,1,0,90,3,3,1,39.26
0,0,0,0,0,0,90,2,3,4,33.81
0,0,0,0,1,0,10,1,2,4,31.71
0,0,1,0,1,0,90,4,2,4,33.93
0,0,0,0,1,0,90,1,1,3,16.27
1,0,1,0,1,0,10,1,2,2,24.27
0,0,0,0,0,0,90,2,3,2,24.29
0,1,1,1,1,0,90,3,3,1,39.33
0,0,1,1,1,0,10,1,2,1,39.81
0,0,0,0,0,0,90,2,3,3,16.43
0,0,1,0,1,0,90,1,2,4,31.7
0,0,0,0,0,0,90,2,2,1,39.54
0,0,0,0,0,0,90,2,1,1,39.44
0,0,1,1,1,0,90,3,2,1,39.3
0,0,0,0,0,0,90,4,1,1,39.33
0,0,1,1,1,0,10,1,2,2,24.4
0,0,1,1,1,1,90,4,2,1,55.04
0,0,1,1,1,0,10,1,2,4,31.98
0,0,0,0,1,0,90,4,1,4,33.68
0,1,1,1,1,0,90,3,2,1,39.3
0,0,1,1,1,0,90,1,2,4,31.64
1,0,1,1,1,0,90,3,2,2,23.94
0,0,1,1,1,1,90,1,2,1,58.68
1,0,1,0,1,0,90,4,2,2,23.92
1,0,0,1,1,0,10,1,2,2,24.28
0,0,0,0,0,0,90,2,1,4,31.73
0,0,0,0,1,0,10,4,2,3,16.38
1,0,1,0,1,0,90,1,2,2,23.92
0,1,0,1,1,1,90,4,2,1,54.77
0,0,0,0,1,0,90,1,1,4,31.55
1,0,0,0,1,0,90,3,2,2,23.93
1,0,0,0,1,0,90,3,2,2,24.29
0,0,0,0,0,0,90,3,1,1,39.5
0,0,0,0,0,0,90,3,1,1,39.11
0,0,0,0,1,0,10,1,2,3,17.47
1,0,0,1,1,0,90,4,2,2,24.07
0,0,0,0,1,0,90,3,2,4,31.49
0,0,0,0,1,0,90,3,2,4,31.6
0,0,0,0,0,0,90,1,1,1,39.35
1,0,0,1,1,0,90,1,2,2,23.84
0,0,0,1,1,0,90,4,3,4,31.77
0,0,0,1,1,0,90,1,3,4,31.59
0,0,0,0,1,0,90,4,3,4,31.92
0,0,1,0,1,0,90,3,2,2,25.59
0,0,1,0,1,0,90,3,2,2,23.81
0,0,0,0,1,0,90,1,3,4,31.81
0,1,0,1,1,1,90,1,2,1,58.44
0,0,0,0,1,0,90,1,2,1,39.56
0,0,0,1,1,0,90,3,2,2,23.91
0,0,1,1,1,0,90,3,2,1,39.29
0,0,0,0,1,0,10,1,2,3,16.37
0,0,1,0,1,0,90,4,3,4,31.81
0,0,0,1,1,0,90,3,2,2,23.92
0,0,0,0,0,0,90,3,2,1,39.17
0,0,1,1,0,0,90,3,2,2,23.98
0,0,1,0,1,0,90,1,3,4,31.57
1,0,0,0,1,0,90,1,2,2,23.91
0,0,0,0,0,0,90,3,2,1,41.86
0,0,1,1,0,0,90,3,2,2,23.99
1,0,1,0,0,0,90,3,2,2,23.88
1,0,0,1,1,0,90,3,2,2,24.28
0,0,1,1,1,0,10,1,2,3,16.33
0,0,0,0,0,0,90,3,2,1,39.49
0,0,0,0,1,0,90,1,2,4,31.66
0,1,1,0,1,0,10,1,2,1,40.07
0,0,0,0,0,0,90,3,2,1,39.15
1,0,0,1,0,0,90,3,2,2,23.93
0,0,0,0,0,0,90,3,1,1,39.51
0,0,0,0,0,0,90,3,1,4,31.55
0,0,1,0,1,0,90,1,2,1,39.17
0,0,1,1,1,0,90,1,3,4,31.65
1,0,1,0,0,0,90,3,2,2,23.83
0,0,0,0,0,0,90,3,1,1,39.64
0,0,1,1,1,0,90,3,3,2,23.99
0,0,0,0,0,0,90,3,1,4,31.89
0,0,0,0,1,1,90,1,2,1,58.47
0,0,1,1,1,0,90,3,2,4,31.53
0,0,1,0,1,0,90,1,2,2,25.54
1,0,1,0,1,0,90,3,3,2,23.9
0,0,0,0,0,0,90,3,1,3,16.46
1,0,1,0,1,0,90,3,3,2,23.99
1,0,1,0,1,0,90,2,3,2,23.9
0,0,1,0,0,0,90,2,1,3,16.27
1,0,0,1,0,0,90,3,2,2,23.99
0,0,1,0,1,1,10,1,2,1,55.23
0,0,0,0,1,0,90,1,2,2,24.04
0,0,0,1,1,0,90,1,2,2,23.93
1,0,0,1,0,0,10,1,2,2,24.18
0,0,0,1,1,0,90,4,3,2,24.26
0,1,0,0,1,1,90,4,3,1,54.69
0,0,1,1,0,0,10,3,2,2,24.1
0,0,0,1,1,0,10,1,2,2,24.41
1,0,0,0,1,0,90,4,3,2,23.89
0,0,1,1,0,0,10,3,2,2,24.26
0,1,0,0,1,1,90,1,3,1,58.21
1,0,0,1,0,0,10,3,2,2,24.01
1,0,1,0,0,0,10,3,2,2,23.94
0,0,1,0,0,0,90,2,1,1,39.43
0,1,1,0,1,0,90,2,3,1,39.41
0,0,0,1,1,0,10,4,2,2,26.0
0,1,0,0,1,1,10,1,2,1,55.52
0,0,0,1,1,0,90,1,3,2,24.1
1,0,0,0,1,0,90,1,3,2,24.05
1,0,0,1,0,0,10,3,2,2,24.06
1,0,1,1,1,0,90,1,3,2,23.95
1,0,1,0,0,0,10,3,2,2,24.45
0,1,1,0,1,1,90,2,3,1,54.77
0,1,1,0,1,1,90,2,1,1,54.99
0,1,1,0,1,0,90,2,1,1,39.41
0,0,1,0,0,0,90,2,1,4,31.57
0,0,0,0,1,0,10,2,2,1,40.18
0,0,1,0,1,0,90,4,3,2,24.32
0,0,1,1,0,0,10,3,2,1,42.34
0,1,1,0,1,1,90,2,1,1,54.87
0,0,0,1,1,0,10,1,2,2,24.15
0,1,1,0,0,1,90,1,1,1,54.6
1,0,0,1,0,0,10,4,2,2,24.27
0,0,1,1,0,0,10,3,2,3,16.44
0,0,1,1,0,0,10,3,2,4,33.96
1,0,0,1,0,0,10,1,2,2,24.08
0,1,1,0,0,1,10,1,1,1,55.35
0,1,1,0,0,1,10,1,3,1,55.18
0,0,0,0,1,0,10,2,1,1,40.22
0,0,1,1,0,0,10,3,2,1,39.6
0,0,1,0,1,0,90,1,3,2,24.05
1,0,0,1,0,0,10,4,3,2,24.25
0,1,1,0,0,1,10,1,2,1,55.22
0,1,1,0,0,1,10,4,1,1,55.53
1,0,0,1,0,0,10,1,3,2,24.11
0,0,1,0,1,1,10,1,1,1,55.35
0,0,0,0,1,0,10,1,2,1,39.89
0,0,0,0,1,0,10,1,1,2,25.73
0,0,0,1,0,0,10,1,1,2,24.19
1,0,0,1,1,0,90,1,3,2,25.52
0,0,0,1,0,0,10,3,2,1,39.97
0,0,1,0,1,1,90,4,1,1,54.72
1,0,0,1,0,0,10,1,3,2,24.16
0,0,1,0,0,0,10,1,1,2,24.22
0,1,1,0,0,1,10,1,1,1,55.0
0,0,0,1,0,0,10,3,2,1,39.77
0,0,0,1,1,0,10,4,3,2,24.24
0,0,0,1,1,0,10,1,3,2,24.18
0,1,1,0,0,1,10,1,1,1,59.01
0,0,0,1,1,0,10,1,3,2,23.95
0,1,1,0,0,1,90,1,1,1,58.64
0,0,0,0,1,0,90,4,3,2,24.12
0,0,1,0,1,1,90,1,1,1,54.59
1,0,0,0,0,0,10,4,1,2,24.27
0,0,1,0,1,1,90,3,1,1,54.56
0,0,1,1,1,1,90,4,1,1,55.23
0,1,1,0,0,1,90,1,1,1,54.52
0,1,1,1,1,1,90,1,1,1,54.76
0,0,0,0,1,0,90,1,3,2,24.07
0,0,1,1,1,0,90,1,3,2,23.95
0,1,1,1,1,1,10,1,1,1,55.12
0,0,0,1,1,0,10,1,3,2,24.19
0,1,1,0,1,0,90,4,2,1,39.43
0,0,1,0,0,0,10,3,2,1,39.42
0,1,1,0,1,0,90,1,2,1,39.49
1,0,1,0,1,0,90,1,3,2,23.87
1,0,1,1,1,0,90,1,2,2,24.02
0,0,1,0,0,0,10,3,2,1,39.78
0,0,0,1,1,0,10,1,2,2,24.06
0,0,1,0,0,0,10,3,2,2,25.71
0,1,1,0,1,0,90,1,2,1,39.2
0,0,0,1,0,0,10,3,2,2,24.04
0,0,1,0,1,0,90,4,2,2,25.44
1,0,0,0,0,0,10,1,1,2,24.05
0,0,1,0,0,0,10,3,2,2,23.98
0,0,1,1,1,1,90,1,1,1,54.62
0,0,1,0,1,0,90,1,2,2,23.91
0,0,1,1,1,1,90,4,3,1,54.54
0,1,0,1,1,0,90,4,2,1,39.29
0,0,1,1,1,1,90,1,3,1,54.77
0,0,1,0,0,0,10,1,1,2,23.95
1,0,0,0,0,0,10,2,1,2,24.67
0,0,0,1,1,0,10,1,3,1,39.84
0,1,0,1,1,0,90,1,2,1,39.38
0,1,0,1,1,0,90,1,2,1,42.15
0,0,0,1,1,0,10,1,2,1,39.75
0,0,1,1,0,0,90,3,1,1,42.14
0,0,1,1,0,0,90,3,1,4,31.59
0,0,1,0,0,0,10,2,1,2,24.48
0,0,0,1,0,0,10,3,2,2,24.47
0,0,0,1,1,0,10,1,2,4,31.87
0,0,1,1,0,0,90,3,1,3,16.27
1,0,0,0,1,0,90,4,2,2,23.96
0,0,0,1,1,0,10,1,3,3,16.54
0,0,0,1,1,0,10,1,2,3,16.36
0,0,1,1,0,0,10,4,2,1,39.99
1,0,0,0,0,0,10,1,1,2,24.28
0,0,0,1,1,0,10,4,3,1,39.77
0,1,1,1,0,0,90,4,3,1,39.2
0,1,1,1,0,0,90,1,3,1,39.34
0,0,1,1,0,0,90,3,3,3,16.33
0,0,0,1,1,0,90,4,2,2,23.92
0,0,1,1,0,0,10,1,2,1,39.59
0,0,0,1,1,0,10,4,3,3,16.3
0,0,0,1,1,0,10,1,3,1,42.34
0,0,1,0,0,0,10,1,1,2,24.34
0,0,0,0,0,1,10,1,1,1,59.02
1,0,0,0,1,0,90,1,2,2,23.96
0,0,1,1,0,0,10,4,2,4,31.92
0,0,0,1,1,0,10,1,3,3,16.32
0,0,0,1,1,0,90,1,2,2,23.94
1,0,0,1,1,0,90,1,2,2,24.02
0,0,0,0,0,0,10,1,1,1,39.85
0,1,1,1,0,0,90,1,3,1,39.23
0,1,0,1,1,0,90,4,3,1,39.38
0,1,0,1,1,0,90,1,3,1,39.29
0,0,0,1,1,0,90,3,3,3,16.32
0,0,0,1,1,0,10,1,3,1,39.74
0,0,1,1,0,0,10,1,2,4,31.83
0,0,0,1,1,0,90,3,1,1,39.25
0,0,0,1,1,0,10,1,3,4,31.88
0,0,0,1,1,1,90,3,1,1,54.81
1,0,0,1,0,0,10,4,2,2,24.23
0,0,0,1,1,0,10,1,3,3,16.38
0,0,0,1,1,0,10,4,2,1,39.78
0,0,0,0,1,1,90,3,1,1,54.79
0,0,1,0,0,0,10,1,1,1,42.48
0,0,0,1,1,0,90,4,2,2,24.0
0,1,0,1,1,0,90,1,3,1,41.81
0,1,1,0,1,0,90,4,3,1,39.18
0,1,1,0,1,0,90,1,3,1,39.42
0,1,1,0,1,0,90,1,3,1,39.3
0,0,0,1,1,0,10,1,2,1,39.94
0,0,0,1,1,0,10,1,2,1,39.74
0,0,1,1,0,0,10,4,2,2,24.31
0,1,0,0,0,0,10,4,2,1,39.97
0,1,0,0,0,0,10,1,2,1,39.49
0,1,1,1,0,0,10,4,2,1,40.04
0,1,1,1,0,0,10,1,2,1,39.93
0,1,1,1,0,0,10,1,2,1,39.9
0,0,0,1,1,0,10,1,2,4,31.96
0,0,0,1,1,0,90,3,1,4,31.72
0,0,1,1,1,1,10,1,3,1,59.12
0,1,0,1,1,0,10,4,2,1,40.02
0,0,0,1,1,0,90,1,2,2,24.0
0,0,1,1,1,1,10,1,2,1,55.3
0,1,0,1,1,0,10,1,2,1,42.42
0,0,0,1,1,0,90,3,1,3,16.26
0,0,0,0,0,1,10,1,1,1,55.19
1,0,0,0,1,0,90,4,2,2,23.9
1,0,1,0,0,0,10,4,2,2,24.13
0,0,0,1,1,1,90,4,3,1,54.7
0,0,0,1,1,1,90,1,3,1,54.8
0,1,0,1,1,1,10,1,3,1,55.35
0,0,0,1,1,1,90,4,1,1,54.66
0,0,1,1,0,0,10,1,2,2,24.3
0,1,0,1,1,1,10,1,2,1,55.58
0,0,0,1,1,0,10,4,1,1,40.02
0,1,0,1,1,0,10,1,2,1,40.27
0,1,1,0,1,0,10,4,2,1,39.87
1,0,0,0,1,0,90,1,2,2,23.85
0,0,0,1,1,1,90,1,1,1,54.78
0,0,0,1,1,0,10,4,1,2,24.37
1,0,1,0,0,0,10,1,2,2,25.62
0,0,1,1,1,0,90,3,3,3,16.22
0,0,0,0,1,0,90,4,2,2,25.52
0,1,1,0,1,0,10,1,2,1,39.49
0,0,0,0,1,0,90,1,2,2,23.91
0,0,0,0,0,0,10,1,1,2,24.14
0,1,1,0,1,0,10,1,2,1,39.79
0,0,0,0,1,0,90,4,2,1,39.35
0,0,0,0,0,1,10,1,1,1,55.28
1,0,0,1,0,0,10,1,2,2,24.04
0,0,0,1,1,0,10,4,1,4,31.81
0,0,1,1,1,0,90,3,1,1,39.49
0,0,1,1,0,0,10,4,2,3,16.38
0,0,0,0,1,0,90,1,2,1,39.33
0,1,0,0,0,0,10,4,3,1,42.37
0,1,0,0,0,0,10,1,3,1,39.42
0,0,1,1,1,0,90,3,1,4,33.85
0,1,1,1,0,0,10,4,3,1,39.73
0,0,0,1,1,0,10,1,1,2,24.12
0,1,0,0,1,0,90,4,2,1,39.3
0,0,1,1,1,0,90,3,1,3,16.29
0,0,0,1,1,0,10,1,1,4,31.83
0,0,1,1,1,0,10,3,1,1,39.68
0,1,0,0,1,0,90,1,2,1,39.32
0,0,0,1,1,0,90,4,2,1,39.34
0,0,0,1,1,0,10,1,1,1,40.07
0,0,0,1,1,0,10,3,1,1,39.67
0,1,1,1,0,0,10,1,3,1,39.96
0,0,0,1,1,0,10,1,1,1,39.43
0,0,1,0,0,0,10,2,1,1,40.24
0,0,1,1,0,0,10,1,2,3,17.38
0,1,0,0,0,0,10,1,2,1,39.88
0,0,1,1,0,0,10,4,3,1,39.92
0,1,0,0,0,0,10,1,1,1,42.49
0,0,0,1,1,1,10,3,1,1,55.36
0,0,0,1,1,0,90,1,2,1,39.34
0,0,0,1,1,0,10,1,1,2,24.11
0,1,1,0,0,1,10,1,1,1,55.25
0,1,0,1,1,0,90,1,2,1,42.07
0,1,1,0,1,0,90,1,2,1,39.41
0,0,0,1,1,0,10,1,1,4,31.7
0,0,0,0,1,1,10,3,1,1,55.07
0,1,0,1,0,1,10,1,1,1,55.31
0,1,1,1,1,0,90,1,2,1,39.73
0,0,1,1,0,0,10,4,3,3,16.4
0,0,0,1,1,1,10,3,3,1,54.99
1,0,1,1,0,0,90,4,2,2,24.16
0,0,1,1,1,0,90,1,2,1,39.23
0,0,1,0,1,0,90,4,2,1,39.22
0,0,1,1,0,0,10,3,3,1,39.76
0,1,0,0,1,1,10,1,3,1,55.26
0,0,0,0,1,1,10,3,3,1,58.75
0,1,1,1,0,0,10,1,3,1,39.47
0,0,1,0,1,0,90,1,2,1,41.89
0,0,1,0,1,1,10,3,3,1,54.78
0,0,1,0,1,0,10,3,1,1,39.6
0,0,1,0,0,0,90,3,2,3,16.37
0,1,1,1,1,0,10,3,1,1,40.29
0,0,1,0,1,1,10,3,1,1,54.87
0,1,0,0,1,1,90,1,3,1,54.41
0,0,1,1,1,0,10,3,1,1,39.74
0,1,0,1,1,0,10,4,3,1,39.72
0,0,1,0,1,0,90,3,1,1,39.23
0,1,0,0,1,1,10,1,1,1,55.4
0,0,1,1,1,0,90,3,1,1,39.18
0,0,1,1,1,0,90,4,1,1,39.32
0,1,1,1,1,0,10,3,1,1,39.8
1,0,1,1,1,0,10,1,1,2,25.82
0,0,1,1,1,0,90,1,1,1,39.38
0,0,0,1,1,1,10,4,1,1,55.39
0,1,1,1,1,0,10,1,1,1,40.02
0,1,0,0,1,1,90,1,1,1,54.99
0,1,0,1,1,0,10,1,3,1,42.37
1,0,1,1,1,0,90,1,2,2,23.94
0,1,0,1,1,0,10,1,3,1,39.68
1,0,1,0,1,0,90,1,2,2,23.92
0,0,0,1,1,1,10,1,1,1,55.11
0,1,1,1,1,0,10,3,3,1,39.74
0,0,0,1,1,1,10,4,3,1,55.01
0,1,0,1,1,0,10,1,2,1,42.48
0,0,1,1,1,0,90,1,2,2,23.93
0,0,0,1,1,1,10,1,3,1,55.04
0,0,1,1,1,1,10,1,1,1,55.35
0,1,0,1,1,1,10,1,1,1,55.39
0,1,1,1,1,0,10,3,3,1,39.86
0,0,0,1,1,0,10,3,1,4,31.92
0,0,1,0,1,0,90,4,2,2,23.8
0,0,0,1,1,0,10,1,1,1,40.28
0,0,0,1,1,0,10,1,1,4,31.86
0,0,0,1,1,0,10,1,1,2,25.79
0,1,1,1,1,0,10,3,2,1,39.81
0,1,1,0,1,0,10,1,3,1,39.6
0,0,0,0,0,0,10,3,3,2,24.17
0,0,1,0,1,0,90,1,2,2,23.98
1,0,1,1,1,0,90,4,2,2,25.61
0,0,0,0,1,0,10,4,3,2,24.16
1,0,1,1,1,0,90,1,2,2,23.93
0,1,0,1,0,1,10,4,3,1,55.19
0,0,0,1,1,0,10,2,2,1,40.55
0,0,0,1,1,0,10,2,1,1,40.51
0,1,0,1,0,1,10,1,3,1,58.86
0,1,0,1,1,0,10,1,3,1,39.77
0,0,0,0,1,0,10,1,3,2,24.0
0,0,1,1,1,1,90,4,2,1,54.98
0,0,1,1,1,1,90,1,2,1,54.93
0,0,1,1,1,1,90,1,2,1,54.74
0,1,0,1,0,1,10,4,1,1,55.27
0,0,0,0,1,1,90,4,2,1,54.55
0,0,0,1,0,0,10,1,2,4,34.04
0,1,1,1,1,0,10,3,2,1,39.82
0,0,0,1,1,0,10,2,3,1,40.3
1,0,1,1,1,0,10,3,2,2,24.3
0,1,1,0,1,0,10,4,3,1,39.69
0,0,0,0,1,1,90,1,2,1,54.51
0,0,0,0,0,0,10,1,2,4,31.71
1,0,1,1,0,0,10,4,2,2,24.16
0,1,1,0,1,0,10,1,3,1,39.65
0,1,1,0,1,0,10,1,3,1,40.18
0,0,0,1,0,0,10,1,2,3,17.55
0,0,0,0,0,0,10,1,2,3,16.35
0,0,0,1,1,0,10,2,2,4,32.17
0,1,0,1,0,1,10,1,1,1,58.74
0,1,0,1,0,0,90,3,2,1,39.62
1,0,0,1,1,0,10,1,3,2,24.23
1,0,1,0,1,0,10,4,2,2,24.46
1,0,0,0,1,0,10,3,2,2,24.06
0,1,0,1,1,1,90,4,2,1,54.66
0,1,0,1,0,1,10,3,3,1,54.78
0,0,0,0,1,0,10,1,3,2,24.26
0,1,0,1,0,0,90,3,2,1,42.08
0,1,0,1,1,1,90,1,2,1,54.87
0,1,1,0,0,0,90,3,2,1,39.38
0,0,0,1,1,0,10,2,1,4,32.0
0,1,0,1,1,1,90,1,2,1,54.74
1,0,0,0,1,0,10,3,2,2,24.0
0,1,1,0,0,0,90,3,2,1,39.42
0,1,0,1,0,1,10,3,1,1,55.11
0,1,0,1,0,1,10,4,2,1,55.13
0,0,0,1,1,0,10,2,3,4,32.34
1,0,1,0,0,0,90,3,2,2,24.06
0,1,1,0,1,1,90,4,2,1,54.72
0,0,0,1,1,0,10,2,3,3,16.43
0,0,0,0,1,0,10,1,3,2,25.83
0,1,1,0,1,1,90,1,2,1,54.64
1,0,0,1,1,0,10,4,2,2,24.28
0,0,0,1,0,0,10,3,3,1,39.61
0,0,1,1,0,0,10,3,2,4,31.68
0,1,1,1,0,1,90,4,3,1,58.52
0,0,0,1,0,0,10,3,3,1,39.74
0,1,1,1,0,1,90,1,3,1,54.42
0,1,1,0,1,1,90,1,2,1,54.56
0,0,0,0,1,0,90,3,2,1,39.28
0,0,0,0,1,0,90,3,2,2,24.08
0,0,0,0,1,0,10,1,2,2,24.23
0,0,0,0,1,0,90,3,2,2,23.8
0,1,0,1,0,1,90,4,3,1,58.26
0,0,1,1,0,0,10,3,2,3,16.42
0,0,0,0,1,0,10,1,2,4,31.87
0,0,0,0,1,0,90,1,2,4,31.6
0,1,0,0,1,0,90,3,2,1,39.3
0,0,1,0,1,0,10,3,2,4,31.88
0,0,0,1,0,0,10,3,3,4,31.77
1,0,0,1,1,0,90,3,2,2,24.11
0,0,1,0,1,0,10,3,2,4,31.7
0,0,1,1,1,0,10,1,3,4,31.88
0,0,1,1,1,0,10,1,3,2,24.33
0,1,0,1,1,0,90,3,2,1,39.33
0,1,1,1,0,1,90,4,2,1,54.79
0,0,0,1,0,0,10,3,3,3,16.37
0,0,0,1,0,1,10,4,3,1,55.39
0,1,0,0,1,0,90,3,2,1,41.92
1,0,1,0,1,0,10,1,3,2,24.09
0,0,1,0,1,0,10,3,2,1,39.4
0,0,1,1,1,0,10,1,3,1,39.78
0,0,1,0,1,0,10,3,2,1,40.2
0,0,1,0,1,0,10,3,2,3,16.28
0,0,1,0,1,0,10,3,2,3,16.53
0,1,1,1,0,1,90,1,2,1,54.87
0,0,0,1,1,0,10,3,2,1,39.6
0,0,0,0,1,0,90,4,1,1,39.39
0,1,0,1,0,0,90,3,3,1,39.49
0,0,0,1,0,1,10,1,3,1,55.18
0,1,0,1,0,0,90,3,3,1,41.9
0,0,0,1,1,0,10,3,2,1,39.77
0,1,0,1,1,0,90,3,2,1,39.5
0,1,0,1,0,1,90,1,3,1,54.71
0,0,0,0,1,0,90,1,1,1,39.35
1,0,1,0,1,0,90,3,2,2,25.51
0,1,1,0,0,0,90,3,3,1,39.05
1,0,1,0,1,0,90,3,2,2,23.87
0,0,0,1,0,1,10,2,3,1,55.69
0,0,0,0,1,0,90,4,1,4,31.81
0,0,0,1,1,0,10,3,2,4,31.99
0,1,1,0,1,0,90,3,2,1,39.32
0,1,1,1,0,1,90,4,3,1,54.69
0,0,0,1,1,0,10,3,2,4,31.74
0,1,1,1,0,1,90,1,3,1,58.43
0,1,1,0,1,0,90,3,2,1,39.43
0,0,0,1,1,0,10,3,2,3,17.44
0,0,1,1,0,0,10,2,3,1,40.3
0,0,0,0,1,0,90,1,1,4,31.65
0,1,1,0,0,1,90,4,3,1,54.49
0,0,0,1,1,0,10,3,2,3,16.3
0,0,1,1,0,0,10,2,3,4,32.22
0,0,1,1,1,0,90,3,2,1,39.34
0,1,1,0,0,0,90,3,3,1,39.11
0,0,1,1,1,0,90,3,2,1,42.02
0,0,1,1,1,0,10,4,2,1,39.99
0,1,1,0,0,1,90,1,3,1,54.49
0,0,0,0,1,0,90,1,1,1,39.38
0,0,0,0,1,0,90,1,1,4,31.62
0,0,1,1,1,0,10,4,2,4,31.73
0,1,0,0,1,0,90,3,3,1,39.22
0,0,1,1,1,0,10,4,2,3,16.38
0,1,0,0,1,0,90,3,3,1,39.42
0,0,1,1,0,0,10,4,1,1,39.98
0,0,1,1,1,0,10,1,2,1,39.58
0,1,0,1,0,1,90,4,2,1,54.65
0,1,0,1,0,1,90,1,2,1,58.57
0,1,1,1,0,1,90,4,2,1,55.02
0,0,1,1,1,0,10,1,2,3,16.35
0,0,1,1,0,0,10,4,1,4,32.0
0,0,1,1,0,0,10,1,1,1,39.71
0,0,0,0,1,0,90,4,1,2,25.67
0,0,1,1,1,0,10,4,2,2,24.29
0,0,1,1,1,0,10,1,2,2,24.08
0,0,1,0,1,0,10,4,2,1,40.04
0,0,0,0,1,0,90,1,1,2,24.01
0,1,1,1,0,1,90,1,2,1,54.61
0,1,0,1,1,0,90,4,1,1,39.26
0,0,0,0,1,0,90,1,1,2,23.97
0,1,0,1,1,0,90,1,1,1,39.47
0,0,1,1,0,0,10,1,1,4,34.11
0,1,0,1,1,0,90,1,1,1,39.34
0,1,1,0,0,1,90,4,2,1,54.48
0,0,0,0,1,0,90,1,1,2,23.88
0,0,0,0,1,0,10,1,1,4,31.88
0,1,1,0,1,0,90,4,1,1,39.18
0,0,0,0,1,0,10,2,2,4,32.06
0,1,1,0,1,0,90,1,1,1,39.3
