MemoryLimit,Nice,Depth,Dict,Dist,Multithreading,BlockSize,FlushTimeout,PositionBits,check,mfs,Literal Context Bits,time
1,1,1,1,0,1,1,0,0,1,4,15,205.53
1,1,1,1,0,0,1,1,0,1,5,8,312.68
1,1,1,1,1,0,0,1,0,1,3,9,21.62
1,1,1,1,1,0,1,0,0,3,3,4,47.1
1,1,1,1,1,0,1,1,0,2,3,11,51.77
1,1,1,1,1,1,0,0,1,1,3,12,10.5
1,1,1,1,1,0,0,1,0,1,1,12,36.3
1,1,1,1,1,1,1,0,0,2,4,1,531.51
1,1,1,1,1,0,0,1,0,1,2,11,22.76
1,1,0,0,0,0,0,0,0,3,3,13,22.41
1,0,0,0,0,1,1,0,0,3,5,12,25.21
1,1,1,1,1,0,0,0,0,1,1,3,27.12
1,1,0,1,1,0,0,0,0,2,4,11,21.19
1,0,0,0,1,0,1,0,0,4,2,5,16.59
1,1,0,0,0,0,0,0,0,1,4,5,32.37
1,1,1,1,1,1,1,0,0,2,3,2,46.84
0,0,0,0,0,1,0,0,0,3,2,14,10.91
0,1,1,1,1,1,1,0,0,2,1,6,118.34
1,1,1,1,1,0,1,1,0,4,1,2,119.52
1,1,1,1,1,0,1,1,1,4,1,2,118.27
1,0,0,1,1,1,1,0,0,4,2,3,82.84
0,1,0,0,0,0,0,0,0,4,4,13,30.84
1,0,0,0,1,0,1,0,1,4,2,5,15.42
1,1,1,1,1,0,1,1,0,4,1,10,117.48
1,0,0,0,1,1,0,0,0,4,2,5,8.41
0,1,1,1,1,1,1,0,1,2,1,6,115.6
1,0,0,1,1,1,1,0,1,4,2,3,85.99
0,1,0,0,0,0,0,0,1,4,4,13,33.03
1,0,0,0,1,1,0,0,1,4,2,5,7.8
1,0,0,1,1,0,1,0,0,2,2,9,83.0
0,1,0,0,0,0,0,0,0,4,2,13,38.3
1,0,0,1,1,0,0,0,0,4,2,5,26.72
1,0,0,1,1,0,1,0,1,2,2,9,85.01
1,1,0,0,0,0,0,0,1,1,4,5,50.02
1,0,0,0,1,1,1,0,0,2,2,9,15.18
0,0,0,0,0,0,0,0,0,1,5,15,25.51
1,0,1,0,1,0,1,1,0,4,5,3,15.35
1,0,0,1,1,0,0,0,1,4,2,5,23.2
0,1,0,0,0,0,0,0,1,4,2,13,22.62
0,1,1,0,0,0,0,0,0,1,4,5,39.51
1,1,1,1,1,0,1,1,1,4,1,10,119.04
0,0,0,0,0,0,0,0,0,1,4,2,31.07
1,0,0,0,1,1,1,0,1,2,2,9,16.35
0,0,0,0,1,0,0,0,0,4,1,13,19.06
1,1,1,1,1,0,1,1,0,4,1,13,119.79
0,1,1,0,0,0,0,0,1,1,4,5,40.14
1,1,1,1,1,0,1,1,1,4,1,13,244.65
1,1,1,1,1,0,1,1,0,4,1,5,123.76
0,0,1,0,1,0,0,0,0,1,2,5,16.2
0,0,0,0,1,0,0,0,1,4,1,13,18.99
0,0,0,0,0,0,0,0,1,1,4,2,29.45
1,1,1,1,1,0,1,0,0,2,1,6,117.11
0,0,0,0,0,0,0,1,0,4,2,13,24.36
0,0,0,0,1,1,1,0,0,4,2,5,16.68
1,1,1,1,1,0,1,1,1,4,1,5,116.43
1,1,1,1,1,0,1,0,1,2,1,6,118.62
1,1,1,1,1,0,1,1,0,4,1,4,118.86
1,0,1,0,1,0,1,1,1,4,5,3,16.72
1,0,0,1,0,0,1,1,0,1,2,9,78.86
0,0,0,0,1,1,1,0,1,4,2,5,16.66
1,0,1,0,1,1,1,0,0,1,5,3,16.29
0,0,0,0,0,0,0,1,1,4,2,13,24.52
0,0,0,1,1,0,1,0,0,4,2,5,75.78
1,1,1,1,1,1,0,0,0,2,1,6,17.18
0,0,0,0,0,0,0,0,0,1,1,2,26.18
0,0,0,0,0,0,0,0,1,1,1,2,26.32
0,0,1,0,1,0,0,0,1,1,2,5,16.75
0,0,1,0,1,0,0,0,0,1,3,5,16.4
1,1,1,1,1,0,1,1,1,4,1,4,119.2
1,1,1,1,1,0,1,1,0,4,4,4,400.93
1,1,1,1,1,0,1,1,1,4,4,4,524.97
1,1,1,1,1,0,1,1,0,4,4,10,510.99
0,0,0,0,0,0,0,1,0,4,3,13,22.14
1,1,1,1,1,0,1,1,1,4,4,10,525.38
0,0,0,1,1,0,1,0,1,4,2,5,82.45
1,0,0,1,0,0,1,1,1,1,2,9,85.38
0,0,1,0,1,0,0,0,1,1,3,5,16.73
1,1,1,1,1,1,0,0,1,2,1,6,17.18
1,1,1,0,1,1,1,0,0,2,1,6,20.5
0,0,0,0,0,0,0,0,0,1,4,12,29.76
0,0,0,0,0,0,0,0,1,1,4,12,31.88
1,1,1,1,1,0,1,1,0,4,4,2,512.65
1,1,1,1,1,0,1,1,1,4,4,2,535.58
0,0,0,0,0,0,0,1,1,4,3,13,22.23
0,1,0,0,0,0,0,0,0,4,3,13,22.78
1,0,1,0,1,1,1,0,1,1,5,3,16.33
0,0,0,1,1,1,0,0,0,4,2,5,11.7
0,0,0,0,0,0,0,0,0,3,4,12,31.0
0,0,0,0,0,0,0,0,1,3,4,12,31.53
1,0,1,1,1,0,1,0,0,1,5,3,103.09
1,0,1,1,1,0,1,0,1,1,5,3,104.31
1,1,1,0,1,1,1,0,1,2,1,6,20.92
1,0,0,0,1,1,1,0,0,1,2,9,16.58
1,0,1,1,1,0,0,1,0,4,5,3,21.95
1,1,1,0,1,1,1,0,0,2,1,12,19.02
0,1,1,0,0,0,0,0,0,1,2,5,24.14
1,0,0,0,1,1,1,0,1,1,2,9,16.36
0,0,0,1,1,1,0,0,1,4,2,5,12.27
1,0,1,1,1,0,0,1,1,4,5,3,20.19
0,1,0,0,1,1,0,0,0,4,2,5,8.47
1,1,1,1,1,0,1,1,0,4,3,12,47.53
1,0,1,1,1,1,0,0,0,1,5,3,10.5
0,0,0,0,0,0,0,0,0,4,4,12,31.27
0,0,0,0,1,1,1,0,0,2,2,11,16.27
1,0,0,1,1,0,1,0,0,1,2,9,85.9
0,0,0,0,1,1,1,0,1,2,2,11,16.31
1,0,0,1,1,0,1,0,1,1,2,9,75.38
1,1,1,0,1,1,1,0,1,2,1,12,20.61
1,0,0,1,0,0,1,1,0,2,2,9,84.13
1,1,1,1,1,0,1,1,1,4,3,12,92.64
1,1,1,1,1,0,1,1,0,4,3,9,48.87
1,0,1,1,1,1,0,0,1,1,5,3,10.64
1,0,0,1,0,0,1,1,1,2,2,9,78.87
0,1,0,0,0,0,0,0,1,4,3,13,22.88
0,0,0,0,0,0,0,0,1,4,4,12,31.63
1,0,0,0,1,1,1,0,0,1,3,9,15.43
0,1,1,0,0,0,0,0,1,1,2,5,22.51
0,0,0,0,0,0,0,0,0,4,1,12,26.73
0,0,1,1,1,1,1,0,0,1,5,3,105.43
0,0,1,0,1,0,0,0,0,1,4,5,15.93
1,1,1,1,1,0,1,1,1,4,3,9,45.69
1,0,0,0,1,1,1,0,1,1,3,9,16.58
0,0,0,0,0,1,0,0,0,4,3,13,10.42
1,1,1,1,1,0,1,1,0,4,3,6,49.15
0,0,0,0,0,1,0,0,1,4,3,13,11.26
0,0,0,0,0,0,0,0,0,1,4,5,29.94
0,0,1,0,1,0,0,0,1,1,4,5,15.98
1,0,0,1,1,0,1,0,0,1,3,9,49.26
1,0,0,1,1,0,1,0,1,1,3,9,49.34
0,0,0,0,0,0,0,0,0,2,4,12,46.84
1,0,0,1,0,0,1,1,0,1,3,9,80.26
1,0,0,0,0,0,0,0,0,4,3,13,20.62
1,1,1,1,1,1,0,0,0,2,1,12,17.27
1,0,0,1,0,0,1,1,1,1,3,9,64.65
1,0,0,0,0,0,0,0,1,4,3,13,20.64
0,0,0,0,0,0,0,0,1,2,4,12,30.29
0,1,1,0,0,0,0,0,0,1,3,5,22.45
1,0,0,0,1,1,0,0,0,2,2,11,8.18
0,0,0,0,0,1,0,0,0,4,2,13,11.14
0,1,1,0,0,0,0,0,1,1,3,5,22.6
1,0,0,0,1,1,1,0,0,1,1,9,20.54
1,0,0,0,1,1,1,0,1,1,1,9,20.54
1,1,1,1,1,0,1,1,1,4,3,6,89.49
1,0,1,0,0,0,0,0,0,1,3,5,20.34
1,0,1,0,0,0,0,0,1,1,3,5,21.96
1,1,1,1,1,1,0,0,1,2,1,12,16.16
0,0,0,0,0,0,0,0,0,1,4,13,30.88
0,0,0,0,0,1,0,0,1,4,2,13,12.0
0,0,0,1,0,1,0,0,0,1,3,5,15.98
1,1,1,1,1,0,1,0,0,2,1,12,118.09
1,1,1,1,1,0,1,0,1,2,1,12,117.15
0,0,0,1,0,1,0,0,1,1,3,5,14.92
1,1,1,1,1,0,1,1,0,4,3,14,53.31
1,1,1,1,1,0,1,1,1,4,3,14,49.71
0,0,0,0,0,0,0,0,0,1,1,12,26.73
1,1,1,0,1,1,1,0,0,2,5,12,16.45
1,1,1,1,1,0,1,1,0,4,3,1,50.91
0,0,1,1,1,1,1,0,1,1,5,3,105.36
1,0,0,0,0,0,0,0,0,4,2,13,23.83
0,0,0,0,0,1,1,0,0,1,3,5,22.04
1,0,0,1,1,0,1,0,0,1,1,9,103.33
1,1,1,0,1,1,1,0,1,2,5,12,16.51
0,0,0,0,0,0,0,0,1,1,1,12,26.54
1,1,1,0,1,1,1,0,0,2,4,12,16.21
0,1,1,1,0,1,1,0,0,1,5,3,317.9
0,1,1,1,0,1,1,0,1,1,5,3,313.16
1,0,0,0,0,0,0,0,1,4,2,13,23.91
0,0,0,0,0,1,1,0,1,1,3,5,33.89
0,0,0,0,1,0,0,0,0,4,2,13,16.37
0,1,1,0,1,1,1,0,0,4,5,3,17.44
1,0,0,1,1,0,1,0,1,1,1,9,117.32
0,0,0,1,0,0,1,0,0,1,3,5,79.12
0,0,0,0,0,0,0,0,0,3,1,12,26.29
1,1,1,1,1,0,1,1,1,4,3,1,46.56
0,1,1,0,1,1,1,0,1,4,5,3,25.47
0,0,0,0,0,0,0,0,1,1,4,5,31.55
0,0,0,0,1,0,0,0,1,4,2,13,15.22
0,1,1,1,1,0,1,0,0,4,5,3,105.57
1,1,1,1,1,1,1,0,0,4,3,1,47.5
0,0,0,0,0,0,0,0,1,3,1,12,39.17
0,0,0,0,0,0,0,1,0,4,1,13,24.67
1,0,0,0,1,1,0,0,1,2,2,11,9.16
0,0,0,0,0,0,0,1,1,4,1,13,27.05
0,0,0,0,0,1,0,0,0,4,5,13,12.77
1,1,1,0,1,1,1,0,1,2,4,12,16.56
0,1,1,1,1,0,1,0,1,4,5,3,107.42
1,0,0,1,0,0,1,1,0,1,1,9,84.35
1,0,0,1,0,0,1,1,1,1,1,9,83.05
0,0,0,0,1,1,1,0,0,3,2,11,16.23
1,1,1,1,1,1,0,0,0,2,4,12,24.25
1,0,1,1,0,1,1,0,0,4,5,3,240.88
0,0,0,0,0,0,0,0,1,4,1,12,24.92
0,0,0,0,1,0,1,1,0,2,2,12,16.23
1,1,1,1,1,1,1,0,1,4,3,1,50.91
0,0,0,0,0,0,0,0,0,4,5,3,37.84
0,0,0,0,1,1,1,0,0,3,2,15,16.19
0,0,0,0,0,1,0,0,1,4,5,13,12.29
0,0,0,1,0,0,1,0,1,1,3,5,79.09
1,1,1,1,1,1,1,0,0,4,3,12,47.48
1,0,1,1,0,1,1,0,1,4,5,3,306.81
1,0,1,0,1,1,1,0,0,4,5,3,16.65
1,0,0,0,1,1,1,0,0,1,5,9,16.3
1,0,1,0,1,1,1,0,1,4,5,3,16.67
0,0,0,0,0,0,0,0,0,1,1,5,26.37
1,0,1,1,1,0,1,0,0,4,5,3,183.01
0,0,0,0,0,0,0,0,1,1,1,5,26.48
1,0,1,1,1,0,1,0,1,4,5,3,104.73
0,0,0,0,1,1,1,0,1,3,2,15,16.18
1,0,0,0,0,0,0,0,0,4,5,13,25.2
1,0,0,0,0,0,0,0,1,4,5,13,24.24
1,1,1,1,1,1,1,0,1,4,3,12,47.11
1,1,1,0,0,1,1,0,0,4,5,3,28.82
0,0,0,0,0,0,0,0,1,1,4,13,29.98
1,1,1,1,1,1,0,0,1,2,4,12,13.05
1,1,1,0,0,1,1,0,1,4,5,3,28.01
1,1,1,1,1,1,1,0,0,4,3,9,51.05
0,0,0,0,0,0,0,0,0,1,1,13,26.28
0,0,1,1,1,1,0,0,0,1,3,3,10.44
0,0,0,0,1,0,1,0,0,1,3,5,15.34
1,1,1,1,0,0,1,0,0,4,5,3,313.03
0,0,0,0,1,1,1,0,0,3,2,7,16.18
0,1,0,1,0,1,1,0,0,3,5,3,146.14
0,0,0,0,1,0,1,0,1,1,3,5,16.52
1,1,1,1,1,0,1,0,0,2,4,12,512.39
1,1,1,1,1,0,1,0,1,2,4,12,514.54
0,0,0,0,0,0,0,0,1,1,1,13,24.52
1,1,1,1,0,0,1,0,1,4,5,3,317.36
1,1,1,1,1,1,1,0,1,4,3,9,50.14
1,0,0,0,1,1,0,0,0,3,2,15,8.92
0,0,0,0,1,1,1,0,0,3,1,15,20.28
1,1,1,0,1,0,1,0,0,4,5,3,16.98
1,1,1,0,1,0,1,0,1,4,5,3,15.52
0,0,0,0,0,0,0,1,0,4,5,13,25.25
0,0,0,0,1,1,0,0,0,1,3,5,8.36
0,1,0,1,0,1,1,0,1,3,5,3,133.64
0,0,0,0,1,1,1,0,1,3,1,15,20.34
0,0,0,0,0,0,0,0,0,1,4,4,29.97
1,1,1,1,1,1,0,0,0,2,5,12,10.59
0,0,0,0,0,0,0,0,0,2,4,2,30.68
1,0,1,1,0,1,1,0,0,1,5,3,301.42
0,1,0,1,0,1,1,0,0,3,5,11,147.08
1,1,1,1,1,1,1,0,0,4,3,6,52.9
0,0,0,0,1,1,0,0,1,1,3,5,7.79
1,1,1,1,1,1,1,0,1,4,3,6,50.04
0,1,0,1,0,1,1,0,0,1,5,3,147.33
1,1,1,1,1,1,0,0,1,2,5,12,10.64
0,0,0,1,1,0,0,0,0,1,3,5,21.49
0,0,0,0,0,0,0,0,1,2,4,2,30.83
1,0,1,1,0,1,1,0,1,1,5,3,304.13
1,0,0,0,1,0,0,1,0,3,1,15,20.14
0,0,0,0,0,0,0,0,0,2,4,9,31.67
0,0,0,0,0,0,0,0,1,2,4,9,47.39
0,1,0,1,0,1,1,0,1,1,5,3,148.99
1,1,1,0,0,1,1,0,0,1,5,3,27.33
0,0,0,1,1,0,0,0,1,1,3,5,21.49
1,1,1,1,1,1,1,0,0,4,3,14,53.05
0,0,0,0,0,0,0,1,1,4,5,13,25.81
0,0,0,0,0,0,0,0,0,2,4,6,30.42
0,1,0,1,0,1,1,0,0,1,5,11,145.67
1,0,0,0,1,0,0,1,0,3,2,15,16.37
0,0,0,0,0,0,0,0,1,2,4,6,48.75
0,0,0,0,1,0,0,0,0,4,5,13,16.64
1,0,0,0,0,0,1,0,0,1,3,5,22.71
0,1,0,1,0,1,1,0,1,1,5,11,146.59
0,1,0,1,0,1,1,0,1,3,5,11,148.88
1,1,1,1,1,1,1,0,1,4,3,14,45.56
1,1,1,1,1,0,1,0,0,2,5,12,88.43
1,0,0,0,1,0,0,1,1,3,2,15,16.05
1,1,1,1,1,0,1,0,1,2,5,12,180.02
1,0,0,0,1,0,0,1,0,3,2,7,16.07
0,0,0,0,1,1,1,0,1,3,2,7,16.23
0,0,0,1,1,0,1,0,0,3,2,15,84.96
1,0,0,0,0,0,1,0,1,1,3,5,22.06
1,0,0,0,0,1,1,0,0,3,2,15,24.03
1,1,1,0,1,1,1,0,0,2,5,5,16.57
1,1,1,1,1,0,1,1,0,4,3,15,49.6
1,0,0,0,0,1,1,0,1,3,2,15,23.69
1,1,1,0,0,1,1,0,1,1,5,3,29.28
1,1,1,1,1,0,1,1,1,4,3,15,50.8
1,1,1,0,1,1,1,0,1,2,5,5,16.57
0,1,0,1,0,1,1,0,0,1,1,3,72.68
1,0,0,0,0,1,1,0,0,3,2,7,23.5
1,0,0,0,0,1,0,0,0,1,3,5,12.09
0,1,0,1,0,1,1,0,0,1,2,3,88.36
0,1,0,1,0,1,1,0,1,1,2,3,84.48
0,0,0,0,0,0,0,0,0,2,4,14,31.31
1,0,0,0,0,1,1,0,1,3,2,7,23.61
1,0,0,0,1,0,1,0,0,3,2,12,16.17
0,0,0,0,0,0,0,0,1,2,4,14,31.43
1,0,0,0,1,0,1,0,1,3,2,12,16.21
1,1,1,1,0,0,1,0,0,1,5,3,312.02
1,1,1,1,1,1,0,0,0,2,5,5,10.69
1,1,1,1,1,1,0,0,1,2,5,5,10.62
1,1,1,1,1,0,1,1,0,4,3,7,48.86
1,1,1,1,1,0,1,1,1,4,3,7,50.02
1,1,1,1,0,0,1,0,1,1,5,3,314.72
1,1,1,1,1,1,1,0,0,4,3,4,47.22
1,1,1,1,1,1,1,0,1,4,3,4,51.06
0,0,0,0,1,0,0,0,1,4,5,13,16.41
1,1,1,1,1,1,1,0,0,4,3,10,50.67
0,0,0,0,0,0,0,0,0,2,4,1,31.01
1,0,0,0,0,1,0,0,1,1,3,5,11.13
1,0,0,1,0,0,0,0,0,1,3,5,29.04
1,0,0,1,0,0,0,0,1,1,3,5,28.28
0,0,0,0,0,0,0,0,1,2,4,1,30.88
1,0,0,0,1,0,0,0,0,1,3,5,16.82
1,1,1,1,1,0,1,0,0,2,5,5,106.88
0,0,0,1,0,0,0,0,0,4,5,13,39.04
0,1,0,1,0,1,1,0,0,1,2,11,89.16
0,0,0,0,0,0,0,0,0,2,1,1,24.33
0,1,0,1,0,1,1,0,1,1,2,11,87.71
0,1,0,1,1,1,0,0,0,1,2,3,12.49
1,1,1,1,1,0,1,0,1,2,5,5,180.07
0,0,0,1,0,0,0,0,1,4,5,13,39.19
1,1,1,1,1,1,1,0,1,4,3,10,51.7
1,0,0,0,1,1,0,0,0,3,2,12,9.18
0,0,0,1,0,0,0,0,0,4,2,13,31.84
0,0,0,1,1,1,1,0,0,1,5,3,92.32
0,1,1,1,1,1,1,0,0,2,5,15,88.14
1,1,0,1,1,0,1,1,0,3,4,2,313.12
0,0,0,1,0,0,0,0,1,4,2,13,30.49
1,0,0,0,1,0,0,0,1,1,3,5,16.48
1,1,1,0,1,0,1,0,0,1,5,3,16.34
1,1,0,1,1,0,1,1,1,3,4,2,259.23
0,0,0,1,0,0,0,0,0,4,3,13,28.43
1,0,1,1,1,0,1,1,0,3,1,2,116.83
0,0,0,0,0,0,0,0,1,2,1,1,26.28
0,0,0,0,0,0,0,0,0,2,2,1,23.43
0,1,0,0,0,0,1,0,0,1,3,5,22.59
1,0,1,1,1,0,1,1,1,3,1,2,117.43
0,0,0,1,1,1,1,0,1,1,5,3,92.85
0,0,0,1,0,0,0,0,1,4,3,13,28.44
1,1,0,1,1,0,1,1,0,3,1,2,118.21
0,0,0,0,0,0,0,0,1,2,2,1,23.56
1,1,0,1,1,0,1,1,1,3,1,2,118.79
1,1,1,1,1,1,1,0,0,4,3,2,47.03
0,0,0,0,0,0,0,0,0,1,4,1,30.74
1,0,0,0,1,1,0,0,1,3,2,12,8.17
0,0,0,1,0,0,0,0,0,4,1,13,30.96
0,0,0,0,0,0,0,0,1,1,4,1,29.51
0,0,0,1,1,1,1,0,0,1,5,11,92.69
0,0,0,1,1,0,1,0,1,3,2,15,85.37
1,1,1,1,1,1,1,0,1,4,3,2,49.52
0,1,0,0,0,0,1,0,1,1,3,5,21.07
1,0,0,1,0,0,1,0,0,3,2,15,78.59
0,0,0,1,1,1,1,0,1,1,5,11,78.07
1,1,1,1,1,1,1,0,0,4,3,13,47.73
1,0,1,1,1,0,1,1,0,3,4,2,500.8
1,1,1,1,1,1,1,0,1,4,3,13,53.04
1,1,1,0,1,0,1,0,1,1,5,3,25.68
1,0,1,1,1,0,1,1,1,3,4,2,520.12
0,0,0,1,1,1,1,0,0,1,2,3,84.06
0,0,0,1,1,1,0,0,0,3,2,15,12.08
0,0,0,0,0,0,0,0,0,3,4,1,46.64
0,0,0,0,0,0,0,0,1,3,4,1,30.77
0,0,0,0,0,0,0,0,0,1,2,1,23.4
1,1,1,1,0,0,1,1,0,3,3,2,73.09
1,1,1,1,0,0,1,1,1,3,3,2,82.84
1,1,1,1,1,1,1,0,0,4,2,10,85.26
1,1,1,1,1,1,1,0,1,4,2,10,82.86
0,0,0,1,1,1,1,0,1,1,2,3,85.34
0,1,1,1,1,0,1,1,0,3,4,2,398.34
0,0,1,1,1,1,1,0,0,4,5,3,105.41
1,1,1,1,1,1,1,0,0,4,2,13,86.1
0,0,0,1,0,0,0,0,1,4,1,13,33.38
0,0,1,1,1,1,1,0,1,4,5,3,187.67
0,0,0,1,1,1,1,0,0,1,2,11,84.45
0,0,0,1,0,0,0,0,0,4,4,13,45.05
0,1,0,0,0,1,0,0,0,1,3,5,11.37
0,1,1,1,0,1,1,0,0,4,5,3,311.97
0,1,0,0,0,1,0,0,1,1,3,5,11.44
0,1,1,1,1,0,1,1,1,3,4,2,541.99
0,1,1,1,0,1,1,0,1,4,5,3,246.31
0,0,0,1,1,1,1,0,1,1,2,11,84.15
0,1,1,0,1,1,1,0,0,1,5,3,16.44
0,1,1,1,1,0,1,1,0,3,5,2,104.84
1,0,0,1,0,1,0,0,0,3,2,15,17.25
0,1,1,1,1,0,1,1,1,3,5,2,105.25
0,1,0,1,1,1,0,0,0,1,5,3,10.59
0,1,0,1,1,1,0,0,1,1,5,3,10.5
0,0,0,0,0,0,0,0,1,1,2,1,21.75
0,0,0,1,1,1,0,0,1,3,2,15,12.1
0,1,0,1,0,0,0,0,0,1,3,5,28.92
0,1,0,1,1,1,0,0,0,1,5,11,10.51
1,1,1,1,1,1,1,0,1,4,2,13,85.65
1,1,1,1,1,1,1,0,0,4,2,4,84.43
1,1,1,1,1,1,1,0,1,4,2,4,86.45
0,1,1,0,1,1,1,0,1,1,5,3,16.48
1,0,0,1,0,1,0,0,1,3,2,15,16.09
0,1,0,1,1,1,0,0,1,1,5,11,10.53
0,1,0,1,0,0,0,0,1,1,3,5,28.93
1,1,0,1,1,0,1,1,0,3,5,2,94.72
1,0,0,1,0,0,1,0,1,3,2,15,84.75
0,0,0,0,0,0,0,0,0,3,2,1,23.33
0,1,1,1,1,0,1,0,0,1,5,3,102.79
0,1,1,1,1,0,1,0,1,1,5,3,104.08
0,1,0,0,1,0,0,0,0,1,3,5,15.35
0,0,0,1,0,0,0,0,1,4,4,13,44.9
1,0,0,1,0,1,0,0,0,3,2,7,16.59
0,1,0,0,1,0,0,0,1,1,3,5,16.5
0,0,0,0,0,0,0,0,1,3,2,1,21.67
0,1,1,1,1,1,0,0,0,1,5,3,10.61
0,0,0,0,0,0,0,1,0,4,4,13,31.14
0,1,0,1,1,1,0,0,1,1,2,3,19.41
0,0,0,0,0,0,0,1,1,4,4,13,31.32
1,0,0,1,0,1,0,0,1,3,2,7,17.3
1,0,0,1,0,0,1,0,0,3,2,7,78.43
0,0,0,0,0,1,0,0,0,4,4,13,15.76
1,1,0,0,0,0,0,0,0,1,3,5,20.89
1,1,1,1,1,1,1,0,0,4,2,2,164.61
1,1,0,1,1,0,1,1,1,3,5,2,94.41
0,0,0,0,0,0,0,0,0,4,2,1,23.73
1,1,0,0,0,0,0,0,1,1,3,5,22.55
0,0,0,1,1,1,1,0,0,1,5,12,92.04
1,0,1,1,1,0,1,1,0,3,5,2,105.28
1,1,1,1,1,1,1,0,1,4,2,2,83.56
0,0,0,0,0,0,0,0,1,4,2,1,23.79
1,0,1,1,1,0,1,1,1,3,5,2,102.82
0,0,1,0,0,0,1,0,0,1,3,5,22.01
0,1,0,1,1,1,0,0,0,1,2,11,12.21
1,0,0,1,0,0,1,0,1,3,2,7,83.14
1,1,1,1,0,0,1,1,0,3,5,2,316.95
0,1,0,1,1,1,0,0,1,1,2,11,11.53
1,1,1,1,1,1,1,0,0,4,2,5,86.11
1,1,1,1,0,0,1,1,1,3,5,2,313.78
0,1,0,0,0,1,1,0,0,3,2,15,24.44
1,1,1,1,1,1,1,0,1,4,2,5,85.59
0,0,0,0,0,0,0,0,0,4,4,1,29.76
0,1,1,1,1,1,0,0,1,1,5,3,10.61
1,0,1,1,1,0,1,1,0,4,5,2,88.88
1,1,1,0,1,1,0,0,0,1,5,3,8.29
0,0,0,1,1,1,1,0,1,1,5,12,93.81
1,1,1,1,1,1,1,0,0,4,3,5,49.02
1,0,1,1,1,0,1,1,1,4,5,2,103.37
0,0,1,0,0,0,1,0,1,1,3,5,22.04
0,0,1,0,0,1,0,0,0,1,3,5,11.0
0,0,0,1,1,1,1,0,0,1,5,6,92.94
0,0,0,0,0,1,0,0,1,4,4,13,15.88
0,0,1,0,0,1,0,0,1,1,3,5,11.07
1,1,1,1,1,1,1,0,1,4,3,5,51.5
1,1,1,0,1,1,0,0,1,1,5,3,12.33
0,0,0,0,1,0,0,0,0,4,4,13,16.07
0,0,0,0,1,0,0,0,1,4,4,13,16.09
1,0,0,0,0,0,0,0,0,4,4,13,31.68
0,0,0,0,0,0,0,0,1,4,4,1,31.21
1,1,1,1,1,0,0,0,0,1,5,3,34.97
1,0,1,1,1,0,1,1,0,4,3,2,50.4
1,1,1,1,1,0,0,0,1,1,5,3,21.8
0,0,0,1,1,1,1,0,1,1,5,6,91.24
0,0,0,1,1,1,1,0,0,1,5,2,77.52
0,0,1,1,0,0,0,0,0,1,3,5,29.27
0,0,1,1,0,0,0,0,1,1,3,5,28.25
0,1,0,0,0,1,1,0,1,3,2,15,24.3
1,0,0,0,0,0,0,0,1,4,4,13,31.51
0,0,0,1,1,1,1,0,1,1,5,2,92.58
0,0,0,0,0,0,0,0,0,4,1,1,39.67
0,0,0,0,0,0,0,0,1,4,1,1,26.66
1,0,1,1,1,0,1,1,1,4,3,2,50.39
0,1,0,0,0,1,1,0,0,3,2,7,24.25
0,0,0,0,0,1,1,0,0,1,3,7,21.91
0,0,0,1,1,1,1,0,0,1,2,12,82.12
0,0,0,0,0,0,1,0,0,4,4,13,31.28
0,1,0,0,0,1,1,0,1,3,2,7,22.36
0,0,0,0,0,0,1,0,1,4,4,13,31.74
0,0,1,0,0,0,0,0,0,4,4,13,38.28
0,0,0,0,0,1,1,0,1,1,3,7,21.98
1,1,1,1,0,1,0,0,0,1,5,3,65.19
1,1,1,1,0,1,0,0,1,1,5,3,32.29
0,0,0,1,1,1,1,0,1,1,2,12,76.7
1,1,1,0,1,1,0,0,0,1,5,15,7.66
1,0,1,1,1,0,1,1,0,4,4,2,512.2
0,0,0,0,0,0,0,0,0,4,1,13,24.66
0,1,0,1,0,1,0,0,0,3,2,15,17.64
0,0,0,0,0,0,0,0,1,4,1,13,26.78
0,0,0,1,1,1,1,0,0,1,2,6,83.98
0,0,0,0,0,1,1,0,0,1,3,15,22.63
0,1,0,1,0,1,0,0,1,3,2,15,17.17
1,1,1,0,1,1,0,0,1,1,5,15,8.32
0,0,1,0,0,0,0,0,1,4,4,13,38.86
0,0,0,0,1,0,0,0,0,2,4,13,15.78
0,0,0,1,1,1,1,0,1,1,2,6,84.62
0,0,0,1,1,1,1,0,0,1,2,2,82.75
0,0,0,0,0,0,0,0,0,4,1,14,26.71
0,0,0,0,0,1,1,0,1,1,3,15,22.68
0,0,0,0,1,0,0,0,1,2,4,13,15.79
1,0,1,1,1,0,1,1,1,4,4,2,521.51
1,1,1,1,1,1,1,0,0,4,1,9,117.87
0,1,0,1,0,0,1,0,0,3,2,15,80.52
1,1,1,1,0,0,1,1,0,4,3,2,81.36
0,0,0,0,0,0,0,0,1,4,1,14,39.96
0,0,1,0,0,0,0,0,0,2,4,13,38.76
1,1,1,1,1,0,1,1,0,4,2,11,84.85
0,0,0,0,0,0,0,0,0,4,1,9,26.64
1,1,1,1,1,1,1,0,0,2,4,13,429.67
1,1,1,0,1,1,0,0,0,1,5,7,8.29
0,0,0,1,0,0,1,0,0,1,3,7,141.26
0,0,0,1,0,0,1,0,1,1,3,7,78.1
