MemoryLimit,Nice,Depth,Dict,Dist,Multithreading,BlockSize,FlushTimeout,PositionBits,check,mfs,Literal Context Bits,time
1,1,1,1,0,1,1,0,0,1,4,15,616.65
1,1,1,1,0,0,1,1,0,1,5,8,493.89
1,1,1,1,1,0,0,1,0,1,3,9,42.13
1,1,1,1,1,0,1,0,0,3,3,4,104.75
1,1,1,1,1,0,1,1,0,2,3,11,106.57
1,1,1,1,1,1,0,0,1,1,3,12,21.91
1,1,1,1,1,0,0,1,0,1,1,12,51.02
1,1,1,1,1,1,1,0,0,2,4,1,511.69
1,1,1,1,1,0,0,1,0,1,2,11,45.44
1,1,0,0,0,0,0,0,0,3,3,13,47.07
1,0,0,0,0,1,1,0,0,3,5,12,47.2
1,1,1,1,1,0,0,0,0,1,1,3,119.37
1,1,0,1,1,0,0,0,0,2,4,11,45.44
1,0,0,0,1,0,1,0,0,4,2,5,30.34
1,1,0,0,0,0,0,0,0,1,4,5,48.28
1,1,1,1,1,1,1,0,0,2,3,2,97.69
0,0,0,0,0,1,0,0,0,3,2,14,22.29
0,1,1,1,1,1,1,0,0,2,1,6,250.27
1,1,1,1,1,0,1,1,0,4,1,2,254.1
1,1,1,1,1,0,1,1,1,4,1,2,252.75
1,0,0,1,1,1,1,0,0,4,2,3,155.8
0,1,0,0,0,0,0,0,0,4,4,13,48.65
1,0,0,0,1,0,1,0,1,4,2,5,32.82
1,1,1,1,1,0,1,1,0,4,1,10,257.44
1,0,0,0,1,1,0,0,0,4,2,5,16.59
0,1,1,1,1,1,1,0,1,2,1,6,253.4
1,0,0,1,1,1,1,0,1,4,2,3,264.65
0,1,0,0,0,0,0,0,1,4,4,13,48.97
1,0,0,0,1,1,0,0,1,4,2,5,16.62
1,0,0,1,1,0,1,0,0,2,2,9,139.58
0,1,0,0,0,0,0,0,0,4,2,13,44.71
1,0,0,1,1,0,0,0,0,4,2,5,46.92
1,0,0,1,1,0,1,0,1,2,2,9,158.6
1,1,0,0,0,0,0,0,1,1,4,5,48.57
1,0,0,0,1,1,1,0,0,2,2,9,32.42
0,0,0,0,0,0,0,0,0,1,5,15,46.65
1,0,1,0,1,0,1,1,0,4,5,3,33.25
1,0,0,1,1,0,0,0,1,4,2,5,46.33
0,1,0,0,0,0,0,0,1,4,2,13,47.24
0,1,1,0,0,0,0,0,0,1,4,5,55.88
1,1,1,1,1,0,1,1,1,4,1,10,257.31
0,0,0,0,0,0,0,0,0,1,4,2,45.69
1,0,0,0,1,1,1,0,1,2,2,9,32.47
0,0,0,0,1,0,0,0,0,4,1,13,35.68
1,1,1,1,1,0,1,1,0,4,1,13,260.61
0,1,1,0,0,0,0,0,1,1,4,5,57.63
1,1,1,1,1,0,1,1,1,4,1,13,257.22
1,1,1,1,1,0,1,1,0,4,1,5,256.09
0,0,1,0,1,0,0,0,0,1,2,5,29.5
0,0,0,0,1,0,0,0,1,4,1,13,35.69
0,0,0,0,0,0,0,0,1,1,4,2,47.95
1,1,1,1,1,0,1,0,0,2,1,6,256.34
0,0,0,0,0,0,0,1,0,4,2,13,44.79
0,0,0,0,1,1,1,0,0,4,2,5,32.97
1,1,1,1,1,0,1,1,1,4,1,5,252.08
1,1,1,1,1,0,1,0,1,2,1,6,232.39
1,1,1,1,1,0,1,1,0,4,1,4,463.92
1,0,1,0,1,0,1,1,1,4,5,3,30.75
1,0,0,1,0,0,1,1,0,1,2,9,194.49
0,0,0,0,1,1,1,0,1,4,2,5,33.06
1,0,1,0,1,1,1,0,0,1,5,3,32.77
0,0,0,0,0,0,0,1,1,4,2,13,41.86
0,0,0,1,1,0,1,0,0,4,2,5,157.52
1,1,1,1,1,1,0,0,0,2,1,6,31.77
0,0,0,0,0,0,0,0,0,1,1,2,48.54
0,0,0,0,0,0,0,0,1,1,1,2,48.72
0,0,1,0,1,0,0,0,1,1,2,5,29.48
0,0,1,0,1,0,0,0,0,1,3,5,32.91
1,1,1,1,1,0,1,1,1,4,1,4,253.08
1,1,1,1,1,0,1,1,0,4,4,4,491.88
1,1,1,1,1,0,1,1,1,4,4,4,502.82
1,1,1,1,1,0,1,1,0,4,4,10,488.87
0,0,0,0,0,0,0,1,0,4,3,13,44.21
1,1,1,1,1,0,1,1,1,4,4,10,437.74
0,0,0,1,1,0,1,0,1,4,2,5,157.29
1,0,0,1,0,0,1,1,1,1,2,9,193.17
0,0,1,0,1,0,0,0,1,1,3,5,32.94
1,1,1,1,1,1,0,0,1,2,1,6,31.7
1,1,1,0,1,1,1,0,0,2,1,6,37.99
0,0,0,0,0,0,0,0,0,1,4,12,48.35
0,0,0,0,0,0,0,0,1,1,4,12,48.46
1,1,1,1,1,0,1,1,0,4,4,2,506.22
1,1,1,1,1,0,1,1,1,4,4,2,500.84
0,0,0,0,0,0,0,1,1,4,3,13,47.7
0,1,0,0,0,0,0,0,0,4,3,13,44.3
1,0,1,0,1,1,1,0,1,1,5,3,32.8
0,0,0,1,1,1,0,0,0,4,2,5,21.0
0,0,0,0,0,0,0,0,0,3,4,12,48.19
0,0,0,0,0,0,0,0,1,3,4,12,48.51
1,0,1,1,1,0,1,0,0,1,5,3,186.68
1,0,1,1,1,0,1,0,1,1,5,3,184.61
1,1,1,0,1,1,1,0,1,2,1,6,37.99
1,0,0,0,1,1,1,0,0,1,2,9,34.81
1,0,1,1,1,0,0,1,0,4,5,3,43.36
1,1,1,0,1,1,1,0,0,2,1,12,40.69
0,1,1,0,0,0,0,0,0,1,2,5,44.15
1,0,0,0,1,1,1,0,1,1,2,9,32.36
0,0,0,1,1,1,0,0,1,4,2,5,21.96
1,0,1,1,1,0,0,1,1,4,5,3,43.35
0,1,0,0,1,1,0,0,0,4,2,5,16.63
1,1,1,1,1,0,1,1,0,4,3,12,101.59
1,0,1,1,1,1,0,0,0,1,5,3,20.96
0,0,0,0,0,0,0,0,0,4,4,12,50.85
0,0,0,0,1,1,1,0,0,2,2,11,32.28
1,0,0,1,1,0,1,0,0,1,2,9,154.89
0,0,0,0,1,1,1,0,1,2,2,11,32.36
1,0,0,1,1,0,1,0,1,1,2,9,157.97
1,1,1,0,1,1,1,0,1,2,1,12,38.1
1,0,0,1,0,0,1,1,0,2,2,9,192.06
1,1,1,1,1,0,1,1,1,4,3,12,109.26
1,1,1,1,1,0,1,1,0,4,3,9,94.75
1,0,1,1,1,1,0,0,1,1,5,3,21.06
1,0,0,1,0,0,1,1,1,2,2,9,193.05
0,1,0,0,0,0,0,0,1,4,3,13,41.46
0,0,0,0,0,0,0,0,1,4,4,12,46.87
1,0,0,0,1,1,1,0,0,1,3,9,33.3
0,1,1,0,0,0,0,0,1,1,2,5,69.19
0,0,0,0,0,0,0,0,0,4,1,12,49.57
0,0,1,1,1,1,1,0,0,1,5,3,186.9
0,0,1,0,1,0,0,0,0,1,4,5,32.2
1,1,1,1,1,0,1,1,1,4,3,9,106.18
1,0,0,0,1,1,1,0,1,1,3,9,33.32
0,0,0,0,0,1,0,0,0,4,3,13,22.46
1,1,1,1,1,0,1,1,0,4,3,6,107.08
0,0,0,0,0,1,0,0,1,4,3,13,34.4
0,0,0,0,0,0,0,0,0,1,4,5,49.91
0,0,1,0,1,0,0,0,1,1,4,5,31.42
1,0,0,1,1,0,1,0,0,1,3,9,107.78
1,0,0,1,1,0,1,0,1,1,3,9,109.59
0,0,0,0,0,0,0,0,0,2,4,12,73.73
1,0,0,1,0,0,1,1,0,1,3,9,159.23
1,0,0,0,0,0,0,0,0,4,3,13,44.31
1,1,1,1,1,1,0,0,0,2,1,12,37.78
1,0,0,1,0,0,1,1,1,1,3,9,134.28
1,0,0,0,0,0,0,0,1,4,3,13,44.39
0,0,0,0,0,0,0,0,1,2,4,12,48.6
0,1,1,0,0,0,0,0,0,1,3,5,40.89
1,0,0,0,1,1,0,0,0,2,2,11,15.09
0,0,0,0,0,1,0,0,0,4,2,13,24.9
0,1,1,0,0,0,0,0,1,1,3,5,40.95
1,0,0,0,1,1,1,0,0,1,1,9,38.01
1,0,0,0,1,1,1,0,1,1,1,9,38.06
1,1,1,1,1,0,1,1,1,4,3,6,164.41
1,0,1,0,0,0,0,0,0,1,3,5,43.68
1,0,1,0,0,0,0,0,1,1,3,5,43.81
1,1,1,1,1,1,0,0,1,2,1,12,37.66
0,0,0,0,0,0,0,0,0,1,4,13,48.21
0,0,0,0,0,1,0,0,1,4,2,13,21.16
0,0,0,1,0,1,0,0,0,1,3,5,30.98
1,1,1,1,1,0,1,0,0,2,1,12,260.4
1,1,1,1,1,0,1,0,1,2,1,12,260.61
0,0,0,1,0,1,0,0,1,1,3,5,29.24
1,1,1,1,1,0,1,1,0,4,3,14,106.13
1,1,1,1,1,0,1,1,1,4,3,14,108.53
0,0,0,0,0,0,0,0,0,1,1,12,45.53
1,1,1,0,1,1,1,0,0,2,5,12,35.91
1,1,1,1,1,0,1,1,0,4,3,1,110.37
0,0,1,1,1,1,1,0,1,1,5,3,186.78
1,0,0,0,0,0,0,0,0,4,2,13,44.82
0,0,0,0,0,1,1,0,0,1,3,5,41.14
1,0,0,1,1,0,1,0,0,1,1,9,253.83
1,1,1,0,1,1,1,0,1,2,5,12,35.88
0,0,0,0,0,0,0,0,1,1,1,12,48.99
1,1,1,0,1,1,1,0,0,2,4,12,31.9
0,1,1,1,0,1,1,0,0,1,5,3,516.69
0,1,1,1,0,1,1,0,1,1,5,3,457.25
1,0,0,0,0,0,0,0,1,4,2,13,44.84
0,0,0,0,0,1,1,0,1,1,3,5,44.07
0,0,0,0,1,0,0,0,0,4,2,13,30.09
0,1,1,0,1,1,1,0,0,4,5,3,36.09
1,0,0,1,1,0,1,0,1,1,1,9,257.51
0,0,0,1,0,0,1,0,0,1,3,5,158.49
0,0,0,0,0,0,0,0,0,3,1,12,48.78
1,1,1,1,1,0,1,1,1,4,3,1,105.97
0,1,1,0,1,1,1,0,1,4,5,3,33.46
0,0,0,0,0,0,0,0,1,1,4,5,48.47
0,0,0,0,1,0,0,0,1,4,2,13,32.58
0,1,1,1,1,0,1,0,0,4,5,3,170.93
1,1,1,1,1,1,1,0,0,4,3,1,110.48
0,0,0,0,0,0,0,0,1,3,1,12,75.87
0,0,0,0,0,0,0,1,0,4,1,13,49.45
1,0,0,0,1,1,0,0,1,2,2,11,16.34
0,0,0,0,0,0,0,1,1,4,1,13,49.55
0,0,0,0,0,1,0,0,0,4,5,13,23.81
1,1,1,0,1,1,1,0,1,2,4,12,31.93
0,1,1,1,1,0,1,0,1,4,5,3,186.43
1,0,0,1,0,0,1,1,0,1,1,9,229.21
1,0,0,1,0,0,1,1,1,1,1,9,232.55
0,0,0,0,1,1,1,0,0,3,2,11,32.12
1,1,1,1,1,1,0,0,0,2,4,12,22.46
1,0,1,1,0,1,1,0,0,4,5,3,514.5
0,0,0,0,0,0,0,0,1,4,1,12,77.33
0,0,0,0,1,0,1,1,0,2,2,12,32.13
1,1,1,1,1,1,1,0,1,4,3,1,107.87
0,0,0,0,0,0,0,0,0,4,5,3,47.28
0,0,0,0,1,1,1,0,0,3,2,15,32.18
0,0,0,0,0,1,0,0,1,4,5,13,24.03
0,0,0,1,0,0,1,0,1,1,3,5,157.78
1,1,1,1,1,1,1,0,0,4,3,12,107.58
1,0,1,1,0,1,1,0,1,4,5,3,522.38
1,0,1,0,1,1,1,0,0,4,5,3,33.51
1,0,0,0,1,1,1,0,0,1,5,9,32.97
1,0,1,0,1,1,1,0,1,4,5,3,33.53
0,0,0,0,0,0,0,0,0,1,1,5,76.12
1,0,1,1,1,0,1,0,0,4,5,3,170.82
0,0,0,0,0,0,0,0,1,1,1,5,48.96
1,0,1,1,1,0,1,0,1,4,5,3,187.26
0,0,0,0,1,1,1,0,1,3,2,15,32.2
1,0,0,0,0,0,0,0,0,4,5,13,47.21
1,0,0,0,0,0,0,0,1,4,5,13,47.46
1,1,1,1,1,1,1,0,1,4,3,12,110.63
1,1,1,0,0,1,1,0,0,4,5,3,52.63
0,0,0,0,0,0,0,0,1,1,4,13,48.34
1,1,1,1,1,1,0,0,1,2,4,12,38.41
1,1,1,0,0,1,1,0,1,4,5,3,52.74
1,1,1,1,1,1,1,0,0,4,3,9,107.06
0,0,0,0,0,0,0,0,0,1,1,13,48.59
0,0,1,1,1,1,0,0,0,1,3,3,31.99
0,0,0,0,1,0,1,0,0,1,3,5,30.58
1,1,1,1,0,0,1,0,0,4,5,3,495.6
0,0,0,0,1,1,1,0,0,3,2,7,32.14
0,1,0,1,0,1,1,0,0,3,5,3,306.53
0,0,0,0,1,0,1,0,1,1,3,5,33.07
1,1,1,1,1,0,1,0,0,2,4,12,504.56
1,1,1,1,1,0,1,0,1,2,4,12,717.31
0,0,0,0,0,0,0,0,1,1,1,13,45.58
1,1,1,1,0,0,1,0,1,4,5,3,512.49
1,1,1,1,1,1,1,0,1,4,3,9,108.01
1,0,0,0,1,1,0,0,0,3,2,15,16.26
0,0,0,0,1,1,1,0,0,3,1,15,37.94
1,1,1,0,1,0,1,0,0,4,5,3,35.37
1,1,1,0,1,0,1,0,1,4,5,3,33.21
0,0,0,0,0,0,0,1,0,4,5,13,45.17
0,0,0,0,1,1,0,0,0,1,3,5,16.8
0,1,0,1,0,1,1,0,1,3,5,3,311.87
0,0,0,0,1,1,1,0,1,3,1,15,39.94
0,0,0,0,0,0,0,0,0,1,4,4,48.34
1,1,1,1,1,1,0,0,0,2,5,12,21.14
0,0,0,0,0,0,0,0,0,2,4,2,47.82
1,0,1,1,0,1,1,0,0,1,5,3,458.14
0,1,0,1,0,1,1,0,0,3,5,11,306.3
1,1,1,1,1,1,1,0,0,4,3,6,105.56
0,0,0,0,1,1,0,0,1,1,3,5,19.57
1,1,1,1,1,1,1,0,1,4,3,6,108.9
0,1,0,1,0,1,1,0,0,1,5,3,308.02
1,1,1,1,1,1,0,0,1,2,5,12,22.83
0,0,0,1,1,0,0,0,0,1,3,5,43.79
0,0,0,0,0,0,0,0,1,2,4,2,45.84
1,0,1,1,0,1,1,0,1,1,5,3,459.7
1,0,0,0,1,0,0,1,0,3,1,15,37.61
0,0,0,0,0,0,0,0,0,2,4,9,46.12
0,0,0,0,0,0,0,0,1,2,4,9,46.41
0,1,0,1,0,1,1,0,1,1,5,3,309.84
1,1,1,0,0,1,1,0,0,1,5,3,52.04
0,0,0,1,1,0,0,0,1,1,3,5,39.93
1,1,1,1,1,1,1,0,0,4,3,14,106.09
0,0,0,0,0,0,0,1,1,4,5,13,45.18
0,0,0,0,0,0,0,0,0,2,4,6,47.95
0,1,0,1,0,1,1,0,0,1,5,11,305.83
1,0,0,0,1,0,0,1,0,3,2,15,29.35
0,0,0,0,0,0,0,0,1,2,4,6,45.73
0,0,0,0,1,0,0,0,0,4,5,13,33.06
1,0,0,0,0,0,1,0,0,1,3,5,41.05
0,1,0,1,0,1,1,0,1,1,5,11,308.16
0,1,0,1,0,1,1,0,1,3,5,11,330.02
1,1,1,1,1,1,1,0,1,4,3,14,101.2
1,1,1,1,1,0,1,0,0,2,5,12,182.02
1,0,0,0,1,0,0,1,1,3,2,15,29.34
1,1,1,1,1,0,1,0,1,2,5,12,184.8
1,0,0,0,1,0,0,1,0,3,2,7,31.71
0,0,0,0,1,1,1,0,1,3,2,7,29.78
0,0,0,1,1,0,1,0,0,3,2,15,148.64
1,0,0,0,0,0,1,0,1,1,3,5,43.92
1,0,0,0,0,1,1,0,0,3,2,15,44.45
1,1,1,0,1,1,1,0,0,2,5,5,30.61
1,1,1,1,1,0,1,1,0,4,3,15,106.19
1,0,0,0,0,1,1,0,1,3,2,15,44.46
1,1,1,0,0,1,1,0,1,1,5,3,52.14
1,1,1,1,1,0,1,1,1,4,3,15,101.21
1,1,1,0,1,1,1,0,1,2,5,5,33.01
0,1,0,1,0,1,1,0,0,1,1,3,195.17
1,0,0,0,0,1,1,0,0,3,2,7,44.26
1,0,0,0,0,1,0,0,0,1,3,5,22.14
0,1,0,1,0,1,1,0,0,1,2,3,184.98
0,1,0,1,0,1,1,0,1,1,2,3,193.79
0,0,0,0,0,0,0,0,0,2,4,14,48.77
1,0,0,0,0,1,1,0,1,3,2,7,44.32
1,0,0,0,1,0,1,0,0,3,2,12,31.97
0,0,0,0,0,0,0,0,1,2,4,14,48.39
1,0,0,0,1,0,1,0,1,3,2,12,32.02
1,1,1,1,0,0,1,0,0,1,5,3,519.24
1,1,1,1,1,1,0,0,0,2,5,5,20.83
1,1,1,1,1,1,0,0,1,2,5,5,21.03
1,1,1,1,1,0,1,1,0,4,3,7,93.65
1,1,1,1,1,0,1,1,1,4,3,7,110.37
1,1,1,1,0,0,1,0,1,1,5,3,504.1
1,1,1,1,1,1,1,0,0,4,3,4,108.6
1,1,1,1,1,1,1,0,1,4,3,4,102.24
0,0,0,0,1,0,0,0,1,4,5,13,33.09
1,1,1,1,1,1,1,0,0,4,3,10,108.25
0,0,0,0,0,0,0,0,0,2,4,1,48.91
1,0,0,0,0,1,0,0,1,1,3,5,22.19
1,0,0,1,0,0,0,0,0,1,3,5,58.17
1,0,0,1,0,0,0,0,1,1,3,5,58.33
0,0,0,0,0,0,0,0,1,2,4,1,49.93
1,0,0,0,1,0,0,0,0,1,3,5,32.94
1,1,1,1,1,0,1,0,0,2,5,5,170.89
0,0,0,1,0,0,0,0,0,4,5,13,61.02
0,1,0,1,0,1,1,0,0,1,2,11,192.63
0,0,0,0,0,0,0,0,0,2,1,1,48.69
0,1,0,1,0,1,1,0,1,1,2,11,187.52
0,1,0,1,1,1,0,0,0,1,2,3,20.66
1,1,1,1,1,0,1,0,1,2,5,5,183.51
0,0,0,1,0,0,0,0,1,4,5,13,76.93
1,1,1,1,1,1,1,0,1,4,3,10,105.95
1,0,0,0,1,1,0,0,0,3,2,12,16.19
0,0,0,1,0,0,0,0,0,4,2,13,60.62
0,0,0,1,1,1,1,0,0,1,5,3,170.44
0,1,1,1,1,1,1,0,0,2,5,15,188.09
1,1,0,1,1,0,1,1,0,3,4,2,583.89
0,0,0,1,0,0,0,0,1,4,2,13,60.79
1,0,0,0,1,0,0,0,1,1,3,5,32.98
1,1,1,0,1,0,1,0,0,1,5,3,32.51
1,1,0,1,1,0,1,1,1,3,4,2,402.31
0,0,0,1,0,0,0,0,0,4,3,13,58.87
1,0,1,1,1,0,1,1,0,3,1,2,253.41
0,0,0,0,0,0,0,0,1,2,1,1,48.77
0,0,0,0,0,0,0,0,0,2,2,1,45.91
0,1,0,0,0,0,1,0,0,1,3,5,43.93
1,0,1,1,1,0,1,1,1,3,1,2,256.31
0,0,0,1,1,1,1,0,1,1,5,3,171.92
0,0,0,1,0,0,0,0,1,4,3,13,58.94
1,1,0,1,1,0,1,1,0,3,1,2,232.19
0,0,0,0,0,0,0,0,1,2,2,1,44.05
1,1,0,1,1,0,1,1,1,3,1,2,230.61
1,1,1,1,1,1,1,0,0,4,3,2,109.19
0,0,0,0,0,0,0,0,0,1,4,1,47.79
1,0,0,0,1,1,0,0,1,3,2,12,16.24
0,0,0,1,0,0,0,0,0,4,1,13,64.62
0,0,0,0,0,0,0,0,1,1,4,1,47.89
0,0,0,1,1,1,1,0,0,1,5,11,165.07
0,0,0,1,1,0,1,0,1,3,2,15,150.65
1,1,1,1,1,1,1,0,1,4,3,2,107.75
0,1,0,0,0,0,1,0,1,1,3,5,43.98
1,0,0,1,0,0,1,0,0,3,2,15,191.83
0,0,0,1,1,1,1,0,1,1,5,11,171.47
1,1,1,1,1,1,1,0,0,4,3,13,111.14
1,0,1,1,1,0,1,1,0,3,4,2,513.88
1,1,1,1,1,1,1,0,1,4,3,13,109.28
1,1,1,0,1,0,1,0,1,1,5,3,32.54
1,0,1,1,1,0,1,1,1,3,4,2,497.6
0,0,0,1,1,1,1,0,0,1,2,3,151.17
0,0,0,1,1,1,0,0,0,3,2,15,21.67
0,0,0,0,0,0,0,0,0,3,4,1,45.38
0,0,0,0,0,0,0,0,1,3,4,1,49.68
0,0,0,0,0,0,0,0,0,1,2,1,43.86
1,1,1,1,0,0,1,1,0,3,3,2,158.62
1,1,1,1,0,0,1,1,1,3,3,2,134.6
1,1,1,1,1,1,1,0,0,4,2,10,155.32
1,1,1,1,1,1,1,0,1,4,2,10,149.58
0,0,0,1,1,1,1,0,1,1,2,3,157.52
0,1,1,1,1,0,1,1,0,3,4,2,502.43
0,0,1,1,1,1,1,0,0,4,5,3,187.14
1,1,1,1,1,1,1,0,0,4,2,13,143.93
0,0,0,1,0,0,0,0,1,4,1,13,65.03
0,0,1,1,1,1,1,0,1,4,5,3,184.15
0,0,0,1,1,1,1,0,0,1,2,11,155.02
0,0,0,1,0,0,0,0,0,4,4,13,65.48
0,1,0,0,0,1,0,0,0,1,3,5,22.11
0,1,1,1,0,1,1,0,0,4,5,3,497.47
0,1,0,0,0,1,0,0,1,1,3,5,22.22
0,1,1,1,1,0,1,1,1,3,4,2,439.24
0,1,1,1,0,1,1,0,1,4,5,3,520.65
0,0,0,1,1,1,1,0,1,1,2,11,150.81
0,1,1,0,1,1,1,0,0,1,5,3,32.82
0,1,1,1,1,0,1,1,0,3,5,2,181.26
1,0,0,1,0,1,0,0,0,3,2,15,31.49
0,1,1,1,1,0,1,1,1,3,5,2,170.18
0,1,0,1,1,1,0,0,0,1,5,3,20.76
0,1,0,1,1,1,0,0,1,1,5,3,20.79
0,0,0,0,0,0,0,0,1,1,2,1,41.05
0,0,0,1,1,1,0,0,1,3,2,15,21.62
0,1,0,1,0,0,0,0,0,1,3,5,58.05
0,1,0,1,1,1,0,0,0,1,5,11,20.9
1,1,1,1,1,1,1,0,1,4,2,13,158.3
1,1,1,1,1,1,1,0,0,4,2,4,159.6
1,1,1,1,1,1,1,0,1,4,2,4,149.2
0,1,1,0,1,1,1,0,1,1,5,3,50.77
1,0,0,1,0,1,0,0,1,3,2,15,33.73
0,1,0,1,1,1,0,0,1,1,5,11,19.94
0,1,0,1,0,0,0,0,1,1,3,5,55.11
1,1,0,1,1,0,1,1,0,3,5,2,168.75
1,0,0,1,0,0,1,0,1,3,2,15,193.85
0,0,0,0,0,0,0,0,0,3,2,1,68.92
0,1,1,1,1,0,1,0,0,1,5,3,184.1
0,1,1,1,1,0,1,0,1,1,5,3,184.79
0,1,0,0,1,0,0,0,0,1,3,5,32.95
0,0,0,1,0,0,0,0,1,4,4,13,87.36
1,0,0,1,0,1,0,0,0,3,2,7,51.38
0,1,0,0,1,0,0,0,1,1,3,5,32.89
0,0,0,0,0,0,0,0,1,3,2,1,43.92
0,1,1,1,1,1,0,0,0,1,5,3,21.07
0,0,0,0,0,0,0,1,0,4,4,13,48.68
0,1,0,1,1,1,0,0,1,1,2,3,34.86
0,0,0,0,0,0,0,1,1,4,4,13,48.87
1,0,0,1,0,1,0,0,1,3,2,7,33.66
1,0,0,1,0,0,1,0,0,3,2,7,181.09
0,0,0,0,0,1,0,0,0,4,4,13,24.61
1,1,0,0,0,0,0,0,0,1,3,5,43.72
1,1,1,1,1,1,1,0,0,4,2,2,158.88
1,1,0,1,1,0,1,1,1,3,5,2,144.53
0,0,0,0,0,0,0,0,0,4,2,1,70.52
1,1,0,0,0,0,0,0,1,1,3,5,43.81
0,0,0,1,1,1,1,0,0,1,5,12,168.99
1,0,1,1,1,0,1,1,0,3,5,2,186.82
1,1,1,1,1,1,1,0,1,4,2,2,156.25
0,0,0,0,0,0,0,0,1,4,2,1,44.67
1,0,1,1,1,0,1,1,1,3,5,2,184.81
0,0,1,0,0,0,1,0,0,1,3,5,43.97
0,1,0,1,1,1,0,0,0,1,2,11,21.73
1,0,0,1,0,0,1,0,1,3,2,7,168.12
1,1,1,1,0,0,1,1,0,3,5,2,509.26
0,1,0,1,1,1,0,0,1,1,2,11,21.72
1,1,1,1,1,1,1,0,0,4,2,5,270.9
1,1,1,1,0,0,1,1,1,3,5,2,513.21
0,1,0,0,0,1,1,0,0,3,2,15,44.35
1,1,1,1,1,1,1,0,1,4,2,5,149.47
0,0,0,0,0,0,0,0,0,4,4,1,48.54
0,1,1,1,1,1,0,0,1,1,5,3,22.41
1,0,1,1,1,0,1,1,0,4,5,2,171.69
1,1,1,0,1,1,0,0,0,1,5,3,16.42
0,0,0,1,1,1,1,0,1,1,5,12,170.53
1,1,1,1,1,1,1,0,0,4,3,5,98.35
1,0,1,1,1,0,1,1,1,4,5,2,185.87
0,0,1,0,0,0,1,0,1,1,3,5,44.14
0,0,1,0,0,1,0,0,0,1,3,5,22.16
0,0,0,1,1,1,1,0,0,1,5,6,169.15
0,0,0,0,0,1,0,0,1,4,4,13,24.73
0,0,1,0,0,1,0,0,1,1,3,5,22.2
1,1,1,1,1,1,1,0,1,4,3,5,109.98
1,1,1,0,1,1,0,0,1,1,5,3,16.62
0,0,0,0,1,0,0,0,0,4,4,13,31.9
0,0,0,0,1,0,0,0,1,4,4,13,31.92
1,0,0,0,0,0,0,0,0,4,4,13,48.73
0,0,0,0,0,0,0,0,1,4,4,1,48.64
1,1,1,1,1,0,0,0,0,1,5,3,40.46
1,0,1,1,1,0,1,1,0,4,3,2,106.19
1,1,1,1,1,0,0,0,1,1,5,3,40.38
0,0,0,1,1,1,1,0,1,1,5,6,172.02
0,0,0,1,1,1,1,0,0,1,5,2,169.26
0,0,1,1,0,0,0,0,0,1,3,5,67.55
0,0,1,1,0,0,0,0,1,1,3,5,55.33
0,1,0,0,0,1,1,0,1,3,2,15,44.6
1,0,0,0,0,0,0,0,1,4,4,13,48.93
0,0,0,1,1,1,1,0,1,1,5,2,165.08
0,0,0,0,0,0,0,0,0,4,1,1,49.13
0,0,0,0,0,0,0,0,1,4,1,1,49.99
1,0,1,1,1,0,1,1,1,4,3,2,105.33
0,1,0,0,0,1,1,0,0,3,2,7,41.21
0,0,0,0,0,1,1,0,0,1,3,7,43.84
0,0,0,1,1,1,1,0,0,1,2,12,143.46
0,0,0,0,0,0,1,0,0,4,4,13,46.97
0,1,0,0,0,1,1,0,1,3,2,7,44.35
0,0,0,0,0,0,1,0,1,4,4,13,85.1
0,0,1,0,0,0,0,0,0,4,4,13,56.19
0,0,0,0,0,1,1,0,1,1,3,7,43.94
1,1,1,1,0,1,0,0,0,1,5,3,42.15
1,1,1,1,0,1,0,0,1,1,5,3,41.07
0,0,0,1,1,1,1,0,1,1,2,12,140.92
1,1,1,0,1,1,0,0,0,1,5,15,16.57
1,0,1,1,1,0,1,1,0,4,4,2,491.11
0,0,0,0,0,0,0,0,0,4,1,13,49.35
0,1,0,1,0,1,0,0,0,3,2,15,33.73
0,0,0,0,0,0,0,0,1,4,1,13,49.56
0,0,0,1,1,1,1,0,0,1,2,6,153.64
0,0,0,0,0,1,1,0,0,1,3,15,41.16
0,1,0,1,0,1,0,0,1,3,2,15,33.74
1,1,1,0,1,1,0,0,1,1,5,15,16.61
0,0,1,0,0,0,0,0,1,4,4,13,56.6
0,0,0,0,1,0,0,0,0,2,4,13,31.3
0,0,0,1,1,1,1,0,1,1,2,6,150.61
0,0,0,1,1,1,1,0,0,1,2,2,271.23
0,0,0,0,0,0,0,0,0,4,1,14,49.49
0,0,0,0,0,1,1,0,1,1,3,15,44.15
0,0,0,0,1,0,0,0,1,2,4,13,31.26
1,0,1,1,1,0,1,1,1,4,4,2,492.33
1,1,1,1,1,1,1,0,0,4,1,9,252.92
0,1,0,1,0,0,1,0,0,3,2,15,192.4
1,1,1,1,0,0,1,1,0,4,3,2,158.45
0,0,0,0,0,0,0,0,1,4,1,14,51.52
0,0,1,0,0,0,0,0,0,2,4,13,55.61
1,1,1,1,1,0,1,1,0,4,2,11,158.3
0,0,0,0,0,0,0,0,0,4,1,9,49.52
1,1,1,1,1,1,1,0,0,2,4,13,502.54
1,1,1,0,1,1,0,0,0,1,5,7,17.05
0,0,0,1,0,0,1,0,0,1,3,7,134.64
0,0,0,1,0,0,1,0,1,1,3,7,144.22
