LZP,ROLZX,RANK,TEXT,skip,BWTS,LZ,MTFT,SRT,X86,checksum,RLT,BWT,ZRLT,ROLZ,jobs,blocksize,entropyType,time
1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1000000,2,0.49
0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,8,1000000,8,1.05
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000000,2,0.22
0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1000,3,0.93
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,8,1000000000,6,0.66
1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1000000000,5,0.81
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,1000000000,6,0.68
0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1000,3,0.75
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,2,0.42
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1000000000,6,0.33
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000,6,0.27
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,4,0.61
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,4,0.7
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1000000000,6,0.33
1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,8,1000000,5,0.74
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,4,0.65
1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1000000,2,0.59
1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,8,1000000,8,1.06
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,1000000000,6,0.38
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1000,5,0.26
0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1000000000,3,0.8
1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1000000,2,0.63
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,1000000000,6,0.42
0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,8,1000000,5,0.74
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,4,0.63
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000000,2,0.24
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000,5,0.27
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,4,0.66
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,3,0.67
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,3,0.72
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000,3,0.38
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1000,3,0.39
1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1000000,2,0.73
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,3,0.67
1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1000000,2,0.76
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1000000000,3,0.96
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,1000,6,0.31
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1000000000,5,0.87
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1000000000,5,0.71
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,1000000000,6,0.44
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,3,0.74
1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1000000,2,0.76
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,1000000000,6,0.35
0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1000000,2,0.67
0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,8,1000000,5,0.73
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,3,0.74
1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1000000000,5,0.6
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,8,1000,6,0.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,2,0.23
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,1000,6,0.6
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1000000000,4,0.9
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1000000000,5,0.72
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.15
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,8,1000,6,0.63
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,8,0.99
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1000000000,8,1.49
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000,2,0.68
1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,4,1000000000,1,0.93
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,1000000000,6,0.35
0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1000000000,8,1.3
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,8,1000000000,6,0.69
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1000,5,1.53
1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,4,1000000000,1,0.85
1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,4,1000000000,1,0.82
0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1000000000,8,1.23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,1.96
0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,8,1000000,5,0.76
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000000,6,0.15
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,4,1000000000,1,0.92
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,8,1000000,6,0.49
0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1000000000,8,1.41
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,8,1.05
0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,8,1000000,8,0.96
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,1000000,6,0.19
0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,8,1000000,5,0.67
1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,8,1000000,8,0.96
0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1000000000,8,1.17
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,1000000000,6,0.42
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,8,1.19
0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1000000000,8,1.39
0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,8,1000000,5,0.54
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,1000000,6,0.21
1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1000,5,1.55
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,8,1.03
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1000000000,1,0.9
1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,8,1000000000,1,0.95
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,1000000000,6,0.34
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000,2,0.71
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000,2,0.13
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,8,1000000,6,0.52
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,8,1.19
1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,8,1000000000,1,0.97
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,8,1.21
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8,1000000000,6,0.34
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1000,6,0.27
0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,8,1000000,5,0.79
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,1000000000,6,0.4
0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1000000000,8,1.29
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,8,1.14
1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,8,1000000000,1,0.91
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,8,1.18
0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1000000000,8,1.25
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,8,1000000000,1,0.93
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1000,5,1.71
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,2,0.32
1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1000000,5,0.69
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8,1000000000,6,0.34
0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1000000000,8,1.14
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,1000000000,6,0.34
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1000,6,0.27
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,1000000000,6,0.34
0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1000000000,8,1.13
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,1000,6,0.32
1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1000000000,1,0.86
0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,8,1000000,5,0.66
1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1000000000,1,0.93
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,1000,6,0.32
0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,8,1000000,8,1.13
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,8,0.98
0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1000000000,8,1.29
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,1000000,6,0.51
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,8,1000000,5,0.69
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1000000,5,0.65
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,1000000000,6,0.41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,2,0.15
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000,6,1.32
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,1,0.78
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000000,2,0.15
0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1000000000,8,1.44
1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,8,1000000,5,0.72
1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,8,1000000,5,0.67
1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1000000,5,0.69
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,2,0.73
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000,6,0.31
1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,8,1000000,8,1.1
0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,8,1000000,8,1.12
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4,1000000000,6,0.34
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.32
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,1,0.71
0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1000000000,8,1.36
1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1000000000,1,0.81
1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1000000,5,0.67
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.29
0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1000000000,8,1.31
0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,8,1000000000,6,0.58
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1000000000,8,1.4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,0.75
1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1000000,5,0.57
0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1000000000,2,0.87
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1000000,8,1.26
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000000,2,0.29
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,8,1000000000,6,0.56
1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,8,1000000,8,1.15
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1000000000,6,0.36
1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,8,1000000,5,0.58
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1000000,2,0.17
0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,8,1000,6,0.51
1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,8,1000000,5,0.78
0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1000000,8,1.18
1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1000000,5,0.46
1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,8,1000000,5,0.69
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,1,0.75
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,8,1000,6,0.48
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1000000000,8,1.42
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,8,1000000,8,1.12
0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,8,1000000,6,0.41
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000,6,0.35
1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,8,1000000,5,0.65
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,8,1000000,6,0.44
0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1000000000,8,1.36
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1000000000,6,0.36
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,4,0.78
1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1000000,5,0.55
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8,1000000000,6,0.53
1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1000000,8,1.1
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,4,0.74
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000,2,0.17
1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,8,1000000,5,0.66
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000,2,0.63
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1000000000,6,0.42
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000,6,0.37
0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1000000,8,1.2
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,4,1000,8,4.46
1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4,1000,8,3.71
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,8,1000000000,6,0.63
0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4,1000,8,4.5
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,4,0.74
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1000000000,6,0.36
1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,4,1000000000,1,0.95
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1000000000,6,0.34
1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,4,1000,8,4.42
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000,6,1.38
1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,8,1000000,5,0.75
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,4,1000000,8,1.03
1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,8,1000000,5,0.7
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,0.34
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,8,1000000000,6,0.54
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000,2,0.62
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,4,0.76
0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1000000,4,0.61
1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,8,1000000,5,0.59
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1000000000,6,0.51
0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1000000,4,0.63
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1000000000,6,0.48
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000,2,0.38
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1000000,5,0.59
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1000000000,6,0.57
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8,1000,6,0.51
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000,2,0.23
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,4,0.72
1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4,1000000,8,0.9
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1000000,2,0.62
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000,2,0.63
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,6,0.47
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1000,8,4.49
1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,8,1000000,5,0.83
1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1000000,2,0.61
0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4,1000000,8,1.07
0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1000,8,4.47
1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1000000,2,0.6
1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1000000,2,0.6
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,6,0.51
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000,2,0.35
0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1000,8,4.61
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1000000,2,0.34
1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,4,1000000,8,1.08
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,6,0.5
0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1000,8,4.44
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000,2,0.44
0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,4,1000,8,3.71
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1000000000,6,0.44
1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,4,1000,8,3.64
1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1000,8,4.5
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,4,0.61
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000,2,0.35
1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,8,1000000,5,0.64
1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1000000,2,0.48
1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1000000,5,0.45
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1000,2,0.73
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,2,0.34
1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1000000,7,0.7
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1000000,4,0.59
0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,4,1000,8,4.42
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1000000000,6,0.49
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,2,0.38
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1000000000,2,0.51
1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1000000,2,0.54
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1000000000,6,0.51
1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1000,8,4.45
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,8,1000,6,0.56
1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,4,1000000000,1,0.96
1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,4,1000000000,1,1.01
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,8,1000000,5,0.57
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,8,1000,6,0.52
1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,4,1000000000,1,0.91
1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,8,1000000,5,0.5
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1000,8,4.45
1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,4,1000000000,1,0.97
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000,2,1.91
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000000,2,0.44
0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,4,1000,8,3.67
0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1000000,4,0.59
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1000000000,6,0.45
0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,4,1000000,8,1.03
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,6,0.48
1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1000000,7,0.78
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8,1000000,6,0.39
1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,4,1000000,8,0.98
0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,4,1000000,8,1.13
0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1000,8,4.39
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1000000000,6,0.54
1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,8,1000000,5,0.68
1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1000,8,4.47
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,8,1000000,6,0.49
1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,8,1000000,5,0.67
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000,2,1.78
1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1000000,5,0.5
0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,4,1000000,8,1.1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000000,2,0.32
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1000000000,6,0.58
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,2,0.3
0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1000000,4,0.65
0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1000000,4,0.75
1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1000000,3,0.57
0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1000,8,4.57
1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1000,5,1.9
0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1000000000,8,1.49
1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,8,1000,2,2.24
1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,8,1000000,5,0.49
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1000000000,6,0.53
1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1000000,4,0.59
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,8,1000000,6,0.39
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1000000,4,0.6
0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1000000,4,0.6
0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1000000,8,1.31
0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,4,1000,8,3.74
0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1000000,8,1.17
0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,4,1000,8,3.67
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000,5,0.3
1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,8,1000000,5,0.71
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1000000000,6,0.52
0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,4,1000000,8,1.09
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000000,6,0.56
0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1000000000,8,1.35
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,5,0.29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,2,0.31
0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,4,1000000,8,0.92
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,6,0.49
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,6,0.49
0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1000000,4,0.57
0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1000000,4,0.63
1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,8,1000,2,1.06
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1000000000,8,1.28
1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,8,1000000000,2,0.73
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,8,1000000000,6,0.68
0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1000000,4,0.6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,2,0.3
1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,4,1000000000,1,0.93
1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1000000000,8,1.48
0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,8,1000,2,2.1
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,8,1000,6,0.64
1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,8,1000000,5,0.53
1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,8,1000000,5,0.71
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,8,1000000,6,0.54
1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,4,1000000000,1,1.01
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000,2,0.59
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,8,1000000000,6,0.53
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1000000000,6,0.47
1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,8,1000000,5,0.57
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,2,1.56
