LZP,ROLZX,RANK,TEXT,skip,BWTS,LZ,MTFT,SRT,X86,checksum,RLT,BWT,ZRLT,ROLZ,jobs,blocksize,entropyType,time
1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1000,3,9.22
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,1000000000,6,0.62
1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,8,1000000,5,2.15
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,8,1000,6,2.16
0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1000000,7,3.95
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,1,2.56
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,1,3.06
1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,8,1000000,8,3.11
0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,8,1000000,8,3.11
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,1000000000,6,0.89
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,1,2.51
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000000,2,1.11
1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,4,1000000,2,2.15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000000,2,0.63
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,8,1000000000,6,2.57
0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1000000000,3,3.36
1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1000,3,7.69
1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1000,3,9.29
1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1000,3,10.37
1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,4,1000000,2,2.33
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,1000000000,6,0.67
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000,8,28.94
1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,8,1000000,8,3.24
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,8,1000,6,2.77
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000000,2,0.59
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000,1,0.39
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,1,1.46
1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1000,6,8.67
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000,8,28.81
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,8,1000000,6,1.7
0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,8,1000000,6,1.52
0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1000000,3,2.25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000000,1,0.37
1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,8,1000000,5,2.25
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,1,0.89
1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,8,1000000,5,2.17
1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,4,1000000,2,2.35
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1000000000,1,0.59
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,8,1000000000,6,1.9
1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1000,4,8.87
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1000,8,28.91
0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1000000,2,3.3
0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,8,1000000,8,3.08
0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1000000,3,3.18
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,5.97
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,8,1000,6,2.37
0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1000,3,6.38
1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1000000,2,3.11
1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1000000,2,3.04
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,2,0.44
1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,8,1000000,8,3.05
0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1000,3,16.32
1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,8,1000000,5,1.86
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1000,5,8.98
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,1000,8,28.87
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,8,1000000,6,1.56
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1000,7,11.89
1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1000000,2,3.35
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,1000,7,11.83
0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1000,3,6.72
0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1000000,2,2.64
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000,7,11.82
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,1000000000,6,0.63
0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1000,3,7.34
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,8,1000000000,6,1.92
0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1000,3,5.28
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1000000000,6,0.61
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000,7,12.02
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,1,2.49
0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1000,3,14.24
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1000,7,12.13
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,8,1000,6,2.0
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1000,1,8.83
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,8,1000000,6,1.42
0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,8,1000000,8,3.31
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1000,3,9.79
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,1000,7,12.06
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1000,6,8.86
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,7,14.46
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,8,1000000000,6,1.77
1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,8,1000000,8,2.77
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1000,6,1.22
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1000,4,8.97
0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1000000,2,3.3
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1000,2,5.18
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,1,2.79
0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1000000,2,3.31
0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1000000,2,3.55
0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1000,3,5.24
1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1000,5,8.91
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1000000000,6,0.83
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,8,1000,6,1.66
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,8,1000000,6,1.42
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000,2,5.17
1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1000000,2,2.11
0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,8,1000000,8,2.93
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000000,2,0.34
0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1000,3,6.89
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,8,1000000000,6,2.39
1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1000000000,5,2.83
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,1000000000,6,2.44
0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1000,3,5.63
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,2,1.03
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1000000000,6,0.69
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000,6,1.23
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,4,2.49
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,4,2.74
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1000000000,6,0.63
1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,8,1000000,5,2.25
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,4,3.14
1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1000000,2,2.34
1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,8,1000000,8,2.95
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,1000000000,6,0.91
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1000,5,1.27
0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1000000000,3,3.36
1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1000000,2,2.73
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,1000000000,6,1.03
0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,8,1000000,5,2.25
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,4,2.59
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000000,2,0.55
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000,5,1.26
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,4,3.0
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,3,2.75
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,3,3.16
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000,3,1.85
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1000,3,1.84
1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1000000,2,3.29
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,3,2.81
1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1000000,2,3.51
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1000000000,3,4.07
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,1000,6,1.55
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1000000000,5,3.81
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1000000000,5,2.23
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,1000000000,6,1.69
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,3,2.97
1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1000000,2,3.33
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,1000000000,6,0.69
0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1000000,2,2.88
0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,8,1000000,5,2.32
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,3,3.31
1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1000000000,5,1.64
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,8,1000,6,2.35
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,2,0.53
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,1000,6,2.36
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1000000000,4,3.9
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1000000000,5,2.56
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.51
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,8,1000,6,2.69
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,8,5.2
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1000000000,8,7.45
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000,2,5.61
1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,4,1000000000,1,3.8
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,1000000000,6,0.98
0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1000000000,8,7.01
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,8,1000000000,6,2.6
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1000,5,8.55
1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,4,1000000000,1,3.22
1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,4,1000000000,1,3.04
0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1000000000,8,6.28
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,16.1
0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,8,1000000,5,2.38
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1000000,6,0.53
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,4,1000000000,1,3.95
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,8,1000000,6,1.54
0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1000000000,8,6.98
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,8,5.45
0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,8,1000000,8,2.85
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,1000000,6,0.59
0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,8,1000000,5,2.17
1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,8,1000000,8,2.8
0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1000000000,8,6.12
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,1000000000,6,1.06
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,8,5.8
0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1000000000,8,6.37
0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,8,1000000,5,1.81
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,1000000,6,0.56
1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1000,5,7.48
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,8,5.43
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1000000000,1,3.83
1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,8,1000000000,1,3.7
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,1000000000,6,0.72
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000,2,5.85
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000,2,0.26
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,8,1000000,6,1.8
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,8,6.14
1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,8,1000000000,1,3.99
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,8,6.51
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8,1000000000,6,0.96
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1000,6,0.69
0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,8,1000000,5,2.47
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,1000000000,6,1.04
0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1000000000,8,5.79
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,8,6.22
1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,8,1000000000,1,3.18
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,8,5.93
0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1000000000,8,6.02
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,8,1000000000,1,3.88
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1000,5,8.69
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,2,1.13
1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1000000,5,2.7
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8,1000000000,6,0.72
0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1000000000,8,5.98
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,1000000000,6,0.71
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1000,6,0.65
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,1000000000,6,0.93
0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1000000000,8,5.71
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,1000,6,1.07
1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1000000000,1,3.6
0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,8,1000000,5,2.1
1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1000000000,1,4.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,1000,6,0.9
0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,8,1000000,8,3.0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,8,5.25
0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1000000000,8,5.96
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,1000000,6,1.7
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,8,1000000,5,2.17
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1000000,5,2.57
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,1000000000,6,1.07
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,2,0.45
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000,6,10.41
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,1,3.72
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000000,2,0.44
0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1000000000,8,6.63
1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,8,1000000,5,2.42
1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,8,1000000,5,2.17
1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1000000,5,2.64
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,2,6.68
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000,6,0.86
1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,8,1000000,8,2.99
0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,8,1000000,8,3.38
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4,1000000000,6,0.71
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.78
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,1,3.32
0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1000000000,8,6.32
1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1000000000,1,3.14
1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1000000,5,2.62
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.72
0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1000000000,8,5.85
0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,8,1000000000,6,1.88
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1000000000,8,6.61
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,6.99
1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1000000,5,2.01
0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1000000000,2,3.46
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1000000,8,6.15
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000000,2,0.52
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,8,1000000000,6,1.78
1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,8,1000000,8,3.44
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1000000000,6,0.94
1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,8,1000000,5,1.94
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1000000,2,0.54
0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,8,1000,6,1.86
1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,8,1000000,5,2.38
0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1000000,8,6.31
1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1000000,5,1.61
1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,8,1000000,5,2.23
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,1,3.16
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,8,1000,6,1.88
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1000000000,8,7.0
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,8,1000000,8,3.27
0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,8,1000000,6,1.41
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000,6,1.05
1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,8,1000000,5,2.19
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,8,1000000,6,1.51
0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1000000000,8,7.06
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1000000000,6,1.13
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,4,3.81
1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1000000,5,2.53
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8,1000000000,6,1.89
1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1000000,8,3.07
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,4,3.39
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000,2,0.41
1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,8,1000000,5,2.21
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000,2,4.25
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1000000000,6,1.09
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000,6,0.89
0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,8,1000000,8,3.4
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,4,1000,8,43.88
1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4,1000,8,31.5
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,8,1000000000,6,2.28
0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4,1000,8,43.55
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,4,3.56
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1000000000,6,0.95
1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,4,1000000000,1,3.64
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1000000000,6,0.91
1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,4,1000,8,43.83
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000,6,10.16
1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,8,1000000,5,2.19
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,4,1000000,8,2.9
1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,8,1000000,5,2.27
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,0.87
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,8,1000000000,6,1.94
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000,2,4.41
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,4,3.47
0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1000000,4,2.47
1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,8,1000000,5,1.84
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1000000000,6,1.43
0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1000000,4,2.57
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1000000000,6,1.29
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000,2,1.13
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1000000,5,2.13
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1000000000,6,1.74
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8,1000,6,1.72
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000,2,0.54
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,4,3.47
1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4,1000000,8,2.7
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1000000,2,2.26
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000,2,4.92
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,6,1.1
0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1000,8,44.47
1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,8,1000000,5,2.26
1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1000000,2,2.18
0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4,1000000,8,2.82
0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1000,8,45.25
1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1000000,2,2.13
1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1000000,2,2.18
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,6,1.46
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000,2,0.89
0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1000,8,46.02
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1000000,2,1.26
1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,4,1000000,8,3.03
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,6,1.31
0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1000,8,45.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000,2,1.02
0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,4,1000,8,31.74
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1000000000,6,1.09
1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,4,1000,8,31.78
1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1000,8,44.59
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,4,2.69
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000,2,0.94
1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,8,1000000,5,2.14
1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1000000,2,1.78
