anyScriptOrigin,validate,onload,dpi,resolution,quality,indexed,mimeType,time
0,1,0,200,2073600,0.1,4,3,6.77
1,0,1,50,8294400,0.1,2,3,7.11
1,0,1,50,8294400,0.1,2,4,6.31
1,1,0,50,8294400,0.1,2,3,8.08
1,1,1,50,307200,0.1,1,3,6.41
0,1,0,200,2073600,0.1,4,4,6.45
0,1,0,200,2073600,0.1,1,3,6.54
0,1,0,200,2073600,0.1,1,4,6.38
1,1,1,400,2073600,0.1,8,2,7.35
1,1,0,50,8294400,0.1,2,4,7.4
1,0,1,50,2073600,0.1,2,3,5.56
0,0,1,50,2073600,0.1,4,3,5.38
1,1,1,50,2073600,0.1,8,4,6.73
0,0,1,400,2073600,0.1,4,3,5.54
1,1,1,50,2073600,0.1,8,3,7.04
1,1,1,50,2073600,0.1,1,4,6.99
0,0,1,100,2073600,0.1,4,3,5.43
1,0,1,50,2073600,0.1,2,4,5.06
0,0,1,50,2073600,0.1,4,4,5.25
0,0,1,400,2073600,0.1,4,4,5.46
1,1,1,50,2073600,0.1,1,3,6.83
1,1,1,50,2073600,0.1,1,2,7.38
1,1,0,50,2073600,0.1,2,3,6.52
1,1,0,50,2073600,0.1,2,4,6.52
1,1,0,50,307200,0.9,8,1,5.87
1,1,0,200,8294400,0.1,1,3,8.0
0,0,1,100,2073600,0.1,4,4,5.45
1,0,1,50,307200,0.9,1,1,4.77
1,1,0,50,307200,0.9,1,1,5.92
0,0,1,400,2073600,0.1,4,2,5.83
1,1,0,200,8294400,0.1,1,4,7.78
1,1,0,200,2073600,0.1,1,3,6.5
1,1,0,50,2073600,0.9,8,1,6.38
1,1,0,200,2073600,0.1,1,4,6.48
0,0,1,50,2073600,0.1,4,2,5.95
0,0,1,100,2073600,0.1,4,2,5.78
1,1,0,50,2073600,0.9,1,1,6.33
1,1,1,100,8294400,0.1,8,2,7.26
0,0,1,50,2073600,0.1,1,3,5.29
0,1,1,200,8294400,0.1,1,3,8.27
0,1,1,200,8294400,0.1,1,4,7.8
0,0,1,50,2073600,0.1,1,4,5.18
1,1,1,100,307200,0.1,8,4,6.64
0,0,1,400,2073600,0.1,1,3,5.34
1,1,1,100,307200,0.1,8,3,6.51
1,1,1,100,2073600,0.1,8,4,6.78
1,1,1,100,2073600,0.1,8,3,7.09
0,0,1,400,2073600,0.1,1,4,5.11
0,1,1,200,2073600,0.1,1,3,6.96
0,1,1,200,2073600,0.1,1,4,7.17
1,1,1,100,2073600,0.1,8,2,7.56
1,1,0,100,307200,0.9,8,1,5.88
0,0,1,100,2073600,0.1,1,3,5.19
1,0,1,200,8294400,0.1,1,3,6.61
1,1,0,100,8294400,0.1,8,1,7.35
1,0,1,200,8294400,0.1,1,4,6.47
0,0,1,200,2073600,0.1,1,3,5.34
1,0,1,200,2073600,0.1,1,3,5.39
1,1,0,100,307200,0.1,8,1,5.97
1,1,0,100,2073600,0.9,8,1,6.63
1,0,1,200,2073600,0.1,1,4,5.18
0,1,1,100,307200,0.9,1,1,6.22
0,1,1,100,307200,0.1,1,1,6.18
0,1,1,50,8294400,0.9,1,1,7.92
1,0,0,50,2073600,0.1,4,3,5.16
0,1,1,50,2073600,0.9,1,1,7.07
1,0,1,200,8294400,0.1,4,3,7.22
1,0,0,100,2073600,0.1,4,3,5.05
1,0,1,200,8294400,0.1,4,4,6.46
1,0,1,200,2073600,0.1,4,3,5.41
1,0,0,400,2073600,0.1,4,3,5.1
0,1,1,50,8294400,0.9,8,1,7.8
1,0,1,200,2073600,0.1,4,4,5.26
0,1,1,50,2073600,0.9,8,1,7.07
0,1,1,200,8294400,0.1,8,3,8.23
0,1,1,50,8294400,0.9,4,1,7.93
0,1,1,200,8294400,0.1,8,4,8.13
0,1,1,50,2073600,0.9,4,1,6.71
0,1,1,200,2073600,0.1,8,3,7.02
1,0,0,200,2073600,0.1,4,3,5.14
0,1,1,50,8294400,0.1,8,1,8.29
0,1,1,50,2073600,0.1,8,1,6.72
0,1,1,50,8294400,0.1,4,1,7.9
0,1,1,200,2073600,0.1,8,4,6.9
0,1,1,200,307200,0.1,8,3,6.65
0,1,1,200,307200,0.1,8,4,6.2
0,1,1,50,2073600,0.1,4,1,6.68
1,0,0,50,2073600,0.1,1,3,5.23
1,0,0,100,2073600,0.1,1,3,4.9
0,1,1,50,8294400,0.1,1,1,7.76
0,0,1,200,2073600,0.1,8,1,5.22
0,1,0,200,2073600,0.1,8,1,6.32
0,0,1,400,2073600,0.1,8,1,5.27
1,0,0,400,2073600,0.1,1,3,4.96
1,0,0,200,2073600,0.1,1,3,5.01
0,0,1,50,2073600,0.1,8,1,5.2
1,0,0,100,2073600,0.1,8,3,5.16
0,1,1,50,2073600,0.1,1,1,6.84
0,1,1,400,307200,0.9,1,1,6.24
1,1,0,100,2073600,0.1,8,1,6.73
0,1,0,400,2073600,0.1,8,1,6.41
0,0,1,100,2073600,0.1,1,4,5.13
1,0,0,50,2073600,0.1,1,4,4.86
0,1,0,50,2073600,0.1,8,1,6.73
0,1,1,50,307200,0.9,8,1,6.29
0,1,1,50,307200,0.9,4,1,6.38
0,0,1,400,2073600,0.1,2,1,5.11
1,0,0,100,2073600,0.1,1,4,5.0
0,0,1,400,2073600,0.1,1,2,5.76
0,1,1,50,307200,0.1,8,1,6.27
1,0,0,400,2073600,0.1,1,2,5.44
0,1,1,50,307200,0.1,4,1,6.25
0,0,1,50,2073600,0.1,2,1,5.09
0,0,1,200,2073600,0.1,4,1,5.38
0,1,1,400,307200,0.1,1,1,6.25
0,1,1,200,8294400,0.9,8,1,7.9
0,0,1,50,2073600,0.1,1,2,5.81
0,0,1,200,2073600,0.1,1,1,5.37
0,1,1,200,8294400,0.9,4,1,7.88
0,1,0,200,2073600,0.1,1,1,6.32
0,0,1,100,2073600,0.1,1,2,5.82
0,1,1,200,8294400,0.1,8,1,8.13
1,0,0,50,2073600,0.1,1,2,5.49
0,0,1,200,2073600,0.1,2,1,5.11
0,1,0,200,2073600,0.1,2,1,6.45
0,0,1,400,2073600,0.9,2,1,5.15
1,0,0,100,2073600,0.1,1,2,5.49
1,0,0,400,2073600,0.1,1,4,4.91
0,1,1,200,8294400,0.1,4,1,7.66
0,0,1,200,2073600,0.1,1,2,5.71
1,0,0,50,2073600,0.1,4,4,4.98
0,1,1,200,2073600,0.9,8,1,7.16
0,0,1,50,2073600,0.9,2,1,5.13
0,1,1,200,2073600,0.9,4,1,6.79
1,0,0,100,2073600,0.1,4,4,4.95
0,1,1,200,2073600,0.1,8,1,6.86
0,1,1,200,2073600,0.1,4,1,6.83
1,0,0,400,2073600,0.1,4,2,5.33
1,0,0,200,2073600,0.1,1,2,5.48
1,0,0,400,2073600,0.1,4,4,4.83
1,0,0,50,2073600,0.1,4,2,5.4
1,0,0,100,2073600,0.1,4,2,5.54
1,0,0,200,2073600,0.1,4,4,5.0
0,1,1,200,307200,0.9,4,1,6.3
0,0,1,200,2073600,0.9,4,1,5.42
0,0,1,200,2073600,0.1,1,4,5.2
0,1,1,200,307200,0.9,8,1,6.22
0,0,1,200,2073600,0.9,1,1,5.06
1,0,0,200,2073600,0.1,1,4,5.12
0,1,1,200,307200,0.1,4,1,6.17
0,1,1,200,307200,0.1,8,1,6.44
0,1,0,50,2073600,0.1,8,3,6.66
0,1,0,50,2073600,0.1,8,4,6.28
0,1,1,50,307200,0.9,1,1,6.36
0,1,1,50,307200,0.1,1,1,6.5
0,1,0,200,2073600,0.9,1,1,6.76
0,1,0,400,2073600,0.1,8,3,6.65
0,1,1,200,307200,0.9,1,1,6.22
0,0,1,200,2073600,0.9,2,1,5.2
0,1,0,200,2073600,0.9,2,1,6.45
0,0,1,400,2073600,0.9,8,1,5.43
0,1,0,400,2073600,0.1,8,4,6.38
0,1,0,100,2073600,0.1,8,3,6.67
0,0,1,50,2073600,0.9,8,1,5.07
0,1,0,400,2073600,0.9,8,1,6.71
0,1,1,200,307200,0.1,1,1,6.26
0,1,0,100,2073600,0.1,8,4,6.5
0,1,0,400,2073600,0.1,8,2,7.06
0,1,0,50,2073600,0.9,8,1,6.43
0,1,0,50,2073600,0.1,8,2,7.04
0,1,0,200,2073600,0.9,8,1,6.33
0,1,0,100,2073600,0.1,8,2,7.02
0,1,1,50,2073600,0.1,8,3,6.96
0,1,0,200,2073600,0.1,8,3,6.91
0,1,0,200,2073600,0.1,8,4,6.47
0,1,1,50,2073600,0.1,8,4,6.97
0,1,1,50,8294400,0.1,8,3,8.5
0,1,1,50,8294400,0.1,8,4,7.73
0,1,1,400,8294400,0.1,8,3,8.25
1,0,0,400,2073600,0.1,8,3,5.04
0,1,1,200,8294400,0.9,1,1,8.29
1,0,0,400,2073600,0.1,8,4,4.77
0,1,1,200,2073600,0.9,1,1,6.97
0,1,1,200,8294400,0.1,1,1,7.81
0,1,1,400,8294400,0.1,8,4,7.94
1,0,0,100,2073600,0.1,8,4,4.76
1,0,0,400,2073600,0.1,8,2,5.44
0,1,1,200,2073600,0.1,1,1,6.88
1,0,0,100,2073600,0.1,8,2,5.3
0,1,0,50,307200,0.1,2,3,5.99
0,1,1,400,2073600,0.1,8,3,7.33
0,1,0,50,307200,0.1,2,4,5.97
0,1,0,100,307200,0.1,2,3,5.97
1,0,1,50,8294400,0.9,2,1,6.05
0,1,1,400,2073600,0.1,8,4,6.67
0,1,0,100,307200,0.1,2,4,6.06
0,1,1,50,307200,0.9,2,1,6.26
0,1,1,400,8294400,0.1,8,2,7.51
0,0,1,50,307200,0.1,2,3,4.83
0,1,1,50,2073600,0.9,2,1,7.0
0,1,1,400,2073600,0.1,8,2,7.45
0,0,1,50,307200,0.1,2,4,4.72
0,1,1,100,2073600,0.9,2,1,6.89
0,1,1,50,8294400,0.1,8,2,7.3
0,0,1,100,307200,0.1,2,3,4.74
0,0,1,100,307200,0.1,2,4,4.74
0,1,1,50,2073600,0.1,8,2,7.39
0,0,1,400,307200,0.1,2,3,4.84
0,0,1,400,307200,0.1,2,4,4.91
0,1,0,400,8294400,0.9,8,1,7.54
0,1,1,100,307200,0.1,2,1,6.25
0,1,0,400,307200,0.1,2,3,6.0
0,1,0,400,307200,0.1,2,4,5.89
0,1,0,50,8294400,0.9,8,1,7.35
0,1,1,100,2073600,0.1,2,1,6.74
0,1,0,400,2073600,0.1,2,3,6.58
0,1,0,400,2073600,0.1,2,4,6.49
0,0,1,400,8294400,0.9,8,1,6.19
0,0,1,50,8294400,0.9,8,1,6.66
0,1,0,50,2073600,0.1,2,3,6.89
0,0,1,400,8294400,0.1,8,1,6.3
0,0,1,50,8294400,0.1,8,1,6.46
0,1,0,50,2073600,0.1,2,4,6.45
1,1,0,100,307200,0.9,2,1,5.92
1,1,0,100,307200,0.1,2,1,5.95
1,1,0,100,2073600,0.9,2,1,6.33
1,1,0,100,2073600,0.1,2,1,6.32
0,1,0,100,2073600,0.1,2,3,6.7
0,1,0,400,8294400,0.1,8,1,7.52
0,1,0,50,8294400,0.1,8,1,7.56
0,1,0,400,307200,0.9,8,1,6.03
0,1,0,100,2073600,0.1,2,4,6.42
0,0,1,400,2073600,0.1,2,3,5.44
1,1,1,100,2073600,0.1,2,2,7.28
0,0,1,400,2073600,0.1,2,4,5.22
1,1,1,100,8294400,0.1,2,2,7.43
0,0,1,50,2073600,0.1,2,3,5.57
0,1,0,400,307200,0.1,8,1,5.96
0,0,1,50,2073600,0.1,2,4,5.39
0,1,1,50,307200,0.1,2,1,6.43
0,1,0,50,307200,0.9,8,1,5.81
0,1,1,50,2073600,0.1,2,1,7.11
0,1,1,50,8294400,0.9,2,1,7.67
0,0,1,100,2073600,0.1,2,3,5.3
0,1,0,50,307200,0.1,8,1,5.99
0,0,1,400,307200,0.9,8,1,4.83
0,0,1,400,307200,0.1,8,1,4.68
0,0,1,100,2073600,0.1,2,4,5.23
0,0,1,50,307200,0.9,8,1,4.77
0,1,0,200,307200,0.1,2,3,5.97
0,1,1,50,8294400,0.1,2,1,7.9
0,0,1,50,307200,0.1,8,1,4.66
1,1,1,50,307200,0.1,2,4,6.4
0,1,0,200,307200,0.1,2,4,6.14
0,1,1,400,307200,0.1,8,3,6.59
0,0,1,200,307200,0.1,2,3,4.77
1,1,1,50,307200,0.1,2,3,6.37
0,1,1,400,307200,0.1,8,4,6.57
0,1,1,400,307200,0.1,8,2,7.39
1,1,0,50,307200,0.9,2,1,5.91
0,1,1,50,307200,0.1,8,3,6.44
0,0,1,200,307200,0.1,2,4,4.68
0,1,1,50,307200,0.1,8,4,6.22
1,1,0,50,307200,0.1,2,1,5.97
0,1,0,200,2073600,0.1,2,3,6.49
1,1,1,50,2073600,0.1,2,4,6.72
0,1,1,50,307200,0.1,8,2,7.38
0,0,1,400,8294400,0.1,2,1,6.53
0,1,0,200,2073600,0.1,2,4,6.56
0,0,1,200,2073600,0.1,2,3,5.3
1,1,1,50,2073600,0.1,2,3,7.32
1,1,0,50,2073600,0.9,2,1,6.36
0,0,1,200,2073600,0.1,2,4,5.22
0,0,1,50,8294400,0.9,2,1,6.6
1,0,0,400,307200,0.1,2,3,4.32
1,0,0,400,307200,0.1,2,4,4.35
1,0,0,50,307200,0.1,2,3,4.45
0,0,1,50,8294400,0.1,2,1,6.15
0,0,1,50,307200,0.9,2,1,4.66
1,0,0,50,307200,0.1,2,4,4.34
1,1,0,50,2073600,0.1,2,1,6.43
1,1,1,50,307200,0.1,2,2,7.24
1,1,1,50,2073600,0.1,2,2,7.51
1,1,1,50,8294400,0.1,2,4,7.86
1,1,1,50,8294400,0.1,2,3,8.35
1,0,0,100,307200,0.1,2,3,4.36
1,1,0,50,8294400,0.9,2,1,7.47
1,0,0,100,307200,0.1,2,4,4.51
1,0,0,400,2073600,0.1,2,3,4.99
1,1,0,50,8294400,0.1,2,1,7.54
0,0,1,400,307200,0.1,2,1,4.72
0,0,1,50,307200,0.1,2,1,4.67
1,1,1,50,8294400,0.1,2,2,7.47
1,0,0,400,2073600,0.1,2,4,4.95
1,0,0,50,2073600,0.9,4,1,5.06
1,0,0,50,2073600,0.1,4,1,4.81
1,1,0,400,8294400,0.1,8,3,8.01
1,0,0,50,2073600,0.1,2,3,5.03
1,0,1,100,2073600,0.1,2,1,5.43
1,1,0,400,8294400,0.1,8,4,7.69
1,0,0,400,8294400,0.9,8,1,5.78
1,0,0,50,2073600,0.1,2,4,4.85
1,0,0,100,2073600,0.1,2,3,5.03
1,0,1,50,307200,0.9,2,1,4.81
1,0,1,50,307200,0.1,2,1,4.74
1,0,0,100,2073600,0.1,2,4,4.88
1,0,0,200,307200,0.1,2,3,4.24
1,0,0,200,307200,0.1,2,4,4.51
1,0,0,200,2073600,0.1,2,3,5.08
1,0,0,200,2073600,0.1,2,4,4.85
1,0,0,400,8294400,0.1,8,1,5.95
1,1,0,400,2073600,0.1,8,3,6.62
1,1,0,400,2073600,0.1,8,4,6.7
0,1,0,400,307200,0.1,2,2,7.09
1,0,0,400,2073600,0.9,8,1,4.69
1,0,1,50,2073600,0.9,2,1,5.3
0,1,0,50,307200,0.1,2,2,6.96
0,1,0,100,307200,0.1,2,2,7.12
1,0,0,400,307200,0.1,2,2,5.63
1,0,0,50,307200,0.1,2,2,5.45
1,0,0,400,2073600,0.1,8,1,4.79
1,0,0,100,307200,0.1,2,2,5.4
1,0,1,50,2073600,0.1,2,1,5.28
1,0,1,50,8294400,0.1,2,1,6.17
1,1,1,200,307200,0.1,2,4,6.46
1,1,0,400,8294400,0.1,8,2,7.05
1,1,1,200,307200,0.1,2,3,6.58
1,1,1,200,2073600,0.1,2,4,6.68
1,1,0,400,2073600,0.1,8,2,7.46
0,1,0,400,2073600,0.1,2,2,7.26
1,1,1,200,2073600,0.1,2,3,6.95
1,1,0,50,8294400,0.1,8,3,8.02
1,1,0,50,8294400,0.1,8,4,7.38
1,1,1,200,8294400,0.1,2,4,7.89
1,0,0,50,8294400,0.9,8,1,5.69
1,0,0,50,8294400,0.1,8,1,6.04
0,1,0,50,2073600,0.1,2,2,7.12
0,1,0,100,2073600,0.1,2,2,7.03
1,1,0,50,2073600,0.1,8,3,6.79
1,1,1,200,8294400,0.1,2,3,8.41
1,1,0,50,2073600,0.1,8,4,6.29
1,0,0,50,2073600,0.9,8,1,4.98
1,0,0,50,2073600,0.1,8,1,4.83
1,1,1,200,307200,0.1,2,2,7.34
1,0,0,400,2073600,0.1,2,2,5.57
1,0,0,50,2073600,0.1,2,2,5.49
1,1,0,50,8294400,0.1,8,2,6.85
1,1,0,200,307200,0.9,2,1,5.81
1,1,0,50,2073600,0.1,8,2,6.89
1,0,1,400,8294400,0.1,8,3,7.07
1,1,0,200,307200,0.1,2,1,5.98
1,0,0,100,2073600,0.1,2,2,5.37
1,0,1,400,8294400,0.1,8,4,6.41
1,0,1,400,2073600,0.1,8,3,5.34
0,0,1,400,307200,0.1,2,2,5.74
1,0,1,400,2073600,0.1,8,4,5.38
1,1,1,200,2073600,0.1,2,2,7.29
0,0,1,50,307200,0.1,2,2,5.8
0,0,1,400,2073600,0.1,2,2,5.67
0,1,0,200,307200,0.1,2,2,7.08
1,0,1,400,8294400,0.1,8,2,5.8
1,1,0,200,2073600,0.9,2,1,6.47
1,1,0,200,2073600,0.1,2,1,6.64
1,0,0,200,307200,0.1,2,2,5.62
1,0,1,400,2073600,0.1,8,2,5.74
1,1,1,200,8294400,0.1,2,2,7.43
0,1,0,200,2073600,0.1,2,2,7.12
1,0,0,200,2073600,0.1,2,2,5.45
1,0,1,50,8294400,0.1,8,3,6.75
1,1,0,200,8294400,0.9,2,1,7.41
1,0,1,50,8294400,0.1,8,4,6.4
0,0,1,200,307200,0.1,2,2,5.75
1,1,0,200,8294400,0.1,2,1,7.54
0,1,1,200,307200,0.9,2,1,6.56
0,0,1,200,2073600,0.1,2,2,5.9
0,0,1,50,2073600,0.1,2,2,5.77
1,0,1,50,2073600,0.1,8,3,5.67
1,0,1,50,2073600,0.1,8,4,5.24
0,0,0,400,307200,0.9,2,1,4.45
1,0,1,50,8294400,0.1,8,2,5.84
0,1,1,200,307200,0.1,2,1,6.3
1,0,1,50,2073600,0.1,8,2,5.91
0,0,0,400,307200,0.1,2,1,4.33
0,0,0,50,307200,0.9,2,1,4.28
1,1,0,400,307200,0.1,8,3,6.05
1,1,0,400,307200,0.1,8,4,5.95
0,0,0,50,307200,0.1,2,1,4.21
0,0,0,400,2073600,0.9,2,1,4.88
0,0,0,400,2073600,0.1,2,1,4.98
1,0,0,400,307200,0.9,8,1,4.35
0,1,1,200,2073600,0.9,2,1,6.82
0,0,0,50,2073600,0.9,2,1,4.73
0,1,1,200,2073600,0.1,2,1,6.73
1,0,0,400,307200,0.1,8,1,4.33
0,1,1,200,8294400,0.9,2,1,7.96
1,0,0,50,307200,0.1,8,1,4.24
1,0,0,50,2073600,0.1,1,1,5.13
1,0,0,400,8294400,0.1,2,1,5.86
0,1,1,200,8294400,0.1,2,1,7.99
0,0,0,50,2073600,0.1,2,1,4.76
0,0,0,200,2073600,0.9,2,1,4.77
1,0,1,200,307200,0.1,2,1,4.81
1,0,1,200,2073600,0.9,2,1,5.18
0,0,0,200,2073600,0.1,2,1,4.8
0,0,0,100,2073600,0.9,2,1,4.93
1,0,0,400,2073600,0.1,2,1,5.09
0,0,0,100,2073600,0.1,2,1,4.71
1,0,1,200,2073600,0.1,2,1,5.11
1,0,1,200,8294400,0.9,2,1,6.07
1,0,0,50,8294400,0.1,2,1,5.77
0,0,1,100,2073600,0.1,2,2,5.97
1,0,1,200,8294400,0.1,2,1,6.2
1,0,0,50,2073600,0.1,2,1,4.88
1,0,0,400,307200,0.1,2,1,4.45
1,0,0,50,307200,0.1,2,1,4.4
0,0,0,100,307200,0.9,2,1,4.22
1,0,0,50,307200,0.9,2,1,4.39
1,0,1,400,307200,0.1,2,3,4.75
0,0,0,100,307200,0.1,2,1,4.32
0,0,0,50,8294400,0.1,2,1,5.9
1,0,1,400,307200,0.1,2,4,4.79
0,0,0,50,8294400,0.9,2,1,5.87
1,0,1,50,307200,0.1,2,3,5.01
1,0,1,50,307200,0.1,2,4,4.71
1,0,1,400,307200,0.1,2,2,5.75
1,0,1,50,307200,0.1,2,2,5.81
1,0,0,400,8294400,0.9,2,1,5.99
1,0,0,50,8294400,0.9,2,1,5.82
1,0,0,400,2073600,0.9,2,1,4.84
0,0,0,100,8294400,0.9,2,1,5.87
0,0,0,100,8294400,0.1,2,1,5.69
0,0,0,400,8294400,0.9,2,1,6.2
1,0,0,50,2073600,0.9,2,1,4.82
0,0,0,400,8294400,0.1,2,1,5.89
0,1,0,50,8294400,0.1,2,3,7.94
0,1,0,50,8294400,0.1,2,4,7.72
0,0,1,50,8294400,0.1,2,3,7.14
1,0,1,400,8294400,0.1,2,2,5.62
0,0,1,50,8294400,0.1,2,4,6.38
0,0,1,400,8294400,0.1,2,3,6.76
1,0,1,400,2073600,0.1,2,2,5.8
1,0,1,50,8294400,0.1,2,2,5.8
0,0,1,400,8294400,0.1,2,4,6.22
0,1,0,400,8294400,0.1,2,3,8.12
1,0,1,50,2073600,0.1,2,2,5.9
1,0,0,50,307200,0.9,8,1,4.39
1,1,0,50,307200,0.1,8,3,5.99
0,1,0,400,8294400,0.1,2,4,7.72
0,1,0,100,8294400,0.1,2,3,8.46
1,1,0,50,307200,0.1,8,4,5.81
0,1,0,100,8294400,0.1,2,4,7.45
0,0,1,100,8294400,0.1,2,3,6.94
1,1,0,400,307200,0.1,8,2,7.24
0,0,1,100,8294400,0.1,2,4,6.21
1,0,0,400,8294400,0.1,2,3,6.27
1,1,0,50,307200,0.1,8,2,6.98
1,0,1,400,307200,0.1,8,3,4.85
1,0,1,400,307200,0.1,8,4,4.64
1,0,0,400,8294400,0.1,2,4,6.06
1,0,0,50,8294400,0.1,2,3,6.3
1,0,1,50,307200,0.1,8,3,4.99
1,0,0,50,8294400,0.1,2,4,6.26
1,0,0,100,8294400,0.1,2,3,6.45
1,0,0,100,8294400,0.1,2,4,5.92
0,0,1,200,8294400,0.1,2,3,6.56
0,0,1,200,8294400,0.1,2,4,6.31
1,0,1,50,307200,0.1,8,4,4.88
1,0,1,400,307200,0.1,8,2,5.71
1,0,1,50,307200,0.1,8,2,5.75
1,0,0,50,2073600,0.9,1,1,4.75
0,0,1,200,8294400,0.1,2,2,5.85
0,0,0,200,8294400,0.9,2,1,5.77
0,1,0,200,8294400,0.9,8,1,7.97
0,0,1,200,8294400,0.9,4,1,6.17
0,0,1,200,8294400,0.9,8,1,6.15
0,1,1,200,8294400,0.1,8,2,7.72
0,0,0,200,8294400,0.1,2,1,5.86
1,0,0,200,8294400,0.1,2,3,6.25
1,0,0,200,8294400,0.1,2,4,6.02
0,1,0,200,8294400,0.9,1,1,7.32
1,0,0,200,8294400,0.1,2,2,5.34
0,0,1,200,8294400,0.9,1,1,6.18
0,1,0,200,8294400,0.9,2,1,7.52
0,1,1,200,8294400,0.1,2,3,8.52
0,0,1,400,8294400,0.1,2,2,5.74
0,0,1,50,8294400,0.1,2,2,5.86
0,1,1,200,8294400,0.1,2,4,7.78
0,0,1,200,8294400,0.9,2,1,6.69
0,0,1,100,8294400,0.1,2,2,5.67
1,0,0,200,8294400,0.9,4,1,5.93
1,1,0,200,8294400,0.1,8,3,8.2
1,1,0,200,8294400,0.1,8,4,7.53
1,0,0,400,8294400,0.1,2,2,5.68
1,0,0,200,8294400,0.9,8,1,5.92
1,0,0,50,8294400,0.1,2,2,5.43
1,0,0,100,8294400,0.1,2,2,5.34
0,1,0,400,8294400,0.1,2,2,6.92
0,1,0,50,8294400,0.1,2,2,7.08
0,1,0,100,8294400,0.1,2,2,6.94
1,1,0,200,8294400,0.1,8,2,7.18
1,0,1,200,8294400,0.1,4,2,5.97
1,0,1,200,8294400,0.1,8,3,6.62
0,1,0,200,8294400,0.1,2,3,7.95
1,0,1,200,8294400,0.1,8,4,6.45
1,0,1,200,8294400,0.1,8,2,5.88
0,1,0,200,8294400,0.1,2,4,7.94
1,0,0,200,8294400,0.9,1,1,5.89
0,1,0,200,8294400,0.1,2,2,7.1
0,0,0,200,307200,0.9,2,1,4.31
0,0,0,200,307200,0.1,2,1,4.36
1,0,1,200,8294400,0.1,1,2,5.63
1,1,0,200,8294400,0.1,2,3,7.95
1,1,0,200,8294400,0.1,2,4,7.5
1,0,0,200,8294400,0.9,2,1,5.78
1,0,1,200,8294400,0.1,2,3,6.99
1,0,1,200,8294400,0.1,2,4,6.48
1,0,1,200,8294400,0.1,2,2,5.81
0,1,1,200,2073600,0.1,2,3,7.06
0,1,0,100,8294400,0.9,8,1,7.46
0,1,0,200,307200,0.9,8,1,6.17
0,0,1,200,307200,0.9,1,1,4.74
0,0,1,200,307200,0.9,2,1,4.73
0,0,1,200,307200,0.9,4,1,4.78
0,1,0,200,307200,0.9,1,1,6.19
0,1,1,200,307200,0.1,1,4,6.27
0,1,1,200,307200,0.1,1,2,7.26
0,1,0,200,307200,0.9,2,1,5.87
0,1,1,200,307200,0.1,2,3,6.36
0,1,1,200,307200,0.1,2,4,6.36
0,1,1,200,307200,0.1,2,2,7.46
1,0,0,200,307200,0.9,4,1,4.38
1,0,0,200,307200,0.9,1,1,4.44
1,1,0,200,307200,0.1,1,2,7.25
1,0,1,200,307200,0.1,4,3,4.78
1,0,1,200,307200,0.1,4,4,4.67
1,0,1,200,307200,0.1,4,2,5.76
1,0,1,200,307200,0.1,1,3,4.83
1,0,1,200,307200,0.1,1,4,4.87
1,0,1,200,307200,0.1,1,2,5.61
1,1,0,200,307200,0.1,2,3,5.97
1,1,0,200,307200,0.1,2,4,6.07
1,0,0,200,307200,0.9,2,1,4.28
1,1,0,200,307200,0.1,2,2,7.04
1,0,1,200,307200,0.1,2,3,4.82
1,0,1,200,307200,0.1,2,4,4.86
1,0,1,200,307200,0.1,2,2,5.69
0,1,1,200,2073600,0.1,2,4,6.82
0,1,0,100,2073600,0.9,8,1,6.46
0,1,0,100,8294400,0.1,8,1,7.51
0,1,0,100,2073600,0.1,8,1,6.32
0,1,1,100,8294400,0.1,8,4,7.89
0,1,1,100,8294400,0.1,8,3,8.71
0,1,1,100,8294400,0.1,8,2,7.62
0,1,1,100,2073600,0.1,8,4,6.82
0,1,1,100,2073600,0.1,8,3,6.9
0,1,1,100,2073600,0.1,8,2,7.35
0,0,1,100,8294400,0.9,8,1,6.37
0,0,1,100,8294400,0.1,8,1,6.05
0,0,1,100,307200,0.9,8,1,4.77
0,0,1,100,307200,0.1,8,1,4.86
0,1,0,100,307200,0.9,8,1,5.82
0,1,0,100,307200,0.1,8,1,5.95
0,1,1,100,307200,0.1,8,4,6.23
0,1,1,100,307200,0.1,8,3,6.4
0,1,1,100,307200,0.1,8,2,7.32
1,0,0,100,8294400,0.9,8,1,5.87
1,0,0,100,8294400,0.1,8,1,5.83
1,0,1,100,8294400,0.1,8,4,6.39
1,0,1,100,8294400,0.1,8,3,6.87
1,0,1,100,8294400,0.1,8,2,5.91
1,1,0,100,8294400,0.1,8,4,7.58
1,1,0,100,8294400,0.1,8,3,8.32
1,1,0,100,8294400,0.1,8,2,7.09
1,0,0,100,307200,0.9,8,1,4.38
1,0,0,100,307200,0.1,8,1,4.33
1,0,1,100,307200,0.1,8,4,4.69
1,0,1,100,307200,0.1,8,3,4.86
1,0,1,100,307200,0.1,8,2,5.74
1,1,0,100,307200,0.1,8,4,5.88
1,1,0,100,307200,0.1,8,3,6.29
1,1,0,100,307200,0.1,8,2,7.0
0,0,1,100,8294400,0.1,4,1,6.31
0,0,1,100,307200,0.9,4,1,4.79
0,0,1,100,307200,0.1,4,1,4.67
1,0,0,100,8294400,0.9,4,1,5.82
1,0,0,100,8294400,0.1,4,1,5.76
1,0,1,100,8294400,0.1,4,4,6.4
1,0,1,100,8294400,0.1,4,3,7.12
1,0,1,100,8294400,0.1,4,2,5.72
