anyScriptOrigin,validate,onload,dpi,resolution,quality,indexed,mimeType,time
0,1,0,200,2073600,0.1,4,3,12.33
1,0,1,50,8294400,0.1,2,3,19.28
1,0,1,50,8294400,0.1,2,4,17.76
1,1,0,50,8294400,0.1,2,3,18.74
1,1,1,50,307200,0.1,1,3,8.46
0,1,0,200,2073600,0.1,4,4,12.09
0,1,0,200,2073600,0.1,1,3,11.91
0,1,0,200,2073600,0.1,1,4,11.76
1,1,1,400,2073600,0.1,8,2,10.05
1,1,0,50,8294400,0.1,2,4,18.15
1,0,1,50,2073600,0.1,2,3,11.55
0,0,1,50,2073600,0.1,4,3,11.62
1,1,1,50,2073600,0.1,8,4,12.49
0,0,1,400,2073600,0.1,4,3,11.88
1,1,1,50,2073600,0.1,8,3,12.72
1,1,1,50,2073600,0.1,1,4,12.74
0,0,1,100,2073600,0.1,4,3,11.83
1,0,1,50,2073600,0.1,2,4,11.56
0,0,1,50,2073600,0.1,4,4,11.95
0,0,1,400,2073600,0.1,4,4,11.95
1,1,1,50,2073600,0.1,1,3,12.14
1,1,1,50,2073600,0.1,1,2,10.04
1,1,0,50,2073600,0.1,2,3,12.01
1,1,0,50,2073600,0.1,2,4,12.11
1,1,0,50,307200,0.9,8,1,7.93
1,1,0,200,8294400,0.1,1,3,18.59
0,0,1,100,2073600,0.1,4,4,12.1
1,0,1,50,307200,0.9,1,1,7.77
1,1,0,50,307200,0.9,1,1,8.01
0,0,1,400,2073600,0.1,4,2,9.22
1,1,0,200,8294400,0.1,1,4,18.84
1,1,0,200,2073600,0.1,1,3,11.73
1,1,0,50,2073600,0.9,8,1,12.27
1,1,0,200,2073600,0.1,1,4,12.19
0,0,1,50,2073600,0.1,4,2,9.36
0,0,1,100,2073600,0.1,4,2,9.12
1,1,0,50,2073600,0.9,1,1,11.71
1,1,1,100,8294400,0.1,8,2,10.09
0,0,1,50,2073600,0.1,1,3,11.67
0,1,1,200,8294400,0.1,1,3,19.0
0,1,1,200,8294400,0.1,1,4,18.63
0,0,1,50,2073600,0.1,1,4,11.36
1,1,1,100,307200,0.1,8,4,8.79
0,0,1,400,2073600,0.1,1,3,11.81
1,1,1,100,307200,0.1,8,3,8.6
1,1,1,100,2073600,0.1,8,4,12.43
1,1,1,100,2073600,0.1,8,3,12.62
0,0,1,400,2073600,0.1,1,4,11.44
0,1,1,200,2073600,0.1,1,3,12.57
0,1,1,200,2073600,0.1,1,4,12.82
1,1,1,100,2073600,0.1,8,2,10.4
1,1,0,100,307200,0.9,8,1,7.98
0,0,1,100,2073600,0.1,1,3,11.7
1,0,1,200,8294400,0.1,1,3,18.26
1,1,0,100,8294400,0.1,8,1,17.89
1,0,1,200,8294400,0.1,1,4,18.92
0,0,1,200,2073600,0.1,1,3,11.44
1,0,1,200,2073600,0.1,1,3,11.77
1,1,0,100,307200,0.1,8,1,8.05
1,1,0,100,2073600,0.9,8,1,12.35
1,0,1,200,2073600,0.1,1,4,11.46
0,1,1,100,307200,0.9,1,1,8.41
0,1,1,100,307200,0.1,1,1,8.19
0,1,1,50,8294400,0.9,1,1,18.66
1,0,0,50,2073600,0.1,4,3,11.4
0,1,1,50,2073600,0.9,1,1,12.82
1,0,1,200,8294400,0.1,4,3,18.53
1,0,0,100,2073600,0.1,4,3,11.57
1,0,1,200,8294400,0.1,4,4,18.51
1,0,1,200,2073600,0.1,4,3,11.45
1,0,0,400,2073600,0.1,4,3,11.11
0,1,1,50,8294400,0.9,8,1,18.26
1,0,1,200,2073600,0.1,4,4,11.59
0,1,1,50,2073600,0.9,8,1,13.16
0,1,1,200,8294400,0.1,8,3,18.7
0,1,1,50,8294400,0.9,4,1,18.77
0,1,1,200,8294400,0.1,8,4,19.61
0,1,1,50,2073600,0.9,4,1,12.09
0,1,1,200,2073600,0.1,8,3,12.43
1,0,0,200,2073600,0.1,4,3,11.39
0,1,1,50,8294400,0.1,8,1,19.45
0,1,1,50,2073600,0.1,8,1,12.5
0,1,1,50,8294400,0.1,4,1,19.17
0,1,1,200,2073600,0.1,8,4,12.55
0,1,1,200,307200,0.1,8,3,8.66
0,1,1,200,307200,0.1,8,4,8.43
0,1,1,50,2073600,0.1,4,1,12.14
1,0,0,50,2073600,0.1,1,3,11.78
1,0,0,100,2073600,0.1,1,3,11.06
0,1,1,50,8294400,0.1,1,1,18.27
0,0,1,200,2073600,0.1,8,1,11.83
0,1,0,200,2073600,0.1,8,1,12.51
0,0,1,400,2073600,0.1,8,1,11.78
1,0,0,400,2073600,0.1,1,3,11.29
1,0,0,200,2073600,0.1,1,3,11.47
0,0,1,50,2073600,0.1,8,1,11.74
1,0,0,100,2073600,0.1,8,3,11.59
0,1,1,50,2073600,0.1,1,1,12.2
0,1,1,400,307200,0.9,1,1,8.21
1,1,0,100,2073600,0.1,8,1,12.36
0,1,0,400,2073600,0.1,8,1,11.92
0,0,1,100,2073600,0.1,1,4,11.38
1,0,0,50,2073600,0.1,1,4,11.58
0,1,0,50,2073600,0.1,8,1,12.67
0,1,1,50,307200,0.9,8,1,8.3
0,1,1,50,307200,0.9,4,1,8.64
0,0,1,400,2073600,0.1,2,1,11.82
1,0,0,100,2073600,0.1,1,4,11.58
0,0,1,400,2073600,0.1,1,2,9.02
0,1,1,50,307200,0.1,8,1,8.45
1,0,0,400,2073600,0.1,1,2,8.78
0,1,1,50,307200,0.1,4,1,8.45
0,0,1,50,2073600,0.1,2,1,11.35
0,0,1,200,2073600,0.1,4,1,11.88
0,1,1,400,307200,0.1,1,1,8.36
0,1,1,200,8294400,0.9,8,1,18.92
0,0,1,50,2073600,0.1,1,2,9.02
0,0,1,200,2073600,0.1,1,1,12.0
0,1,1,200,8294400,0.9,4,1,18.75
0,1,0,200,2073600,0.1,1,1,11.78
0,0,1,100,2073600,0.1,1,2,9.07
0,1,1,200,8294400,0.1,8,1,19.59
1,0,0,50,2073600,0.1,1,2,8.85
0,0,1,200,2073600,0.1,2,1,11.7
0,1,0,200,2073600,0.1,2,1,12.22
0,0,1,400,2073600,0.9,2,1,11.97
1,0,0,100,2073600,0.1,1,2,8.58
1,0,0,400,2073600,0.1,1,4,11.4
0,1,1,200,8294400,0.1,4,1,18.69
0,0,1,200,2073600,0.1,1,2,8.97
1,0,0,50,2073600,0.1,4,4,11.54
0,1,1,200,2073600,0.9,8,1,12.86
0,0,1,50,2073600,0.9,2,1,11.43
0,1,1,200,2073600,0.9,4,1,12.16
1,0,0,100,2073600,0.1,4,4,11.39
0,1,1,200,2073600,0.1,8,1,12.4
0,1,1,200,2073600,0.1,4,1,12.47
1,0,0,400,2073600,0.1,4,2,8.72
1,0,0,200,2073600,0.1,1,2,8.81
1,0,0,400,2073600,0.1,4,4,11.37
1,0,0,50,2073600,0.1,4,2,8.65
1,0,0,100,2073600,0.1,4,2,8.76
1,0,0,200,2073600,0.1,4,4,11.84
0,1,1,200,307200,0.9,4,1,8.38
0,0,1,200,2073600,0.9,4,1,11.88
0,0,1,200,2073600,0.1,1,4,11.45
0,1,1,200,307200,0.9,8,1,8.34
0,0,1,200,2073600,0.9,1,1,11.42
1,0,0,200,2073600,0.1,1,4,11.63
0,1,1,200,307200,0.1,4,1,8.28
0,1,1,200,307200,0.1,8,1,8.52
0,1,0,50,2073600,0.1,8,3,12.6
0,1,0,50,2073600,0.1,8,4,12.21
0,1,1,50,307200,0.9,1,1,8.62
0,1,1,50,307200,0.1,1,1,8.58
0,1,0,200,2073600,0.9,1,1,12.78
0,1,0,400,2073600,0.1,8,3,12.37
0,1,1,200,307200,0.9,1,1,8.31
0,0,1,200,2073600,0.9,2,1,11.36
0,1,0,200,2073600,0.9,2,1,12.18
0,0,1,400,2073600,0.9,8,1,11.93
0,1,0,400,2073600,0.1,8,4,12.01
0,1,0,100,2073600,0.1,8,3,11.92
0,0,1,50,2073600,0.9,8,1,11.33
0,1,0,400,2073600,0.9,8,1,12.54
0,1,1,200,307200,0.1,1,1,8.33
0,1,0,100,2073600,0.1,8,4,12.14
0,1,0,400,2073600,0.1,8,2,9.34
0,1,0,50,2073600,0.9,8,1,12.13
0,1,0,50,2073600,0.1,8,2,9.76
0,1,0,200,2073600,0.9,8,1,12.09
0,1,0,100,2073600,0.1,8,2,9.64
0,1,1,50,2073600,0.1,8,3,12.19
0,1,0,200,2073600,0.1,8,3,12.71
0,1,0,200,2073600,0.1,8,4,12.08
0,1,1,50,2073600,0.1,8,4,12.83
0,1,1,50,8294400,0.1,8,3,19.34
0,1,1,50,8294400,0.1,8,4,18.49
0,1,1,400,8294400,0.1,8,3,18.54
1,0,0,400,2073600,0.1,8,3,11.16
0,1,1,200,8294400,0.9,1,1,19.54
1,0,0,400,2073600,0.1,8,4,11.1
0,1,1,200,2073600,0.9,1,1,12.65
0,1,1,200,8294400,0.1,1,1,18.8
0,1,1,400,8294400,0.1,8,4,18.95
1,0,0,100,2073600,0.1,8,4,11.32
1,0,0,400,2073600,0.1,8,2,8.84
0,1,1,200,2073600,0.1,1,1,12.42
1,0,0,100,2073600,0.1,8,2,8.59
0,1,0,50,307200,0.1,2,3,8.06
0,1,1,400,2073600,0.1,8,3,13.08
0,1,0,50,307200,0.1,2,4,8.29
0,1,0,100,307200,0.1,2,3,8.09
1,0,1,50,8294400,0.9,2,1,17.6
0,1,1,400,2073600,0.1,8,4,12.14
0,1,0,100,307200,0.1,2,4,8.09
0,1,1,50,307200,0.9,2,1,8.48
0,1,1,400,8294400,0.1,8,2,10.29
0,0,1,50,307200,0.1,2,3,7.58
0,1,1,50,2073600,0.9,2,1,12.62
0,1,1,400,2073600,0.1,8,2,10.08
0,0,1,50,307200,0.1,2,4,7.62
0,1,1,100,2073600,0.9,2,1,12.72
0,1,1,50,8294400,0.1,8,2,10.06
0,0,1,100,307200,0.1,2,3,7.67
0,0,1,100,307200,0.1,2,4,7.63
0,1,1,50,2073600,0.1,8,2,10.09
0,0,1,400,307200,0.1,2,3,7.63
0,0,1,400,307200,0.1,2,4,7.94
0,1,0,400,8294400,0.9,8,1,18.46
0,1,1,100,307200,0.1,2,1,8.37
0,1,0,400,307200,0.1,2,3,7.98
0,1,0,400,307200,0.1,2,4,8.06
0,1,0,50,8294400,0.9,8,1,18.05
0,1,1,100,2073600,0.1,2,1,12.4
0,1,0,400,2073600,0.1,2,3,11.88
0,1,0,400,2073600,0.1,2,4,12.09
0,0,1,400,8294400,0.9,8,1,17.56
0,0,1,50,8294400,0.9,8,1,18.96
0,1,0,50,2073600,0.1,2,3,12.61
0,0,1,400,8294400,0.1,8,1,18.61
0,0,1,50,8294400,0.1,8,1,18.92
0,1,0,50,2073600,0.1,2,4,12.22
1,1,0,100,307200,0.9,2,1,7.98
1,1,0,100,307200,0.1,2,1,7.9
1,1,0,100,2073600,0.9,2,1,11.79
1,1,0,100,2073600,0.1,2,1,11.87
0,1,0,100,2073600,0.1,2,3,12.22
0,1,0,400,8294400,0.1,8,1,18.59
0,1,0,50,8294400,0.1,8,1,18.24
0,1,0,400,307200,0.9,8,1,8.21
0,1,0,100,2073600,0.1,2,4,11.89
0,0,1,400,2073600,0.1,2,3,11.54
1,1,1,100,2073600,0.1,2,2,10.11
0,0,1,400,2073600,0.1,2,4,11.48
1,1,1,100,8294400,0.1,2,2,10.07
0,0,1,50,2073600,0.1,2,3,11.88
0,1,0,400,307200,0.1,8,1,8.1
0,0,1,50,2073600,0.1,2,4,11.94
0,1,1,50,307200,0.1,2,1,8.51
0,1,0,50,307200,0.9,8,1,7.98
0,1,1,50,2073600,0.1,2,1,12.95
0,1,1,50,8294400,0.9,2,1,18.54
0,0,1,100,2073600,0.1,2,3,11.66
0,1,0,50,307200,0.1,8,1,8.14
0,0,1,400,307200,0.9,8,1,7.74
0,0,1,400,307200,0.1,8,1,7.62
0,0,1,100,2073600,0.1,2,4,11.85
0,0,1,50,307200,0.9,8,1,7.55
0,1,0,200,307200,0.1,2,3,8.04
0,1,1,50,8294400,0.1,2,1,18.87
0,0,1,50,307200,0.1,8,1,7.49
1,1,1,50,307200,0.1,2,4,8.47
0,1,0,200,307200,0.1,2,4,8.45
0,1,1,400,307200,0.1,8,3,8.66
0,0,1,200,307200,0.1,2,3,7.66
1,1,1,50,307200,0.1,2,3,8.43
0,1,1,400,307200,0.1,8,4,8.87
0,1,1,400,307200,0.1,8,2,10.28
1,1,0,50,307200,0.9,2,1,7.94
0,1,1,50,307200,0.1,8,3,8.58
0,0,1,200,307200,0.1,2,4,7.56
0,1,1,50,307200,0.1,8,4,8.31
1,1,0,50,307200,0.1,2,1,7.92
0,1,0,200,2073600,0.1,2,3,11.84
1,1,1,50,2073600,0.1,2,4,12.31
0,1,1,50,307200,0.1,8,2,10.2
0,0,1,400,8294400,0.1,2,1,18.63
0,1,0,200,2073600,0.1,2,4,12.33
0,0,1,200,2073600,0.1,2,3,11.74
1,1,1,50,2073600,0.1,2,3,12.93
1,1,0,50,2073600,0.9,2,1,12.05
0,0,1,200,2073600,0.1,2,4,11.69
0,0,1,50,8294400,0.9,2,1,18.9
1,0,0,400,307200,0.1,2,3,7.34
1,0,0,400,307200,0.1,2,4,7.25
1,0,0,50,307200,0.1,2,3,7.4
0,0,1,50,8294400,0.1,2,1,17.43
0,0,1,50,307200,0.9,2,1,7.58
1,0,0,50,307200,0.1,2,4,7.39
1,1,0,50,2073600,0.1,2,1,11.92
1,1,1,50,307200,0.1,2,2,10.1
1,1,1,50,2073600,0.1,2,2,10.12
1,1,1,50,8294400,0.1,2,4,18.61
1,1,1,50,8294400,0.1,2,3,19.32
1,0,0,100,307200,0.1,2,3,7.14
1,1,0,50,8294400,0.9,2,1,18.73
1,0,0,100,307200,0.1,2,4,7.47
1,0,0,400,2073600,0.1,2,3,11.4
1,1,0,50,8294400,0.1,2,1,18.23
0,0,1,400,307200,0.1,2,1,7.93
0,0,1,50,307200,0.1,2,1,7.56
1,1,1,50,8294400,0.1,2,2,10.33
1,0,0,400,2073600,0.1,2,4,11.25
1,0,0,50,2073600,0.9,4,1,11.96
1,0,0,50,2073600,0.1,4,1,11.05
1,1,0,400,8294400,0.1,8,3,18.63
1,0,0,50,2073600,0.1,2,3,11.12
1,0,1,100,2073600,0.1,2,1,11.89
1,1,0,400,8294400,0.1,8,4,18.74
1,0,0,400,8294400,0.9,8,1,17.28
1,0,0,50,2073600,0.1,2,4,10.99
1,0,0,100,2073600,0.1,2,3,11.35
1,0,1,50,307200,0.9,2,1,7.85
1,0,1,50,307200,0.1,2,1,7.73
1,0,0,100,2073600,0.1,2,4,11.42
1,0,0,200,307200,0.1,2,3,7.21
1,0,0,200,307200,0.1,2,4,7.51
1,0,0,200,2073600,0.1,2,3,11.38
1,0,0,200,2073600,0.1,2,4,11.12
1,0,0,400,8294400,0.1,8,1,17.73
1,1,0,400,2073600,0.1,8,3,12.04
1,1,0,400,2073600,0.1,8,4,12.5
0,1,0,400,307200,0.1,2,2,9.52
1,0,0,400,2073600,0.9,8,1,10.91
1,0,1,50,2073600,0.9,2,1,11.88
0,1,0,50,307200,0.1,2,2,9.37
0,1,0,100,307200,0.1,2,2,9.82
1,0,0,400,307200,0.1,2,2,9.03
1,0,0,50,307200,0.1,2,2,8.57
1,0,0,400,2073600,0.1,8,1,11.04
1,0,0,100,307200,0.1,2,2,8.76
1,0,1,50,2073600,0.1,2,1,11.82
1,0,1,50,8294400,0.1,2,1,17.52
1,1,1,200,307200,0.1,2,4,8.51
1,1,0,400,8294400,0.1,8,2,9.58
1,1,1,200,307200,0.1,2,3,8.62
1,1,1,200,2073600,0.1,2,4,12.1
1,1,0,400,2073600,0.1,8,2,10.04
0,1,0,400,2073600,0.1,2,2,9.88
1,1,1,200,2073600,0.1,2,3,12.36
1,1,0,50,8294400,0.1,8,3,18.74
1,1,0,50,8294400,0.1,8,4,18.12
1,1,1,200,8294400,0.1,2,4,18.89
1,0,0,50,8294400,0.9,8,1,17.56
1,0,0,50,8294400,0.1,8,1,18.5
0,1,0,50,2073600,0.1,2,2,9.73
0,1,0,100,2073600,0.1,2,2,9.78
1,1,0,50,2073600,0.1,8,3,12.14
1,1,1,200,8294400,0.1,2,3,18.7
1,1,0,50,2073600,0.1,8,4,11.78
1,0,0,50,2073600,0.9,8,1,11.57
1,0,0,50,2073600,0.1,8,1,11.66
1,1,1,200,307200,0.1,2,2,10.03
1,0,0,400,2073600,0.1,2,2,8.98
1,0,0,50,2073600,0.1,2,2,8.78
1,1,0,50,8294400,0.1,8,2,9.6
1,1,0,200,307200,0.9,2,1,7.95
1,1,0,50,2073600,0.1,8,2,9.4
1,0,1,400,8294400,0.1,8,3,18.96
1,1,0,200,307200,0.1,2,1,8.15
1,0,0,100,2073600,0.1,2,2,8.78
1,0,1,400,8294400,0.1,8,4,18.16
1,0,1,400,2073600,0.1,8,3,11.57
0,0,1,400,307200,0.1,2,2,8.96
1,0,1,400,2073600,0.1,8,4,11.89
1,1,1,200,2073600,0.1,2,2,10.01
0,0,1,50,307200,0.1,2,2,9.05
0,0,1,400,2073600,0.1,2,2,8.83
0,1,0,200,307200,0.1,2,2,9.66
1,0,1,400,8294400,0.1,8,2,9.13
1,1,0,200,2073600,0.9,2,1,12.2
1,1,0,200,2073600,0.1,2,1,12.49
1,0,0,200,307200,0.1,2,2,8.76
1,0,1,400,2073600,0.1,8,2,9.08
1,1,1,200,8294400,0.1,2,2,10.05
0,1,0,200,2073600,0.1,2,2,9.67
1,0,0,200,2073600,0.1,2,2,8.96
1,0,1,50,8294400,0.1,8,3,18.2
1,1,0,200,8294400,0.9,2,1,17.92
1,0,1,50,8294400,0.1,8,4,18.24
0,0,1,200,307200,0.1,2,2,8.99
1,1,0,200,8294400,0.1,2,1,18.74
0,1,1,200,307200,0.9,2,1,8.79
0,0,1,200,2073600,0.1,2,2,8.77
0,0,1,50,2073600,0.1,2,2,9.32
1,0,1,50,2073600,0.1,8,3,12.19
1,0,1,50,2073600,0.1,8,4,11.31
0,0,0,400,307200,0.9,2,1,7.41
1,0,1,50,8294400,0.1,8,2,9.2
0,1,1,200,307200,0.1,2,1,8.32
1,0,1,50,2073600,0.1,8,2,9.29
0,0,0,400,307200,0.1,2,1,7.34
0,0,0,50,307200,0.9,2,1,7.11
1,1,0,400,307200,0.1,8,3,8.27
1,1,0,400,307200,0.1,8,4,8.01
0,0,0,50,307200,0.1,2,1,7.35
0,0,0,400,2073600,0.9,2,1,11.53
0,0,0,400,2073600,0.1,2,1,11.72
1,0,0,400,307200,0.9,8,1,7.32
0,1,1,200,2073600,0.9,2,1,12.21
0,0,0,50,2073600,0.9,2,1,10.91
0,1,1,200,2073600,0.1,2,1,12.27
1,0,0,400,307200,0.1,8,1,7.3
0,1,1,200,8294400,0.9,2,1,18.85
1,0,0,50,307200,0.1,8,1,7.23
1,0,0,50,2073600,0.1,1,1,11.52
1,0,0,400,8294400,0.1,2,1,17.99
0,1,1,200,8294400,0.1,2,1,18.95
0,0,0,50,2073600,0.1,2,1,11.32
0,0,0,200,2073600,0.9,2,1,11.13
1,0,1,200,307200,0.1,2,1,7.76
1,0,1,200,2073600,0.9,2,1,11.72
0,0,0,200,2073600,0.1,2,1,11.32
0,0,0,100,2073600,0.9,2,1,11.42
1,0,0,400,2073600,0.1,2,1,11.91
0,0,0,100,2073600,0.1,2,1,11.23
1,0,1,200,2073600,0.1,2,1,11.38
1,0,1,200,8294400,0.9,2,1,17.58
1,0,0,50,8294400,0.1,2,1,17.13
0,0,1,100,2073600,0.1,2,2,9.38
1,0,1,200,8294400,0.1,2,1,17.5
1,0,0,50,2073600,0.1,2,1,11.29
1,0,0,400,307200,0.1,2,1,7.56
1,0,0,50,307200,0.1,2,1,7.39
0,0,0,100,307200,0.9,2,1,7.17
1,0,0,50,307200,0.9,2,1,7.31
1,0,1,400,307200,0.1,2,3,7.77
0,0,0,100,307200,0.1,2,1,7.32
0,0,0,50,8294400,0.1,2,1,18.0
1,0,1,400,307200,0.1,2,4,7.8
0,0,0,50,8294400,0.9,2,1,18.06
1,0,1,50,307200,0.1,2,3,8.01
1,0,1,50,307200,0.1,2,4,7.52
1,0,1,400,307200,0.1,2,2,8.89
1,0,1,50,307200,0.1,2,2,9.07
1,0,0,400,8294400,0.9,2,1,17.81
1,0,0,50,8294400,0.9,2,1,17.15
1,0,0,400,2073600,0.9,2,1,11.48
0,0,0,100,8294400,0.9,2,1,17.67
0,0,0,100,8294400,0.1,2,1,17.17
0,0,0,400,8294400,0.9,2,1,18.28
1,0,0,50,2073600,0.9,2,1,11.39
0,0,0,400,8294400,0.1,2,1,17.7
0,1,0,50,8294400,0.1,2,3,18.17
0,1,0,50,8294400,0.1,2,4,19.1
0,0,1,50,8294400,0.1,2,3,19.31
1,0,1,400,8294400,0.1,2,2,9.05
0,0,1,50,8294400,0.1,2,4,18.54
0,0,1,400,8294400,0.1,2,3,18.2
1,0,1,400,2073600,0.1,2,2,9.13
1,0,1,50,8294400,0.1,2,2,9.1
0,0,1,400,8294400,0.1,2,4,17.65
0,1,0,400,8294400,0.1,2,3,18.96
1,0,1,50,2073600,0.1,2,2,9.25
1,0,0,50,307200,0.9,8,1,7.28
1,1,0,50,307200,0.1,8,3,8.06
0,1,0,400,8294400,0.1,2,4,18.79
0,1,0,100,8294400,0.1,2,3,19.12
1,1,0,50,307200,0.1,8,4,8.18
0,1,0,100,8294400,0.1,2,4,18.33
0,0,1,100,8294400,0.1,2,3,18.76
1,1,0,400,307200,0.1,8,2,9.79
0,0,1,100,8294400,0.1,2,4,17.65
1,0,0,400,8294400,0.1,2,3,17.55
1,1,0,50,307200,0.1,8,2,9.5
1,0,1,400,307200,0.1,8,3,7.81
1,0,1,400,307200,0.1,8,4,7.55
1,0,0,400,8294400,0.1,2,4,17.69
1,0,0,50,8294400,0.1,2,3,17.33
1,0,1,50,307200,0.1,8,3,7.84
1,0,0,50,8294400,0.1,2,4,18.52
1,0,0,100,8294400,0.1,2,3,17.87
1,0,0,100,8294400,0.1,2,4,17.41
0,0,1,200,8294400,0.1,2,3,17.84
0,0,1,200,8294400,0.1,2,4,18.66
1,0,1,50,307200,0.1,8,4,7.68
1,0,1,400,307200,0.1,8,2,9.13
1,0,1,50,307200,0.1,8,2,9.18
1,0,0,50,2073600,0.9,1,1,11.03
0,0,1,200,8294400,0.1,2,2,9.34
0,0,0,200,8294400,0.9,2,1,17.44
0,1,0,200,8294400,0.9,8,1,19.14
0,0,1,200,8294400,0.9,4,1,17.92
0,0,1,200,8294400,0.9,8,1,18.62
0,1,1,200,8294400,0.1,8,2,10.59
0,0,0,200,8294400,0.1,2,1,17.5
1,0,0,200,8294400,0.1,2,3,17.51
1,0,0,200,8294400,0.1,2,4,17.64
0,1,0,200,8294400,0.9,1,1,17.93
1,0,0,200,8294400,0.1,2,2,8.64
0,0,1,200,8294400,0.9,1,1,18.07
0,1,0,200,8294400,0.9,2,1,18.81
0,1,1,200,8294400,0.1,2,3,19.27
0,0,1,400,8294400,0.1,2,2,9.02
0,0,1,50,8294400,0.1,2,2,9.28
0,1,1,200,8294400,0.1,2,4,18.49
0,0,1,200,8294400,0.9,2,1,18.7
0,0,1,100,8294400,0.1,2,2,8.83
1,0,0,200,8294400,0.9,4,1,17.48
1,1,0,200,8294400,0.1,8,3,19.25
1,1,0,200,8294400,0.1,8,4,18.87
1,0,0,400,8294400,0.1,2,2,9.11
1,0,0,200,8294400,0.9,8,1,17.82
1,0,0,50,8294400,0.1,2,2,8.57
1,0,0,100,8294400,0.1,2,2,8.57
0,1,0,400,8294400,0.1,2,2,9.66
0,1,0,50,8294400,0.1,2,2,9.5
0,1,0,100,8294400,0.1,2,2,9.51
1,1,0,200,8294400,0.1,8,2,9.81
1,0,1,200,8294400,0.1,4,2,9.29
1,0,1,200,8294400,0.1,8,3,18.08
0,1,0,200,8294400,0.1,2,3,18.14
1,0,1,200,8294400,0.1,8,4,18.09
1,0,1,200,8294400,0.1,8,2,9.35
0,1,0,200,8294400,0.1,2,4,19.24
1,0,0,200,8294400,0.9,1,1,18.04
0,1,0,200,8294400,0.1,2,2,9.82
0,0,0,200,307200,0.9,2,1,7.04
0,0,0,200,307200,0.1,2,1,7.31
1,0,1,200,8294400,0.1,1,2,8.9
1,1,0,200,8294400,0.1,2,3,19.07
1,1,0,200,8294400,0.1,2,4,18.64
1,0,0,200,8294400,0.9,2,1,17.38
1,0,1,200,8294400,0.1,2,3,18.81
1,0,1,200,8294400,0.1,2,4,18.5
1,0,1,200,8294400,0.1,2,2,9.11
0,1,1,200,2073600,0.1,2,3,12.85
0,1,0,100,8294400,0.9,8,1,17.96
0,1,0,200,307200,0.9,8,1,8.4
0,0,1,200,307200,0.9,1,1,7.69
0,0,1,200,307200,0.9,2,1,7.62
0,0,1,200,307200,0.9,4,1,7.72
0,1,0,200,307200,0.9,1,1,8.47
0,1,1,200,307200,0.1,1,4,8.26
0,1,1,200,307200,0.1,1,2,9.96
0,1,0,200,307200,0.9,2,1,7.95
0,1,1,200,307200,0.1,2,3,8.44
0,1,1,200,307200,0.1,2,4,8.62
0,1,1,200,307200,0.1,2,2,10.17
1,0,0,200,307200,0.9,4,1,7.42
1,0,0,200,307200,0.9,1,1,7.33
1,1,0,200,307200,0.1,1,2,9.96
1,0,1,200,307200,0.1,4,3,7.68
1,0,1,200,307200,0.1,4,4,7.68
1,0,1,200,307200,0.1,4,2,9.03
1,0,1,200,307200,0.1,1,3,7.61
1,0,1,200,307200,0.1,1,4,7.98
1,0,1,200,307200,0.1,1,2,8.97
1,1,0,200,307200,0.1,2,3,7.92
1,1,0,200,307200,0.1,2,4,8.19
1,0,0,200,307200,0.9,2,1,7.32
1,1,0,200,307200,0.1,2,2,9.45
1,0,1,200,307200,0.1,2,3,7.75
1,0,1,200,307200,0.1,2,4,7.93
1,0,1,200,307200,0.1,2,2,8.78
0,1,1,200,2073600,0.1,2,4,12.54
0,1,0,100,2073600,0.9,8,1,12.09
0,1,0,100,8294400,0.1,8,1,18.71
0,1,0,100,2073600,0.1,8,1,11.65
0,1,1,100,8294400,0.1,8,4,18.93
0,1,1,100,8294400,0.1,8,3,20.05
0,1,1,100,8294400,0.1,8,2,10.64
0,1,1,100,2073600,0.1,8,4,12.6
0,1,1,100,2073600,0.1,8,3,12.17
0,1,1,100,2073600,0.1,8,2,10.16
0,0,1,100,8294400,0.9,8,1,18.53
0,0,1,100,8294400,0.1,8,1,17.55
0,0,1,100,307200,0.9,8,1,7.8
0,0,1,100,307200,0.1,8,1,7.75
0,1,0,100,307200,0.9,8,1,7.88
0,1,0,100,307200,0.1,8,1,8.14
0,1,1,100,307200,0.1,8,4,8.4
0,1,1,100,307200,0.1,8,3,8.48
0,1,1,100,307200,0.1,8,2,10.12
1,0,0,100,8294400,0.9,8,1,17.83
1,0,0,100,8294400,0.1,8,1,17.64
1,0,1,100,8294400,0.1,8,4,18.07
1,0,1,100,8294400,0.1,8,3,18.26
1,0,1,100,8294400,0.1,8,2,9.02
1,1,0,100,8294400,0.1,8,4,18.65
1,1,0,100,8294400,0.1,8,3,19.2
1,1,0,100,8294400,0.1,8,2,9.83
1,0,0,100,307200,0.9,8,1,7.43
1,0,0,100,307200,0.1,8,1,7.06
1,0,1,100,307200,0.1,8,4,7.57
1,0,1,100,307200,0.1,8,3,7.76
1,0,1,100,307200,0.1,8,2,9.0
1,1,0,100,307200,0.1,8,4,8.08
1,1,0,100,307200,0.1,8,3,8.38
1,1,0,100,307200,0.1,8,2,9.67
0,0,1,100,8294400,0.1,4,1,17.98
0,0,1,100,307200,0.9,4,1,7.77
0,0,1,100,307200,0.1,4,1,7.47
1,0,0,100,8294400,0.9,4,1,18.09
1,0,0,100,8294400,0.1,4,1,17.52
1,0,1,100,8294400,0.1,4,4,18.12
1,0,1,100,8294400,0.1,4,3,18.28
1,0,1,100,8294400,0.1,4,2,8.93
