ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,74519.2
1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,86541.8
0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,70578.6
1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,86695.0
1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,87270.8
0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,83482.4
0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,80725.2
1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,72878.6
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,72464.2
1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,71772.2
0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,86785.8
0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,92999.0
0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,85924.8
1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,75040.4
0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,84750.4
1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,78962.6
1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,88095.0
1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,62569.2
0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,74894.8
0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,81556.2
1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,81851.8
0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,73319.8
1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,80027.2
1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,77538.0
1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,80644.0
0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,83627.8
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,65049.0
1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,87638.0
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,62403.4
1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,85290.0
0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,85352.0
1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,83068.6
1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,91909.2
0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,84292.6
0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,93918.8
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,69801.8
1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,71741.8
0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,78887.8
1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,66746.0
0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,78448.0
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,76339.4
1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,70755.4
0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,88394.6
1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,78021.4
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,83048.2
0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,90315.2
1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,67856.0
0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,80448.2
1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,86418.4
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,64812.0
0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,71694.8
0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,81695.6
1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,63667.8
0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,85197.8
0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,77854.8
0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,92528.0
1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,72855.0
1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,71377.6
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,61453.0
0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,81457.0
0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,85998.0
1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,77905.6
0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,78082.6
0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,58912.8
0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,86197.0
1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,73006.4
1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,82440.6
0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,74478.8
0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,87454.4
1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,83009.6
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,59094.2
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,66527.6
1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,81353.6
0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,79470.2
0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,77327.6
0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,78563.2
0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,82697.4
0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,63555.4
0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,71929.4
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60644.2
0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,63396.6
1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,87313.8
0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,72511.6
1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,80354.6
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,66172.2
1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,76335.6
0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,67013.6
0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,84416.0
1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,77768.4
0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,80966.2
0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,64684.0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,62801.0
1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,80897.6
1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,69047.4
0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,84373.0
0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,84562.4
0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,89075.4
1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,68155.2
1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,84907.2
0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,87839.4
1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,93416.4
0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,89093.6
0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,85352.2
1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,80450.8
0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,79817.4
0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,76978.8
1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,67396.6
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,63624.6
0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,82504.6
1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,82256.6
0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,72136.2
0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,83058.0
1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,86994.0
1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,89827.4
0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,68641.6
0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,73099.8
1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,71041.6
1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,70372.2
0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,67711.4
0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,73276.6
0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,81120.2
0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,70868.2
1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,90587.8
0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,70464.8
1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,78663.8
0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,67422.0
1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,76015.4
1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,76018.6
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,74802.6
1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,73654.8
1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,87413.2
1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,93736.6
0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,71352.0
0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,89420.0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,56887.0
0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,87453.0
0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,65023.2
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,73061.0
0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,84294.4
0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,75660.4
0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,84794.8
0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,85558.2
1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,87428.8
1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,77838.6
1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,80395.4
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,57860.6
0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,86724.4
0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,90595.6
0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,94515.4
1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,87951.2
0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,60421.0
1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,84683.4
0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,92658.0
1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,80919.6
1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,81451.2
0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,85671.0
0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,78522.6
1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,76389.4
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,66080.8
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,72344.0
1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,92619.2
1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,68323.0
0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,67998.4
1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,97356.2
0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,91146.2
1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65842.4
1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,67168.0
0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,67959.6
1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,92075.8
0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,80473.6
1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,88698.0
0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,88823.4
0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,62255.6
1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,72096.2
1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,87301.4
0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,64057.6
1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,81351.8
0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,99392.6
1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,89198.8
1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,88093.4
1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,75740.2
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,83590.0
0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,80382.0
1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,80292.8
0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,82395.2
0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,88852.8
1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,67176.8
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,66015.0
1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,89011.2
1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,95029.2
1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,86691.2
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,76124.0
1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,80568.8
1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,89475.0
0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,90465.6
0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,84232.4
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73886.8
0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,85122.2
0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,70467.4
0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,69929.8
0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,74877.0
1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,82770.6
0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,74033.4
0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,82412.0
1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,86948.2
1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,67460.4
1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,68269.0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,63650.0
0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,82577.2
0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,69090.6
0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,79621.6
0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,69579.0
1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,92694.0
0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,83467.8
0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,92989.4
0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,75176.6
1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,99046.2
1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,93715.6
1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,61861.2
1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,69749.0
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,66166.8
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,60352.6
1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,76762.2
0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,90618.8
1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,84894.6
1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,72591.6
0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,89638.8
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,76027.8
0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,91891.6
1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,88662.6
0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,76193.0
1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,67626.0
0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,83352.6
0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,90055.6
0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,83420.8
0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,75118.2
0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,89074.6
0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,91646.4
0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,74133.6
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,62453.8
0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,68956.4
1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,75196.8
0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,88478.0
0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,77414.2
1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,64167.8
0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,92817.2
0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,66608.0
1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,72783.8
1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,96720.4
0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,84500.4
0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,96566.4
0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,63840.0
1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,89794.8
1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,73048.0
0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,83616.4
0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,91830.4
1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,90742.2
1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,62527.2
0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,82703.0
1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,88946.0
1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,77916.2
0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,78485.8
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,83548.6
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,87638.8
0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,61830.2
0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,81888.8
0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,67245.8
1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,65412.0
1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,65766.6
0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,90066.8
1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,88982.8
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,64428.0
0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,78231.0
0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,66532.4
1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,89190.8
0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,84017.2
1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,77793.4
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,71139.4
0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,67540.6
1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,92162.4
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,65456.2
0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,74877.4
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,74352.0
0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,79239.2
0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,88512.2
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,67126.2
1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,85388.2
0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,80427.6
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,78135.4
0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,69420.0
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,65907.2
1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,81851.0
0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,69368.4
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,87453.0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,63869.4
0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,87983.4
1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,85911.2
1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,75416.8
0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,97093.4
1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,74815.0
0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,89000.6
1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,91370.0
1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,67014.4
0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,80290.8
0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,68152.2
0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,89173.4
0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,64787.4
0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,60220.0
0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,67440.6
0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,67096.8
1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,63129.8
0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,91000.2
0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,89601.0
1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,81618.4
1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,70008.0
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,65246.8
1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,87019.8
1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,86336.2
1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,84224.0
1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,61186.4
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,78583.0
1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,76568.4
1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,76424.0
0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,78366.2
1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,88172.6
1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,78579.0
1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,69235.2
1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,81780.8
1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,81507.4
1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,80166.8
1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,68013.4
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,97840.2
1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,88691.6
0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,74500.0
1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,75270.8
0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,88313.2
1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,88966.2
1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,78808.2
1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,66147.4
0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,83839.8
0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,82091.6
0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,87232.4
1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,62808.0
0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,93187.6
0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,62838.0
0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,70808.8
0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,84488.2
0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,83344.0
0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,82655.2
0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,68297.2
0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,73223.2
0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,88406.4
1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,90704.4
0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,73523.8
1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,66530.0
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,61591.0
1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,96272.2
0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,70315.0
1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,98537.8
1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,93111.6
1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,76799.4
1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,90848.0
0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,85706.2
1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,80990.6
0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,71312.2
1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,66123.2
0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,77644.0
1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,74497.0
1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,63720.8
1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,78560.4
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,83169.2
0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,62347.4
1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,92720.2
0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,84055.0
0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,83064.4
